GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,DZ6001,DZ8001,DZ9001
"G1701110","1994","Illinois","17","McHenry","111","McHenry, IL",65359,1627547000,5510
"G1701130","1994","Illinois","17","McLean","113","McLean, IL",68954,1793399000,3328
"G1701150","1994","Illinois","17","Macon","115","Macon, IL",51160,1296404000,2823
"G1701170","1994","Illinois","17","Macoupin","117","Macoupin, IL",9662,192527000,1026
"G1701190","1994","Illinois","17","Madison","119","Madison, IL",79488,1879018000,5647
"G1701210","1994","Illinois","17","Marion","121","Marion, IL",14190,297529000,1207
"G1701230","1994","Illinois","17","Marshall","123","Marshall, IL",2741,58140000,298
"G1701250","1994","Illinois","17","Mason","125","Mason, IL",2688,48346000,353
"G1701270","1994","Illinois","17","Massac","127","Massac, IL",4195,102288000,274
"G1701290","1994","Illinois","17","Menard","129","Menard, IL",1375,26603000,261
"G1701310","1994","Illinois","17","Mercer","131","Mercer, IL",2177,36612000,341
"G1701330","1994","Illinois","17","Monroe","133","Monroe, IL",4601,100499000,536
"G1701350","1994","Illinois","17","Montgomery","135","Montgomery, IL",8038,154074000,754
"G1701370","1994","Illinois","17","Morgan","137","Morgan, IL",14121,278959000,901
"G1701390","1994","Illinois","17","Moultrie","139","Moultrie, IL",2606,46329000,288
"G1701410","1994","Illinois","17","Ogle","141","Ogle, IL",14135,331359000,998
"G1701430","1994","Illinois","17","Peoria","143","Peoria, IL",99682,2734482000,5020
"G1701450","1994","Illinois","17","Perry","145","Perry, IL",4473,85638000,440
"G1701470","1994","Illinois","17","Piatt","147","Piatt, IL",2971,54265000,371
"G1701490","1994","Illinois","17","Pike","149","Pike, IL",3009,50142000,408
"G1701510","1994","Illinois","17","Pope","151","Pope, IL",385,9255000,65
"G1701530","1994","Illinois","17","Pulaski","153","Pulaski, IL",1015,18486000,127
"G1701550","1994","Illinois","17","Putnam","155","Putnam, IL",1564,54807000,136
"G1701570","1994","Illinois","17","Randolph","157","Randolph, IL",10928,233664000,803
"G1701590","1994","Illinois","17","Richland","159","Richland, IL",6657,115227000,487
"G1701610","1994","Illinois","17","Rock Island","161","Rock Island, IL",62360,1675487000,3597
"G1701630","1994","Illinois","17","St Clair","163","St. Clair, IL",70472,1459183000,5203
"G1701650","1994","Illinois","17","Saline","165","Saline, IL",7429,148523000,665
"G1701670","1994","Illinois","17","Sangamon","167","Sangamon, IL",76541,1704758000,5137
"G1701690","1994","Illinois","17","Schuyler","169","Schuyler, IL",1281,24255000,169
"G1701710","1994","Illinois","17","Scott","171","Scott, IL",1054,40317000,115
"G1701730","1994","Illinois","17","Shelby","173","Shelby, IL",4374,79433000,450
"G1701750","1994","Illinois","17","Stark","175","Stark, IL",894,14491000,122
"G1701770","1994","Illinois","17","Stephenson","177","Stephenson, IL",20703,508351000,1131
"G1701790","1994","Illinois","17","Tazewell","179","Tazewell, IL",38041,957605000,2635
"G1701810","1994","Illinois","17","Union","181","Union, IL",4182,78700000,331
"G1701830","1994","Illinois","17","Vermilion","183","Vermilion, IL",28285,669236000,1851
"G1701850","1994","Illinois","17","Wabash","185","Wabash, IL",4895,131808000,333
"G1701870","1994","Illinois","17","Warren","187","Warren, IL",5763,88607000,397
"G1701890","1994","Illinois","17","Washington","189","Washington, IL",4198,78185000,369
"G1701910","1994","Illinois","17","Wayne","191","Wayne, IL",3844,72248000,412
"G1701930","1994","Illinois","17","White","193","White, IL",3343,64212000,435
"G1701950","1994","Illinois","17","Whiteside","195","Whiteside, IL",20605,451063000,1360
"G1701970","1994","Illinois","17","Will","197","Will, IL",106962,2841316000,7600
"G1701990","1994","Illinois","17","Williamson","199","Williamson, IL",16783,325935000,1435
"G1702010","1994","Illinois","17","Winnebago","201","Winnebago, IL",126419,3195552000,6968
"G1702030","1994","Illinois","17","Woodford","203","Woodford, IL",6706,132567000,620
"G1709990","1994","Illinois","17","Remainder of Illinois","999","Illinois Statewide No Fixed Loc",659,23602000,26
"G1800010","1994","Indiana","18","Adams","001","Adams, IN",12489,258704000,725
"G1800030","1994","Indiana","18","Allen","003","Allen, IN",166703,4193485000,8488
"G1800050","1994","Indiana","18","Bartholomew","005","Bartholomew, IN",35394,847081000,1911
"G1800070","1994","Indiana","18","Benton","007","Benton, IN",1891,32577000,264
"G1800090","1994","Indiana","18","Blackford","009","Blackford, IN",3702,74621000,282
"G1800110","1994","Indiana","18","Boone","011","Boone, IN",9980,197340000,1092
"G1800130","1994","Indiana","18","Brown","013","Brown, IN",1916,25711000,348
"G1800150","1994","Indiana","18","Carroll","015","Carroll, IN",4126,81645000,383
"G1800170","1994","Indiana","18","Cass","017","Cass, IN",13691,284930000,864
"G1800190","1994","Indiana","18","Clark","019","Clark, IN",34007,691581000,2248
"G1800210","1994","Indiana","18","Clay","021","Clay, IN",5959,120483000,536
"G1800230","1994","Indiana","18","Clinton","023","Clinton, IN",10065,219507000,735
"G1800250","1994","Indiana","18","Crawford","025","Crawford, IN",988,14246000,142
"G1800270","1994","Indiana","18","Daviess","027","Daviess, IN",8229,131713000,684
"G1800290","1994","Indiana","18","Dearborn","029","Dearborn, IN",10805,220371000,904
"G1800310","1994","Indiana","18","Decatur","031","Decatur, IN",9327,203747000,577
"G1800330","1994","Indiana","18","DeKalb","033","De Kalb, IN",15796,391286000,855
"G1800350","1994","Indiana","18","Delaware","035","Delaware, IN",48354,1093922000,2721
"G1800370","1994","Indiana","18","Dubois","037","Dubois, IN",24059,539150000,1139
"G1800390","1994","Indiana","18","Elkhart","039","Elkhart, IN",104535,2579573000,4879
"G1800410","1994","Indiana","18","Fayette","041","Fayette, IN",10119,293658000,537
"G1800430","1994","Indiana","18","Floyd","043","Floyd, IN",20163,425256000,1565
"G1800450","1994","Indiana","18","Fountain","045","Fountain, IN",4187,79290000,400
"G1800470","1994","Indiana","18","Franklin","047","Franklin, IN",2968,54940000,317
"G1800490","1994","Indiana","18","Fulton","049","Fulton, IN",6747,133667000,474
"G1800510","1994","Indiana","18","Gibson","051","Gibson, IN",8478,153814000,733
"G1800530","1994","Indiana","18","Grant","053","Grant, IN",29425,726341000,1555
"G1800550","1994","Indiana","18","Greene","055","Greene, IN",6058,91425000,655
"G1800570","1994","Indiana","18","Hamilton","057","Hamilton, IN",52021,1446159000,4053
"G1800590","1994","Indiana","18","Hancock","059","Hancock, IN",11341,239268000,1060
"G1800610","1994","Indiana","18","Harrison","061","Harrison, IN",6537,113074000,599
"G1800630","1994","Indiana","18","Hendricks","063","Hendricks, IN",16348,352358000,1652
"G1800650","1994","Indiana","18","Henry","065","Henry, IN",11980,271473000,959
"G1800670","1994","Indiana","18","Howard","067","Howard, IN",41695,1400817000,1924
"G1800690","1994","Indiana","18","Huntington","069","Huntington, IN",15458,321777000,845
"G1800710","1994","Indiana","18","Jackson","071","Jackson, IN",16107,325400000,979
"G1800730","1994","Indiana","18","Jasper","073","Jasper, IN",7490,162267000,699
"G1800750","1994","Indiana","18","Jay","075","Jay, IN",6738,117390000,437
"G1800770","1994","Indiana","18","Jefferson","077","Jefferson, IN",11224,229948000,684
"G1800790","1994","Indiana","18","Jennings","079","Jennings, IN",6227,125194000,390
"G1800810","1994","Indiana","18","Johnson","081","Johnson, IN",30015,582644000,2451
"G1800830","1994","Indiana","18","Knox","083","Knox, IN",14159,257963000,1013
"G1800850","1994","Indiana","18","Kosciusko","085","Kosciusko, IN",28684,727383000,1773
"G1800870","1994","Indiana","18","Lagrange","087","Lagrange, IN",9007,192655000,626
"G1800890","1994","Indiana","18","Lake","089","Lake, IN",173242,4355724000,9922
"G1800910","1994","Indiana","18","LaPorte","091","La Porte, IN",38230,850620000,2605
"G1800930","1994","Indiana","18","Lawrence","093","Lawrence, IN",12620,304209000,856
"G1800950","1994","Indiana","18","Madison","095","Madison, IN",43433,1156043000,2665
"G1800970","1994","Indiana","18","Marion","097","Marion, IN",477419,13141490000,23522
"G1800990","1994","Indiana","18","Marshall","099","Marshall, IN",17334,361982000,1078
"G1801010","1994","Indiana","18","Martin","101","Martin, IN",1995,39055000,214
"G1801030","1994","Indiana","18","Miami","103","Miami, IN",7056,131829000,650
"G1801050","1994","Indiana","18","Monroe","105","Monroe, IN",40718,815486000,2753
"G1801070","1994","Indiana","18","Montgomery","107","Montgomery, IN",15397,374363000,884
"G1801090","1994","Indiana","18","Morgan","109","Morgan, IN",11322,214266000,1140
"G1801110","1994","Indiana","18","Newton","111","Newton, IN",2956,54824000,266
"G1801130","1994","Indiana","18","Noble","113","Noble, IN",17489,381214000,905
"G1801150","1994","Indiana","18","Ohio","115","Ohio, IN",385,4560000,64
"G1801170","1994","Indiana","18","Orange","117","Orange, IN",6670,118529000,385
"G1801190","1994","Indiana","18","Owen","119","Owen, IN",2780,48106000,280
"G1801210","1994","Indiana","18","Parke","121","Parke, IN",2136,36063000,300
"G1801230","1994","Indiana","18","Perry","123","Perry, IN",4195,80775000,395
"G1801250","1994","Indiana","18","Pike","125","Pike, IN",2024,50174000,199
"G1801270","1994","Indiana","18","Porter","127","Porter, IN",45936,1239640000,2894
"G1801290","1994","Indiana","18","Posey","129","Posey, IN",6802,200746000,518
"G1801310","1994","Indiana","18","Pulaski","131","Pulaski, IN",3667,78617000,314
"G1801330","1994","Indiana","18","Putnam","133","Putnam, IN",9719,169534000,645
"G1801350","1994","Indiana","18","Randolph","135","Randolph, IN",6581,136057000,582
"G1801370","1994","Indiana","18","Ripley","137","Ripley, IN",9908,285630000,639
"G1801390","1994","Indiana","18","Rush","139","Rush, IN",4215,77669000,410
"G1801410","1994","Indiana","18","St Joseph","141","St. Joseph, IN",114696,2626867000,6545
"G1801430","1994","Indiana","18","Scott","143","Scott, IN",5359,95799000,415
"G1801450","1994","Indiana","18","Shelby","145","Shelby, IN",13911,308590000,921
"G1801470","1994","Indiana","18","Spencer","147","Spencer, IN",5223,116978000,394
"G1801490","1994","Indiana","18","Starke","149","Starke, IN",3458,57165000,320
"G1801510","1994","Indiana","18","Steuben","151","Steuben, IN",14637,301842000,910
"G1801530","1994","Indiana","18","Sullivan","153","Sullivan, IN",4251,91222000,401
"G1801550","1994","Indiana","18","Switzerland","155","Switzerland, IN",1258,18432000,107
"G1801570","1994","Indiana","18","Tippecanoe","157","Tippecanoe, IN",51981,1247656000,2944
"G1801590","1994","Indiana","18","Tipton","159","Tipton, IN",3194,66483000,318
"G1801610","1994","Indiana","18","Union","161","Union, IN",870,13286000,142
"G1801630","1994","Indiana","18","Vanderburgh","163","Vanderburgh, IN",100253,2312995000,5141
"G1801650","1994","Indiana","18","Vermillion","165","Vermillion, IN",4315,113285000,284
"G1801670","1994","Indiana","18","Vigo","167","Vigo, IN",45357,929123000,2665
"G1801690","1994","Indiana","18","Wabash","169","Wabash, IN",12847,276437000,824
"G1801710","1994","Indiana","18","Warren","171","Warren, IN",939,16280000,110
"G1801730","1994","Indiana","18","Warrick","173","Warrick, IN",10858,270684000,936
"G1801750","1994","Indiana","18","Washington","175","Washington, IN",5181,93794000,411
"G1801770","1994","Indiana","18","Wayne","177","Wayne, IN",28756,607927000,1755
"G1801790","1994","Indiana","18","Wells","179","Wells, IN",9115,198083000,601
"G1801810","1994","Indiana","18","White","181","White, IN",9135,189834000,658
"G1801830","1994","Indiana","18","Whitley","183","Whitley, IN",9692,200065000,638
"G1809990","1994","Indiana","18","Remainder of Indiana","999","Indiana Statewide No Fixed Loc",534,13547000,17
"G1900010","1994","Iowa","19","Adair","001","Adair, IA",1936,34819000,206
"G1900030","1994","Iowa","19","Adams","003","Adams, IA",1037,15934000,128
"G1900050","1994","Iowa","19","Allamakee","005","Allamakee, IA",3792,56845000,396
"G1900070","1994","Iowa","19","Appanoose","007","Appanoose, IA",3330,58551000,333
"G1900090","1994","Iowa","19","Audubon","009","Audubon, IA",1536,22283000,217
"G1900110","1994","Iowa","19","Benton","011","Benton, IA",4043,68839000,558
"G1900130","1994","Iowa","19","Black Hawk","013","Black Hawk, IA",51073,1179507000,3159
"G1900150","1994","Iowa","19","Boone","015","Boone, IA",6515,126661000,553
"G1900170","1994","Iowa","19","Bremer","017","Bremer, IA",7274,140926000,614
"G1900190","1994","Iowa","19","Buchanan","019","Buchanan, IA",4369,83211000,494
"G1900210","1994","Iowa","19","Buena Vista","021","Buena Vista, IA",7703,130207000,619
"G1900230","1994","Iowa","19","Butler","023","Butler, IA",2310,35862000,366
"G1900250","1994","Iowa","19","Calhoun","025","Calhoun, IA",2476,36340000,329
"G1900270","1994","Iowa","19","Carroll","027","Carroll, IA",8520,143895000,816
"G1900290","1994","Iowa","19","Cass","029","Cass, IA",5168,86485000,511
"G1900310","1994","Iowa","19","Cedar","031","Cedar, IA",3862,57361000,452
"G1900330","1994","Iowa","19","Cerro Gordo","033","Cerro Gordo, IA",19094,365690000,1463
"G1900350","1994","Iowa","19","Cherokee","035","Cherokee, IA",4413,80030000,360
"G1900370","1994","Iowa","19","Chickasaw","037","Chickasaw, IA",3926,74294000,392
"G1900390","1994","Iowa","19","Clarke","039","Clarke, IA",2400,38152000,201
"G1900410","1994","Iowa","19","Clay","041","Clay, IA",6846,125786000,629
"G1900430","1994","Iowa","19","Clayton","043","Clayton, IA",4478,76544000,544
"G1900450","1994","Iowa","19","Clinton","045","Clinton, IA",17939,355321000,1282
"G1900470","1994","Iowa","19","Crawford","047","Crawford, IA",5122,91047000,474
"G1900490","1994","Iowa","19","Dallas","049","Dallas, IA",7535,146553000,724
"G1900510","1994","Iowa","19","Davis","051","Davis, IA",1452,25302000,168
"G1900530","1994","Iowa","19","Decatur","053","Decatur, IA",2385,28310000,170
"G1900550","1994","Iowa","19","Delaware","055","Delaware, IA",3652,68311000,426
"G1900570","1994","Iowa","19","Des Moines","057","Des Moines, IA",19506,443798000,1234
"G1900590","1994","Iowa","19","Dickinson","059","Dickinson, IA",6317,115045000,657
"G1900610","1994","Iowa","19","Dubuque","061","Dubuque, IA",45570,1009862000,2510
"G1900630","1994","Iowa","19","Emmet","063","Emmet, IA",2923,52108000,312
"G1900650","1994","Iowa","19","Fayette","065","Fayette, IA",6627,105386000,631
"G1900670","1994","Iowa","19","Floyd","067","Floyd, IA",4401,80560000,450
"G1900690","1994","Iowa","19","Franklin","069","Franklin, IA",2440,46739000,326
"G1900710","1994","Iowa","19","Fremont","071","Fremont, IA",1319,21446000,191
"G1900730","1994","Iowa","19","Greene","073","Greene, IA",2257,39988000,293
"G1900750","1994","Iowa","19","Grundy","075","Grundy, IA",2414,50177000,327
"G1900770","1994","Iowa","19","Guthrie","077","Guthrie, IA",1912,23951000,279
"G1900790","1994","Iowa","19","Hamilton","079","Hamilton, IA",5968,115541000,451
"G1900810","1994","Iowa","19","Hancock","081","Hancock, IA",3730,61880000,344
"G1900830","1994","Iowa","19","Hardin","083","Hardin, IA",6248,113951000,658
"G1900850","1994","Iowa","19","Harrison","085","Harrison, IA",2536,37334000,344
"G1900870","1994","Iowa","19","Henry","087","Henry, IA",8481,164464000,496
"G1900890","1994","Iowa","19","Howard","089","Howard, IA",2664,43958000,276
"G1900910","1994","Iowa","19","Humboldt","091","Humboldt, IA",2920,51712000,311
"G1900930","1994","Iowa","19","Ida","093","Ida, IA",2818,57517000,268
"G1900950","1994","Iowa","19","Iowa","095","Iowa, IA",8117,181839000,501
"G1900970","1994","Iowa","19","Jackson","097","Jackson, IA",4887,71131000,551
"G1900990","1994","Iowa","19","Jasper","099","Jasper, IA",11391,295342000,815
"G1901010","1994","Iowa","19","Jefferson","101","Jefferson, IA",7315,153565000,659
"G1901030","1994","Iowa","19","Johnson","103","Johnson, IA",40281,788335000,2342
"G1901050","1994","Iowa","19","Jones","105","Jones, IA",3662,63312000,466
"G1901070","1994","Iowa","19","Keokuk","107","Keokuk, IA",1748,28298000,267
"G1901090","1994","Iowa","19","Kossuth","109","Kossuth, IA",4771,78196000,551
"G1901110","1994","Iowa","19","Lee","111","Lee, IA",15334,335393000,1048
"G1901130","1994","Iowa","19","Linn","113","Linn, IA",94660,2356792000,5028
"G1901150","1994","Iowa","19","Louisa","115","Louisa, IA",2903,53744000,227
"G1901170","1994","Iowa","19","Lucas","117","Lucas, IA",2668,59100000,188
"G1901190","1994","Iowa","19","Lyon","119","Lyon, IA",2168,32084000,332
"G1901210","1994","Iowa","19","Madison","121","Madison, IA",2333,36279000,317
"G1901230","1994","Iowa","19","Mahaska","123","Mahaska, IA",5764,100661000,571
"G1901250","1994","Iowa","19","Marion","125","Marion, IA",13647,297908000,738
"G1901270","1994","Iowa","19","Marshall","127","Marshall, IA",14642,340781000,950
"G1901290","1994","Iowa","19","Mills","129","Mills, IA",2969,56900000,247
"G1901310","1994","Iowa","19","Mitchell","131","Mitchell, IA",2794,48187000,340
"G1901330","1994","Iowa","19","Monona","133","Monona, IA",2696,40761000,283
"G1901350","1994","Iowa","19","Monroe","135","Monroe, IA",2122,42179000,191
"G1901370","1994","Iowa","19","Montgomery","137","Montgomery, IA",4048,76233000,347
"G1901390","1994","Iowa","19","Muscatine","139","Muscatine, IA",17730,473678000,962
"G1901410","1994","Iowa","19","O Brien","141","OBrien, IA",5122,76987000,533
"G1901430","1994","Iowa","19","Osceola","143","Osceola, IA",1637,27181000,203
"G1901450","1994","Iowa","19","Page","145","Page, IA",6374,123283000,529
"G1901470","1994","Iowa","19","Palo Alto","147","Palo Alto, IA",2586,36861000,337
"G1901490","1994","Iowa","19","Plymouth","149","Plymouth, IA",7222,152023000,630
"G1901510","1994","Iowa","19","Pocahontas","151","Pocahontas, IA",2548,43589000,288
"G1901530","1994","Iowa","19","Polk","153","Polk, IA",212091,5283690000,10873
"G1901550","1994","Iowa","19","Pottawattamie","155","Pottawattamie, IA",23606,439469000,1875
"G1901570","1994","Iowa","19","Poweshiek","157","Poweshiek, IA",8387,173876000,575
"G1901590","1994","Iowa","19","Ringgold","159","Ringgold, IA",926,12774000,121
"G1901610","1994","Iowa","19","Sac","161","Sac, IA",2599,37184000,376
"G1901630","1994","Iowa","19","Scott","163","Scott, IA",67018,1580988000,4298
"G1901650","1994","Iowa","19","Shelby","165","Shelby, IA",3922,59439000,415
"G1901670","1994","Iowa","19","Sioux","167","Sioux, IA",12898,215389000,1035
"G1901690","1994","Iowa","19","Story","169","Story, IA",24283,411587000,1819
"G1901710","1994","Iowa","19","Tama","171","Tama, IA",4080,74154000,392
"G1901730","1994","Iowa","19","Taylor","173","Taylor, IA",1341,17608000,181
"G1901750","1994","Iowa","19","Union","175","Union, IA",3917,65691000,351
"G1901770","1994","Iowa","19","Van Buren","177","Van Buren, IA",1354,23297000,179
"G1901790","1994","Iowa","19","Wapello","179","Wapello, IA",12203,255435000,862
"G1901810","1994","Iowa","19","Warren","181","Warren, IA",5984,90975000,671
"G1901830","1994","Iowa","19","Washington","183","Washington, IA",5617,98075000,631
"G1901850","1994","Iowa","19","Wayne","185","Wayne, IA",1662,24025000,186
"G1901870","1994","Iowa","19","Webster","187","Webster, IA",14975,307457000,1215
"G1901890","1994","Iowa","19","Winnebago","189","Winnebago, IA",6585,140253000,333
"G1901910","1994","Iowa","19","Winneshiek","191","Winneshiek, IA",8126,136894000,584
"G1901930","1994","Iowa","19","Woodbury","193","Woodbury, IA",42959,909769000,2786
"G1901950","1994","Iowa","19","Worth","195","Worth, IA",1376,22349000,184
"G1901970","1994","Iowa","19","Wright","197","Wright, IA",4265,88927000,430
"G1909990","1994","Iowa","19","Remainder of Iowa","999","Iowa Statewide No Fixed Loc",224,4773000,9
"G2000010","1994","Kansas","20","Allen","001","Allen, KS",5217,84621000,430
"G2000030","1994","Kansas","20","Anderson","003","Anderson, KS",1348,18028000,205
"G2000050","1994","Kansas","20","Atchison","005","Atchison, KS",5453,110573000,389
"G2000070","1994","Kansas","20","Barber","007","Barber, KS",1446,24213000,196
"G2000090","1994","Kansas","20","Barton","009","Barton, KS",10963,202311000,1108
"G2000110","1994","Kansas","20","Bourbon","011","Bourbon, KS",5802,98116000,454
"G2000130","1994","Kansas","20","Brown","013","Brown, KS",2789,44855000,291
"G2000150","1994","Kansas","20","Butler","015","Butler, KS",9673,187780000,1109
"G2000170","1994","Kansas","20","Chase","017","Chase, KS",651,11933000,74
"G2000190","1994","Kansas","20","Chautauqua","019","Chautauqua, KS",624,8507000,94
"G2000210","1994","Kansas","20","Cherokee","021","Cherokee, KS",4761,97990000,390
"G2000230","1994","Kansas","20","Cheyenne","023","Cheyenne, KS",564,8231000,110
"G2000250","1994","Kansas","20","Clark","025","Clark, KS",425,8068000,90
"G2000270","1994","Kansas","20","Clay","027","Clay, KS",2412,32162000,288
"G2000290","1994","Kansas","20","Cloud","029","Cloud, KS",3185,49533000,341
"G2000310","1994","Kansas","20","Coffey","031","Coffey, KS",2741,80674000,249
"G2000330","1994","Kansas","20","Comanche","033","Comanche, KS",391,4681000,70
"G2000350","1994","Kansas","20","Cowley","035","Cowley, KS",10811,211929000,805
"G2000370","1994","Kansas","20","Crawford","037","Crawford, KS",12525,219733000,935
"G2000390","1994","Kansas","20","Decatur","039","Decatur, KS",874,11682000,137
"G2000410","1994","Kansas","20","Dickinson","041","Dickinson, KS",4758,80671000,545
"G2000430","1994","Kansas","20","Doniphan","043","Doniphan, KS",1915,42136000,165
"G2000450","1994","Kansas","20","Douglas","045","Douglas, KS",29501,528908000,2251
"G2000470","1994","Kansas","20","Edwards","047","Edwards, KS",884,13122000,106
"G2000490","1994","Kansas","20","Elk","049","Elk, KS",212,2721000,63
"G2000510","1994","Kansas","20","Ellis","051","Ellis, KS",9456,157520000,953
"G2000530","1994","Kansas","20","Ellsworth","053","Ellsworth, KS",1481,25640000,178
"G2000550","1994","Kansas","20","Finney","055","Finney, KS",14743,286931000,968
"G2000570","1994","Kansas","20","Ford","057","Ford, KS",11820,231830000,844
"G2000590","1994","Kansas","20","Franklin","059","Franklin, KS",6105,93117000,527
"G2000610","1994","Kansas","20","Geary","061","Geary, KS",7336,115490000,598
"G2000630","1994","Kansas","20","Gove","063","Gove, KS",654,9589000,110
"G2000650","1994","Kansas","20","Graham","065","Graham, KS",720,9541000,113
"G2000670","1994","Kansas","20","Grant","067","Grant, KS",2198,49469000,249
"G2000690","1994","Kansas","20","Gray","069","Gray, KS",1083,21287000,179
"G2000710","1994","Kansas","20","Greeley","071","Greeley, KS",338,4535000,64
"G2000730","1994","Kansas","20","Greenwood","073","Greenwood, KS",1538,23204000,241
"G2000750","1994","Kansas","20","Hamilton","075","Hamilton, KS",509,6767000,85
"G2000770","1994","Kansas","20","Harper","077","Harper, KS",1420,24214000,221
"G2000790","1994","Kansas","20","Harvey","079","Harvey, KS",10856,222103000,781
"G2000810","1994","Kansas","20","Haskell","081","Haskell, KS",620,11705000,104
"G2000830","1994","Kansas","20","Hodgeman","083","Hodgeman, KS",257,3638000,39
"G2000850","1994","Kansas","20","Jackson","085","Jackson, KS",1786,24108000,244
"G2000870","1994","Kansas","20","Jefferson","087","Jefferson, KS",1588,27694000,300
"G2000890","1994","Kansas","20","Jewell","089","Jewell, KS",506,6615000,119
"G2000910","1994","Kansas","20","Johnson","091","Johnson, KS",207021,5309976000,13200
"G2000930","1994","Kansas","20","Kearny","093","Kearny, KS",461,7535000,79
"G2000950","1994","Kansas","20","Kingman","095","Kingman, KS",1753,31109000,218
"G2000970","1994","Kansas","20","Kiowa","097","Kiowa, KS",1035,16826000,113
"G2000990","1994","Kansas","20","Labette","099","Labette, KS",7486,138419000,519
"G2001010","1994","Kansas","20","Lane","101","Lane, KS",424,6207000,81
"G2001030","1994","Kansas","20","Leavenworth","103","Leavenworth, KS",12411,258130000,1001
"G2001050","1994","Kansas","20","Lincoln","105","Lincoln, KS",701,8168000,121
"G2001070","1994","Kansas","20","Linn","107","Linn, KS",1304,29421000,175
"G2001090","1994","Kansas","20","Logan","109","Logan, KS",793,11114000,147
"G2001110","1994","Kansas","20","Lyon","111","Lyon, KS",14190,268048000,862
"G2001130","1994","Kansas","20","McPherson","113","McPherson, KS",11313,230726000,899
"G2001150","1994","Kansas","20","Marion","115","Marion, KS",3066,44390000,360
"G2001170","1994","Kansas","20","Marshall","117","Marshall, KS",3228,55542000,369
"G2001190","1994","Kansas","20","Meade","119","Meade, KS",787,13170000,150
"G2001210","1994","Kansas","20","Miami","121","Miami, KS",5166,94987000,512
"G2001230","1994","Kansas","20","Mitchell","123","Mitchell, KS",2380,38662000,273
"G2001250","1994","Kansas","20","Montgomery","125","Montgomery, KS",13666,251554000,1041
"G2001270","1994","Kansas","20","Morris","127","Morris, KS",1311,22327000,148
"G2001290","1994","Kansas","20","Morton","129","Morton, KS",792,17041000,109
"G2001310","1994","Kansas","20","Nemaha","131","Nemaha, KS",3528,62480000,367
"G2001330","1994","Kansas","20","Neosho","133","Neosho, KS",6189,104507000,532
"G2001350","1994","Kansas","20","Ness","135","Ness, KS",912,15299000,156
"G2001370","1994","Kansas","20","Norton","137","Norton, KS",1472,25152000,200
"G2001390","1994","Kansas","20","Osage","139","Osage, KS",2122,31649000,323
"G2001410","1994","Kansas","20","Osborne","141","Osborne, KS",1344,18808000,163
"G2001430","1994","Kansas","20","Ottawa","143","Ottawa, KS",872,14574000,137
"G2001450","1994","Kansas","20","Pawnee","145","Pawnee, KS",2253,41039000,214
"G2001470","1994","Kansas","20","Phillips","147","Phillips, KS",1653,30071000,248
"G2001490","1994","Kansas","20","Pottawatomie","149","Pottawatomie, KS",4205,81664000,401
"G2001510","1994","Kansas","20","Pratt","151","Pratt, KS",2850,48948000,357
"G2001530","1994","Kansas","20","Rawlins","153","Rawlins, KS",552,7950000,112
"G2001550","1994","Kansas","20","Reno","155","Reno, KS",22899,482746000,1671
"G2001570","1994","Kansas","20","Republic","157","Republic, KS",1954,29149000,191
"G2001590","1994","Kansas","20","Rice","159","Rice, KS",2528,44796000,299
"G2001610","1994","Kansas","20","Riley","161","Riley, KS",16755,250826000,1363
"G2001630","1994","Kansas","20","Rooks","163","Rooks, KS",1160,18503000,213
"G2001650","1994","Kansas","20","Rush","165","Rush, KS",866,18048000,101
"G2001670","1994","Kansas","20","Russell","167","Russell, KS",2013,31395000,283
"G2001690","1994","Kansas","20","Saline","169","Saline, KS",25094,497165000,1613
"G2001710","1994","Kansas","20","Scott","171","Scott, KS",1244,22822000,196
"G2001730","1994","Kansas","20","Sedgwick","173","Sedgwick, KS",202373,5083804000,11308
"G2001750","1994","Kansas","20","Seward","175","Seward, KS",8499,168479000,669
"G2001770","1994","Kansas","20","Shawnee","177","Shawnee, KS",73047,1683409000,4507
"G2001790","1994","Kansas","20","Sheridan","179","Sheridan, KS",587,9379000,107
"G2001810","1994","Kansas","20","Sherman","181","Sherman, KS",2045,32376000,265
"G2001830","1994","Kansas","20","Smith","183","Smith, KS",1157,14661000,161
"G2001850","1994","Kansas","20","Stafford","185","Stafford, KS",898,13266000,155
"G2001870","1994","Kansas","20","Stanton","187","Stanton, KS",407,7084000,74
"G2001890","1994","Kansas","20","Stevens","189","Stevens, KS",1123,26270000,172
"G2001910","1994","Kansas","20","Sumner","191","Sumner, KS",4378,75398000,567
"G2001930","1994","Kansas","20","Thomas","193","Thomas, KS",2572,37242000,341
"G2001950","1994","Kansas","20","Trego","195","Trego, KS",785,11168000,129
"G2001970","1994","Kansas","20","Wabaunsee","197","Wabaunsee, KS",618,7962000,114
"G2001990","1994","Kansas","20","Wallace","199","Wallace, KS",227,3166000,50
"G2002010","1994","Kansas","20","Washington","201","Washington, KS",1579,19396000,249
"G2002030","1994","Kansas","20","Wichita","203","Wichita, KS",479,7558000,92
"G2002050","1994","Kansas","20","Wilson","205","Wilson, KS",2948,67440000,239
"G2002070","1994","Kansas","20","Woodson","207","Woodson, KS",541,6711000,104
"G2002090","1994","Kansas","20","Wyandotte","209","Wyandotte, KS",62039,1604784000,3140
