GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,DZ6001,DZ8001,DZ9001
"G1900390","1988","Iowa","19","Clarke","039","Clarke, IA",2188,33431000,210
"G1900410","1988","Iowa","19","Clay","041","Clay, IA",5728,83257000,595
"G1900430","1988","Iowa","19","Clayton","043","Clayton, IA",4002,56107000,509
"G1900450","1988","Iowa","19","Clinton","045","Clinton, IA",15864,269095000,1190
"G1900470","1988","Iowa","19","Crawford","047","Crawford, IA",4951,75211000,477
"G1900490","1988","Iowa","19","Dallas","049","Dallas, IA",5156,80048000,592
"G1900510","1988","Iowa","19","Davis","051","Davis, IA",1147,15400000,179
"G1900530","1988","Iowa","19","Decatur","053","Decatur, IA",1897,18361000,175
"G1900550","1988","Iowa","19","Delaware","055","Delaware, IA",2797,44466000,398
"G1900570","1988","Iowa","19","Des Moines","057","Des Moines, IA",18214,331216000,1181
"G1900590","1988","Iowa","19","Dickinson","059","Dickinson, IA",4340,62793000,561
"G1900610","1988","Iowa","19","Dubuque","061","Dubuque, IA",40225,725479000,2255
"G1900630","1988","Iowa","19","Emmet","063","Emmet, IA",2603,34058000,280
"G1900650","1988","Iowa","19","Fayette","065","Fayette, IA",4870,67784000,626
"G1900670","1988","Iowa","19","Floyd","067","Floyd, IA",4504,68176000,440
"G1900690","1988","Iowa","19","Franklin","069","Franklin, IA",2339,34868000,317
"G1900710","1988","Iowa","19","Fremont","071","Fremont, IA",1183,13962000,177
"G1900730","1988","Iowa","19","Greene","073","Greene, IA",2137,27591000,290
"G1900750","1988","Iowa","19","Grundy","075","Grundy, IA",2076,28702000,313
"G1900770","1988","Iowa","19","Guthrie","077","Guthrie, IA",1650,18921000,234
"G1900790","1988","Iowa","19","Hamilton","079","Hamilton, IA",5694,87423000,445
"G1900810","1988","Iowa","19","Hancock","081","Hancock, IA",2838,43395000,319
"G1900830","1988","Iowa","19","Hardin","083","Hardin, IA",5077,69444000,656
"G1900850","1988","Iowa","19","Harrison","085","Harrison, IA",2169,27203000,338
"G1900870","1988","Iowa","19","Henry","087","Henry, IA",7160,116217000,473
"G1900890","1988","Iowa","19","Howard","089","Howard, IA",1736,23545000,241
"G1900910","1988","Iowa","19","Humboldt","091","Humboldt, IA",2407,34576000,314
"G1900930","1988","Iowa","19","Ida","093","Ida, IA",2443,38972000,242
"G1900950","1988","Iowa","19","Iowa","095","Iowa, IA",5972,104635000,407
"G1900970","1988","Iowa","19","Jackson","097","Jackson, IA",3554,40517000,485
"G1900990","1988","Iowa","19","Jasper","099","Jasper, IA",10645,202970000,747
"G1901010","1988","Iowa","19","Jefferson","101","Jefferson, IA",5797,93185000,515
"G1901030","1988","Iowa","19","Johnson","103","Johnson, IA",25941,385299000,1997
"G1901050","1988","Iowa","19","Jones","105","Jones, IA",3245,43772000,443
"G1901070","1988","Iowa","19","Keokuk","107","Keokuk, IA",1587,21866000,277
"G1901090","1988","Iowa","19","Kossuth","109","Kossuth, IA",4581,66638000,526
"G1901110","1988","Iowa","19","Lee","111","Lee, IA",12820,240114000,1022
"G1901130","1988","Iowa","19","Linn","113","Linn, IA",78591,1669391000,4411
"G1901150","1988","Iowa","19","Louisa","115","Louisa, IA",2654,38442000,224
"G1901170","1988","Iowa","19","Lucas","117","Lucas, IA",2433,42049000,192
"G1901190","1988","Iowa","19","Lyon","119","Lyon, IA",1650,21133000,283
"G1901210","1988","Iowa","19","Madison","121","Madison, IA",1831,21675000,286
"G1901230","1988","Iowa","19","Mahaska","123","Mahaska, IA",5274,70221000,551
"G1901250","1988","Iowa","19","Marion","125","Marion, IA",9914,186520000,653
"G1901270","1988","Iowa","19","Marshall","127","Marshall, IA",12978,254205000,946
"G1901290","1988","Iowa","19","Mills","129","Mills, IA",1719,19693000,223
"G1901310","1988","Iowa","19","Mitchell","131","Mitchell, IA",2153,28411000,326
"G1901330","1988","Iowa","19","Monona","133","Monona, IA",1905,23518000,285
"G1901350","1988","Iowa","19","Monroe","135","Monroe, IA",1244,15469000,180
"G1901370","1988","Iowa","19","Montgomery","137","Montgomery, IA",3656,52529000,322
"G1901390","1988","Iowa","19","Muscatine","139","Muscatine, IA",16538,352316000,945
"G1901410","1988","Iowa","19","O Brien","141","OBrien, IA",4529,53840000,519
"G1901430","1988","Iowa","19","Osceola","143","Osceola, IA",1385,19313000,199
"G1901450","1988","Iowa","19","Page","145","Page, IA",5079,73325000,496
"G1901470","1988","Iowa","19","Palo Alto","147","Palo Alto, IA",1923,22473000,315
"G1901490","1988","Iowa","19","Plymouth","149","Plymouth, IA",5624,89934000,617
"G1901510","1988","Iowa","19","Pocahontas","151","Pocahontas, IA",2143,28329000,299
"G1901530","1988","Iowa","19","Polk","153","Polk, IA",184627,3673450000,9638
"G1901550","1988","Iowa","19","Pottawattamie","155","Pottawattamie, IA",21601,317765000,1758
"G1901570","1988","Iowa","19","Poweshiek","157","Poweshiek, IA",6913,129865000,528
"G1901590","1988","Iowa","19","Ringgold","159","Ringgold, IA",759,8789000,128
"G1901610","1988","Iowa","19","Sac","161","Sac, IA",2104,24488000,362
"G1901630","1988","Iowa","19","Scott","163","Scott, IA",58830,1175716000,3943
"G1901650","1988","Iowa","19","Shelby","165","Shelby, IA",3261,41738000,388
"G1901670","1988","Iowa","19","Sioux","167","Sioux, IA",9810,122377000,801
"G1901690","1988","Iowa","19","Story","169","Story, IA",18541,257841000,1602
"G1901710","1988","Iowa","19","Tama","171","Tama, IA",3054,48920000,381
"G1901730","1988","Iowa","19","Taylor","173","Taylor, IA",1475,16387000,181
"G1901750","1988","Iowa","19","Union","175","Union, IA",3670,48867000,342
"G1901770","1988","Iowa","19","Van Buren","177","Van Buren, IA",1024,12293000,169
"G1901790","1988","Iowa","19","Wapello","179","Wapello, IA",9866,176583000,804
"G1901810","1988","Iowa","19","Warren","181","Warren, IA",4828,59272000,582
"G1901830","1988","Iowa","19","Washington","183","Washington, IA",4212,59505000,581
"G1901850","1988","Iowa","19","Wayne","185","Wayne, IA",1189,15797000,168
"G1901870","1988","Iowa","19","Webster","187","Webster, IA",13536,211240000,1147
"G1901890","1988","Iowa","19","Winnebago","189","Winnebago, IA",6267,103548000,327
"G1901910","1988","Iowa","19","Winneshiek","191","Winneshiek, IA",6571,82468000,545
"G1901930","1988","Iowa","19","Woodbury","193","Woodbury, IA",36854,624599000,2646
"G1901950","1988","Iowa","19","Worth","195","Worth, IA",1222,15537000,180
"G1901970","1988","Iowa","19","Wright","197","Wright, IA",3994,64239000,436
"G1909990","1988","Iowa","19","Remainder of Iowa","999","Iowa Statewide No Fixed Loc",526,12714000,24
"G2000010","1988","Kansas","20","Allen","001","Allen, KS",4094,63630000,372
"G2000030","1988","Kansas","20","Anderson","003","Anderson, KS",1212,14326000,195
"G2000050","1988","Kansas","20","Atchison","005","Atchison, KS",4633,77867000,369
"G2000070","1988","Kansas","20","Barber","007","Barber, KS",1500,21667000,207
"G2000090","1988","Kansas","20","Barton","009","Barton, KS",9835,157169000,1050
"G2000110","1988","Kansas","20","Bourbon","011","Bourbon, KS",6397,89829000,990
"G2000130","1988","Kansas","20","Brown","013","Brown, KS",2639,34648000,274
"G2000150","1988","Kansas","20","Butler","015","Butler, KS",8582,132602000,997
"G2000170","1988","Kansas","20","Chase","017","Chase, KS",555,7291000,76
"G2000190","1988","Kansas","20","Chautauqua","019","Chautauqua, KS",643,8976000,89
"G2000210","1988","Kansas","20","Cherokee","021","Cherokee, KS",3937,63576000,347
"G2000230","1988","Kansas","20","Cheyenne","023","Cheyenne, KS",611,7033000,110
"G2000250","1988","Kansas","20","Clark","025","Clark, KS",341,5387000,87
"G2000270","1988","Kansas","20","Clay","027","Clay, KS",1955,22490000,263
"G2000290","1988","Kansas","20","Cloud","029","Cloud, KS",2798,37570000,324
"G2000310","1988","Kansas","20","Coffey","031","Coffey, KS",1175,11937000,219
"G2000330","1988","Kansas","20","Comanche","033","Comanche, KS",398,3785000,83
"G2000350","1988","Kansas","20","Cowley","035","Cowley, KS",9544,165236000,793
"G2000370","1988","Kansas","20","Crawford","037","Crawford, KS",10250,160075000,871
"G2000390","1988","Kansas","20","Decatur","039","Decatur, KS",963,10908000,152
"G2000410","1988","Kansas","20","Dickinson","041","Dickinson, KS",3873,50857000,527
"G2000430","1988","Kansas","20","Doniphan","043","Doniphan, KS",1485,25014000,154
"G2000450","1988","Kansas","20","Douglas","045","Douglas, KS",21742,332447000,1813
"G2000470","1988","Kansas","20","Edwards","047","Edwards, KS",732,10056000,110
"G2000490","1988","Kansas","20","Elk","049","Elk, KS",226,2429000,77
"G2000510","1988","Kansas","20","Ellis","051","Ellis, KS",8024,108668000,921
"G2000530","1988","Kansas","20","Ellsworth","053","Ellsworth, KS",1268,17497000,196
"G2000550","1988","Kansas","20","Finney","055","Finney, KS",11823,192505000,897
"G2000570","1988","Kansas","20","Ford","057","Ford, KS",9860,157412000,794
"G2000590","1988","Kansas","20","Franklin","059","Franklin, KS",5287,73604000,471
"G2000610","1988","Kansas","20","Geary","061","Geary, KS",6369,78674000,632
"G2000630","1988","Kansas","20","Gove","063","Gove, KS",564,6354000,101
"G2000650","1988","Kansas","20","Graham","065","Graham, KS",549,6860000,115
"G2000670","1988","Kansas","20","Grant","067","Grant, KS",1796,33084000,236
"G2000690","1988","Kansas","20","Gray","069","Gray, KS",1015,17011000,174
"G2000710","1988","Kansas","20","Greeley","071","Greeley, KS",372,3912000,65
"G2000730","1988","Kansas","20","Greenwood","073","Greenwood, KS",1333,16749000,238
"G2000750","1988","Kansas","20","Hamilton","075","Hamilton, KS",381,4096000,81
"G2000770","1988","Kansas","20","Harper","077","Harper, KS",1400,19091000,240
"G2000790","1988","Kansas","20","Harvey","079","Harvey, KS",10233,170307000,761
"G2000810","1988","Kansas","20","Haskell","081","Haskell, KS",494,10445000,96
"G2000830","1988","Kansas","20","Hodgeman","083","Hodgeman, KS",128,1967000,38
"G2000850","1988","Kansas","20","Jackson","085","Jackson, KS",1446,15562000,239
"G2000870","1988","Kansas","20","Jefferson","087","Jefferson, KS",1380,18713000,256
"G2000890","1988","Kansas","20","Jewell","089","Jewell, KS",472,4856000,103
"G2000910","1988","Kansas","20","Johnson","091","Johnson, KS",157106,3330621000,10944
"G2000930","1988","Kansas","20","Kearny","093","Kearny, KS",300,3373000,75
"G2000950","1988","Kansas","20","Kingman","095","Kingman, KS",1455,19993000,220
"G2000970","1988","Kansas","20","Kiowa","097","Kiowa, KS",662,8579000,111
"G2000990","1988","Kansas","20","Labette","099","Labette, KS",7569,125522000,553
"G2001010","1988","Kansas","20","Lane","101","Lane, KS",303,4403000,72
"G2001030","1988","Kansas","20","Leavenworth","103","Leavenworth, KS",9265,136838000,882
"G2001050","1988","Kansas","20","Lincoln","105","Lincoln, KS",418,4338000,99
"G2001070","1988","Kansas","20","Linn","107","Linn, KS",1339,24781000,182
"G2001090","1988","Kansas","20","Logan","109","Logan, KS",574,6293000,136
"G2001110","1988","Kansas","20","Lyon","111","Lyon, KS",11984,198558000,839
"G2001130","1988","Kansas","20","McPherson","113","McPherson, KS",10108,157055000,813
"G2001150","1988","Kansas","20","Marion","115","Marion, KS",2685,30012000,365
"G2001170","1988","Kansas","20","Marshall","117","Marshall, KS",2593,37007000,337
"G2001190","1988","Kansas","20","Meade","119","Meade, KS",564,6907000,119
"G2001210","1988","Kansas","20","Miami","121","Miami, KS",3703,52121000,461
"G2001230","1988","Kansas","20","Mitchell","123","Mitchell, KS",1830,26404000,251
"G2001250","1988","Kansas","20","Montgomery","125","Montgomery, KS",12592,191073000,1062
"G2001270","1988","Kansas","20","Morris","127","Morris, KS",1060,13522000,141
"G2001290","1988","Kansas","20","Morton","129","Morton, KS",565,8662000,98
"G2001310","1988","Kansas","20","Nemaha","131","Nemaha, KS",2892,40296000,356
"G2001330","1988","Kansas","20","Neosho","133","Neosho, KS",4847,76251000,510
"G2001350","1988","Kansas","20","Ness","135","Ness, KS",763,10920000,149
"G2001370","1988","Kansas","20","Norton","137","Norton, KS",1159,16573000,180
"G2001390","1988","Kansas","20","Osage","139","Osage, KS",2121,25016000,291
"G2001410","1988","Kansas","20","Osborne","141","Osborne, KS",1065,12208000,167
"G2001430","1988","Kansas","20","Ottawa","143","Ottawa, KS",1512,20641000,129
"G2001450","1988","Kansas","20","Pawnee","145","Pawnee, KS",1180,15365000,203
"G2001470","1988","Kansas","20","Phillips","147","Phillips, KS",1573,25227000,215
"G2001490","1988","Kansas","20","Pottawatomie","149","Pottawatomie, KS",2838,43713000,313
"G2001510","1988","Kansas","20","Pratt","151","Pratt, KS",2398,34373000,377
"G2001530","1988","Kansas","20","Rawlins","153","Rawlins, KS",659,7530000,101
"G2001550","1988","Kansas","20","Reno","155","Reno, KS",21202,384296000,1678
"G2001570","1988","Kansas","20","Republic","157","Republic, KS",1724,21527000,209
"G2001590","1988","Kansas","20","Rice","159","Rice, KS",2403,31343000,289
"G2001610","1988","Kansas","20","Riley","161","Riley, KS",13723,168431000,1237
"G2001630","1988","Kansas","20","Rooks","163","Rooks, KS",1129,15283000,232
"G2001650","1988","Kansas","20","Rush","165","Rush, KS",604,8244000,109
"G2001670","1988","Kansas","20","Russell","167","Russell, KS",2419,32762000,305
"G2001690","1988","Kansas","20","Saline","169","Saline, KS",20590,338247000,1561
"G2001710","1988","Kansas","20","Scott","171","Scott, KS",1255,16803000,177
"G2001730","1988","Kansas","20","Sedgwick","173","Sedgwick, KS",196676,4416188000,10784
"G2001750","1988","Kansas","20","Seward","175","Seward, KS",7836,143168000,659
"G2001770","1988","Kansas","20","Shawnee","177","Shawnee, KS",67491,1246388000,4382
"G2001790","1988","Kansas","20","Sheridan","179","Sheridan, KS",429,5568000,97
"G2001810","1988","Kansas","20","Sherman","181","Sherman, KS",1718,20472000,261
"G2001830","1988","Kansas","20","Smith","183","Smith, KS",1034,11380000,177
"G2001850","1988","Kansas","20","Stafford","185","Stafford, KS",715,8929000,152
"G2001870","1988","Kansas","20","Stanton","187","Stanton, KS",275,4555000,55
"G2001890","1988","Kansas","20","Stevens","189","Stevens, KS",726,10544000,137
"G2001910","1988","Kansas","20","Sumner","191","Sumner, KS",4009,56986000,528
"G2001930","1988","Kansas","20","Thomas","193","Thomas, KS",2029,25481000,303
"G2001950","1988","Kansas","20","Trego","195","Trego, KS",715,7569000,120
"G2001970","1988","Kansas","20","Wabaunsee","197","Wabaunsee, KS",544,6151000,113
"G2001990","1988","Kansas","20","Wallace","199","Wallace, KS",222,2643000,53
"G2002010","1988","Kansas","20","Washington","201","Washington, KS",1225,11848000,234
"G2002030","1988","Kansas","20","Wichita","203","Wichita, KS",311,4742000,79
"G2002050","1988","Kansas","20","Wilson","205","Wilson, KS",2797,44010000,258
"G2002070","1988","Kansas","20","Woodson","207","Woodson, KS",505,5240000,109
"G2002090","1988","Kansas","20","Wyandotte","209","Wyandotte, KS",63039,1398604000,3380
"G2009990","1988","Kansas","20","Remainder of Kansas","999","Kansas Statewide No Fixed Loc",3276,91061000,104
"G2100010","1988","Kentucky","21","Adair","001","Adair, KY",2758,32632000,269
"G2100030","1988","Kentucky","21","Allen","003","Allen, KY",2797,43814000,193
"G2100050","1988","Kentucky","21","Anderson","005","Anderson, KY",2332,39991000,219
"G2100070","1988","Kentucky","21","Ballard","007","Ballard, KY",1843,43108000,155
"G2100090","1988","Kentucky","21","Barren","009","Barren, KY",10866,182732000,728
"G2100110","1988","Kentucky","21","Bath","011","Bath, KY",838,10551000,130
"G2100130","1988","Kentucky","21","Bell","013","Bell, KY",8321,131641000,741
"G2100150","1988","Kentucky","21","Boone","015","Boone, KY",27461,499067000,1490
"G2100170","1988","Kentucky","21","Bourbon","017","Bourbon, KY",4466,69276000,387
"G2100190","1988","Kentucky","21","Boyd","019","Boyd, KY",22762,550008000,1371
"G2100210","1988","Kentucky","21","Boyle","021","Boyle, KY",11635,193746000,667
"G2100230","1988","Kentucky","21","Bracken","023","Bracken, KY",573,7921000,99
"G2100250","1988","Kentucky","21","Breathitt","025","Breathitt, KY",2940,53049000,268
"G2100270","1988","Kentucky","21","Breckinridge","027","Breckinridge, KY",1581,19288000,257
"G2100290","1988","Kentucky","21","Bullitt","029","Bullitt, KY",5067,84075000,538
"G2100310","1988","Kentucky","21","Butler","031","Butler, KY",2224,28568000,147
"G2100330","1988","Kentucky","21","Caldwell","033","Caldwell, KY",2913,36186000,292
"G2100350","1988","Kentucky","21","Calloway","035","Calloway, KY",7493,107763000,698
"G2100370","1988","Kentucky","21","Campbell","037","Campbell, KY",16573,272190000,1396
"G2100390","1988","Kentucky","21","Carlisle","039","Carlisle, KY",415,4762000,74
"G2100410","1988","Kentucky","21","Carroll","041","Carroll, KY",3221,64308000,191
"G2100430","1988","Kentucky","21","Carter","043","Carter, KY",3890,40406000,368
"G2100450","1988","Kentucky","21","Casey","045","Casey, KY",2275,21495000,178
"G2100470","1988","Kentucky","21","Christian","047","Christian, KY",15454,225880000,1193
"G2100490","1988","Kentucky","21","Clark","049","Clark, KY",8596,155380000,640
"G2100510","1988","Kentucky","21","Clay","051","Clay, KY",2050,29150000,273
"G2100530","1988","Kentucky","21","Clinton","053","Clinton, KY",1811,15852000,160
"G2100550","1988","Kentucky","21","Crittenden","055","Crittenden, KY",1626,24220000,172
"G2100570","1988","Kentucky","21","Cumberland","057","Cumberland, KY",1433,14426000,116
"G2100590","1988","Kentucky","21","Daviess","059","Daviess, KY",32094,588863000,2294
"G2100610","1988","Kentucky","21","Edmonson","061","Edmonson, KY",509,5629000,91
"G2100630","1988","Kentucky","21","Elliott","063","Elliott, KY",242,3048000,48
"G2100650","1988","Kentucky","21","Estill","065","Estill, KY",1714,23732000,208
"G2100670","1988","Kentucky","21","Fayette","067","Fayette, KY",115831,2255966000,7102
"G2100690","1988","Kentucky","21","Fleming","069","Fleming, KY",2027,25172000,212
"G2100710","1988","Kentucky","21","Floyd","071","Floyd, KY",8952,151716000,847
"G2100730","1988","Kentucky","21","Franklin","073","Franklin, KY",14216,226529000,994
"G2100750","1988","Kentucky","21","Fulton","075","Fulton, KY",1887,24432000,208
"G2100770","1988","Kentucky","21","Gallatin","077","Gallatin, KY",412,4152000,73
"G2100790","1988","Kentucky","21","Garrard","079","Garrard, KY",1499,17501000,179
"G2100810","1988","Kentucky","21","Grant","081","Grant, KY",2655,29551000,273
"G2100830","1988","Kentucky","21","Graves","083","Graves, KY",9052,143858000,587
"G2100850","1988","Kentucky","21","Grayson","085","Grayson, KY",4517,56346000,377
"G2100870","1988","Kentucky","21","Green","087","Green, KY",1181,13766000,156
"G2100890","1988","Kentucky","21","Greenup","089","Greenup, KY",4675,119763000,389
"G2100910","1988","Kentucky","21","Hancock","091","Hancock, KY",1757,45959000,109
"G2100930","1988","Kentucky","21","Hardin","093","Hardin, KY",18736,279512000,1600
"G2100950","1988","Kentucky","21","Harlan","095","Harlan, KY",7462,153168000,663
"G2100970","1988","Kentucky","21","Harrison","097","Harrison, KY",3937,65550000,307
"G2100990","1988","Kentucky","21","Hart","099","Hart, KY",2183,28810000,227
"G2101010","1988","Kentucky","21","Henderson","101","Henderson, KY",14336,281704000,1000
"G2101030","1988","Kentucky","21","Henry","103","Henry, KY",1620,23957000,199
"G2101050","1988","Kentucky","21","Hickman","105","Hickman, KY",946,11021000,88
"G2101070","1988","Kentucky","21","Hopkins","107","Hopkins, KY",14120,265333000,1055
"G2101090","1988","Kentucky","21","Jackson","109","Jackson, KY",778,11030000,100
"G2101110","1988","Kentucky","21","Jefferson","111","Jefferson, KY",310045,6314005000,17261
"G2101130","1988","Kentucky","21","Jessamine","113","Jessamine, KY",5947,101623000,562
"G2101150","1988","Kentucky","21","Johnson","115","Johnson, KY",4436,65112000,482
"G2101170","1988","Kentucky","21","Kenton","117","Kenton, KY",40466,665867000,2621
"G2101190","1988","Kentucky","21","Knott","119","Knott, KY",2097,35124000,255
"G2101210","1988","Kentucky","21","Knox","121","Knox, KY",4351,56770000,407
"G2101230","1988","Kentucky","21","Larue","123","Larue, KY",1523,17576000,214
"G2101250","1988","Kentucky","21","Laurel","125","Laurel, KY",13785,245749000,809
"G2101270","1988","Kentucky","21","Lawrence","127","Lawrence, KY",1649,25955000,165
"G2101290","1988","Kentucky","21","Lee","129","Lee, KY",1365,10975000,104
"G2101310","1988","Kentucky","21","Leslie","131","Leslie, KY",950,15089000,126
"G2101330","1988","Kentucky","21","Letcher","133","Letcher, KY",4545,91652000,409
"G2101350","1988","Kentucky","21","Lewis","135","Lewis, KY",1234,13486000,125
"G2101370","1988","Kentucky","21","Lincoln","137","Lincoln, KY",1509,17314000,234
"G2101390","1988","Kentucky","21","Livingston","139","Livingston, KY",1343,30539000,150
"G2101410","1988","Kentucky","21","Logan","141","Logan, KY",6574,104161000,445
"G2101430","1988","Kentucky","21","Lyon","143","Lyon, KY",826,11281000,109
"G2101450","1988","Kentucky","21","McCracken","145","McCracken, KY",25691,430298000,1775
"G2101470","1988","Kentucky","21","McCreary","147","McCreary, KY",1262,14816000,165
"G2101490","1988","Kentucky","21","McLean","149","McLean, KY",868,12703000,127
"G2101510","1988","Kentucky","21","Madison","151","Madison, KY",14700,215092000,1096
"G2101530","1988","Kentucky","21","Magoffin","153","Magoffin, KY",1201,17548000,139
"G2101550","1988","Kentucky","21","Marion","155","Marion, KY",2908,32999000,299
"G2101570","1988","Kentucky","21","Marshall","157","Marshall, KY",7085,176554000,530
"G2101590","1988","Kentucky","21","Martin","159","Martin, KY",2575,83004000,197
"G2101610","1988","Kentucky","21","Mason","161","Mason, KY",5713,94139000,412
"G2101630","1988","Kentucky","21","Meade","163","Meade, KY",2281,37145000,247
"G2101650","1988","Kentucky","21","Menifee","165","Menifee, KY",270,4488000,44
"G2101670","1988","Kentucky","21","Mercer","167","Mercer, KY",4159,70678000,348
"G2101690","1988","Kentucky","21","Metcalfe","169","Metcalfe, KY",1202,10893000,115
"G2101710","1988","Kentucky","21","Monroe","171","Monroe, KY",2354,27729000,210
"G2101730","1988","Kentucky","21","Montgomery","173","Montgomery, KY",5627,84928000,493
"G2101750","1988","Kentucky","21","Morgan","175","Morgan, KY",1342,19097000,151
"G2101770","1988","Kentucky","21","Muhlenberg","177","Muhlenberg, KY",6752,129815000,579
"G2101790","1988","Kentucky","21","Nelson","179","Nelson, KY",7477,112537000,599
"G2101810","1988","Kentucky","21","Nicholas","181","Nicholas, KY",1113,19413000,98
"G2101830","1988","Kentucky","21","Ohio","183","Ohio, KY",3716,62239000,338
"G2101850","1988","Kentucky","21","Oldham","185","Oldham, KY",5360,79934000,542
"G2101870","1988","Kentucky","21","Owen","187","Owen, KY",1131,15864000,121
"G2101890","1988","Kentucky","21","Owsley","189","Owsley, KY",445,4911000,48
"G2101910","1988","Kentucky","21","Pendleton","191","Pendleton, KY",1151,16456000,163
"G2101930","1988","Kentucky","21","Perry","193","Perry, KY",7005,142718000,607
"G2101950","1988","Kentucky","21","Pike","195","Pike, KY",16131,326836000,1411
"G2101970","1988","Kentucky","21","Powell","197","Powell, KY",1608,17929000,144
"G2101990","1988","Kentucky","21","Pulaski","199","Pulaski, KY",14445,214167000,1224
"G2102010","1988","Kentucky","21","Robertson","201","Robertson, KY",50,821000,27
"G2102030","1988","Kentucky","21","Rockcastle","203","Rockcastle, KY",1678,19082000,191
"G2102050","1988","Kentucky","21","Rowan","205","Rowan, KY",4196,56238000,349
"G2102070","1988","Kentucky","21","Russell","207","Russell, KY",4302,54847000,220
"G2102090","1988","Kentucky","21","Scott","209","Scott, KY",6452,130698000,419
"G2102110","1988","Kentucky","21","Shelby","211","Shelby, KY",6813,105111000,509
"G2102130","1988","Kentucky","21","Simpson","213","Simpson, KY",5539,98045000,295
"G2102150","1988","Kentucky","21","Spencer","215","Spencer, KY",461,4829000,100
"G2102170","1988","Kentucky","21","Taylor","217","Taylor, KY",8426,128250000,522
"G2102190","1988","Kentucky","21","Todd","219","Todd, KY",1396,21735000,160
"G2102210","1988","Kentucky","21","Trigg","221","Trigg, KY",1674,24662000,200
"G2102230","1988","Kentucky","21","Trimble","223","Trimble, KY",0,0,54
"G2102250","1988","Kentucky","21","Union","225","Union, KY",5466,133646000,319
"G2102270","1988","Kentucky","21","Warren","227","Warren, KY",27026,453945000,1945
"G2102290","1988","Kentucky","21","Washington","229","Washington, KY",1823,20783000,210
"G2102310","1988","Kentucky","21","Wayne","231","Wayne, KY",3291,35721000,247
"G2102330","1988","Kentucky","21","Webster","233","Webster, KY",2984,65357000,264
"G2102350","1988","Kentucky","21","Whitley","235","Whitley, KY",11587,174610000,783
"G2102370","1988","Kentucky","21","Wolfe","237","Wolfe, KY",645,7008000,79
"G2102390","1988","Kentucky","21","Woodford","239","Woodford, KY",5992,117763000,441
"G2109990","1988","Kentucky","21","Remainder of Kentucky","999","Kentucky Statewide No Fixed Loc",0,0,68
"G2200010","1988","Louisiana","22","Acadia","001","Acadia, LA",8864,118917000,888
"G2200030","1988","Louisiana","22","Allen","003","Allen, LA",2646,33931000,327
"G2200050","1988","Louisiana","22","Ascension","005","Ascension, LA",14386,322422000,984
"G2200070","1988","Louisiana","22","Assumption","007","Assumption, LA",1681,24036000,209
"G2200090","1988","Louisiana","22","Avoyelles","009","Avoyelles, LA",5119,56092000,606
"G2200110","1988","Louisiana","22","Beauregard","011","Beauregard, LA",4702,89840000,514
"G2200130","1988","Louisiana","22","Bienville","013","Bienville, LA",3124,46835000,265
"G2200150","1988","Louisiana","22","Bossier","015","Bossier, LA",17641,249447000,1610
"G2200170","1988","Louisiana","22","Caddo","017","Caddo, LA",91271,1761955000,6545
"G2200190","1988","Louisiana","22","Calcasieu","019","Calcasieu, LA",46818,922316000,3610
"G2200210","1988","Louisiana","22","Caldwell","021","Caldwell, LA",1091,15624000,167
"G2200230","1988","Louisiana","22","Cameron","023","Cameron, LA",2051,39246000,180
"G2200250","1988","Louisiana","22","Catahoula","025","Catahoula, LA",975,10808000,172
"G2200270","1988","Louisiana","22","Claiborne","027","Claiborne, LA",2919,42847000,302
"G2200290","1988","Louisiana","22","Concordia","029","Concordia, LA",3121,43468000,352
"G2200310","1988","Louisiana","22","De Soto","031","De Soto, LA",3611,67539000,346
"G2200330","1988","Louisiana","22","East Baton Rouge","033","East Baton Rouge, LA",140162,2831972000,9685
"G2200350","1988","Louisiana","22","East Carroll","035","East Carroll, LA",1091,12562000,170
"G2200370","1988","Louisiana","22","East Feliciana","037","East Feliciana, LA",1183,17413000,176
"G2200390","1988","Louisiana","22","Evangeline","039","Evangeline, LA",4348,57784000,494
"G2200410","1988","Louisiana","22","Franklin","041","Franklin, LA",3135,36794000,319
"G2200430","1988","Louisiana","22","Grant","043","Grant, LA",1298,15237000,150
"G2200450","1988","Louisiana","22","Iberia","045","Iberia, LA",16764,298298000,1420
"G2200470","1988","Louisiana","22","Iberville","047","Iberville, LA",8258,230765000,491
"G2200490","1988","Louisiana","22","Jackson","049","Jackson, LA",2893,59619000,256
"G2200510","1988","Louisiana","22","Jefferson","051","Jefferson, LA",167088,3048153000,11542
"G2200530","1988","Louisiana","22","Jefferson Davis","053","Jefferson Davis, LA",4812,66828000,571
"G2200550","1988","Louisiana","22","Lafayette","055","Lafayette, LA",62558,1187792000,5121
"G2200570","1988","Louisiana","22","Lafourche","057","Lafourche, LA",16131,250927000,1611
"G2200590","1988","Louisiana","22","La Salle","059","La Salle, LA",2586,43857000,294
"G2200610","1988","Louisiana","22","Lincoln","061","Lincoln, LA",10713,173665000,795
"G2200630","1988","Louisiana","22","Livingston","063","Livingston, LA",5420,74977000,749
"G2200650","1988","Louisiana","22","Madison","065","Madison, LA",1929,18828000,189
"G2200670","1988","Louisiana","22","Morehouse","067","Morehouse, LA",5436,95253000,479
"G2200690","1988","Louisiana","22","Natchitoches","069","Natchitoches, LA",6503,88422000,672
