GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,DZ6001,DZ8001,DZ9001
"G1900950","1997","Iowa","19","Iowa","095","Iowa, IA",8515,214766000,521
"G1900970","1997","Iowa","19","Jackson","097","Jackson, IA",5128,82140000,574
"G1900990","1997","Iowa","19","Jasper","099","Jasper, IA",11427,340290000,844
"G1901010","1997","Iowa","19","Jefferson","101","Jefferson, IA",7798,218726000,688
"G1901030","1997","Iowa","19","Johnson","103","Johnson, IA",43385,986703000,2549
"G1901050","1997","Iowa","19","Jones","105","Jones, IA",4097,74780000,494
"G1901070","1997","Iowa","19","Keokuk","107","Keokuk, IA",1946,35935000,275
"G1901090","1997","Iowa","19","Kossuth","109","Kossuth, IA",5442,99567000,567
"G1901110","1997","Iowa","19","Lee","111","Lee, IA",16527,386909000,1073
"G1901130","1997","Iowa","19","Linn","113","Linn, IA",101393,2858965000,5278
"G1901150","1997","Iowa","19","Louisa","115","Louisa, IA",2794,51248000,227
"G1901170","1997","Iowa","19","Lucas","117","Lucas, IA",2423,53962000,208
"G1901190","1997","Iowa","19","Lyon","119","Lyon, IA",2446,41397000,349
"G1901210","1997","Iowa","19","Madison","121","Madison, IA",2561,43997000,347
"G1901230","1997","Iowa","19","Mahaska","123","Mahaska, IA",6353,123055000,594
"G1901250","1997","Iowa","19","Marion","125","Marion, IA",15170,381851000,768
"G1901270","1997","Iowa","19","Marshall","127","Marshall, IA",15194,356490000,916
"G1901290","1997","Iowa","19","Mills","129","Mills, IA",2778,60841000,243
"G1901310","1997","Iowa","19","Mitchell","131","Mitchell, IA",3135,60344000,349
"G1901330","1997","Iowa","19","Monona","133","Monona, IA",2691,43507000,291
"G1901350","1997","Iowa","19","Monroe","135","Monroe, IA",2460,56066000,211
"G1901370","1997","Iowa","19","Montgomery","137","Montgomery, IA",4299,84485000,357
"G1901390","1997","Iowa","19","Muscatine","139","Muscatine, IA",17804,526210000,983
"G1901410","1997","Iowa","19","O Brien","141","OBrien, IA",5119,89542000,551
"G1901430","1997","Iowa","19","Osceola","143","Osceola, IA",1756,33447000,211
"G1901450","1997","Iowa","19","Page","145","Page, IA",6594,145546000,513
"G1901470","1997","Iowa","19","Palo Alto","147","Palo Alto, IA",2798,45980000,330
"G1901490","1997","Iowa","19","Plymouth","149","Plymouth, IA",7949,183424000,669
"G1901510","1997","Iowa","19","Pocahontas","151","Pocahontas, IA",2522,45375000,287
"G1901530","1997","Iowa","19","Polk","153","Polk, IA",225576,6506222000,11265
"G1901550","1997","Iowa","19","Pottawattamie","155","Pottawattamie, IA",27225,561909000,1895
"G1901570","1997","Iowa","19","Poweshiek","157","Poweshiek, IA",9086,187459000,571
"G1901590","1997","Iowa","19","Ringgold","159","Ringgold, IA",996,17588000,129
"G1901610","1997","Iowa","19","Sac","161","Sac, IA",2537,41110000,385
"G1901630","1997","Iowa","19","Scott","163","Scott, IA",74535,1891629000,4458
"G1901650","1997","Iowa","19","Shelby","165","Shelby, IA",4417,76274000,414
"G1901670","1997","Iowa","19","Sioux","167","Sioux, IA",14410,269868000,1089
"G1901690","1997","Iowa","19","Story","169","Story, IA",26207,516480000,1842
"G1901710","1997","Iowa","19","Tama","171","Tama, IA",4373,84218000,395
"G1901730","1997","Iowa","19","Taylor","173","Taylor, IA",1090,16833000,178
"G1901750","1997","Iowa","19","Union","175","Union, IA",4432,80550000,354
"G1901770","1997","Iowa","19","Van Buren","177","Van Buren, IA",1516,30611000,180
"G1901790","1997","Iowa","19","Wapello","179","Wapello, IA",12587,262983000,881
"G1901810","1997","Iowa","19","Warren","181","Warren, IA",6849,115997000,730
"G1901830","1997","Iowa","19","Washington","183","Washington, IA",5994,115408000,670
"G1901850","1997","Iowa","19","Wayne","185","Wayne, IA",1596,26064000,205
"G1901870","1997","Iowa","19","Webster","187","Webster, IA",16218,379635000,1246
"G1901890","1997","Iowa","19","Winnebago","189","Winnebago, IA",7187,158264000,352
"G1901910","1997","Iowa","19","Winneshiek","191","Winneshiek, IA",8780,165582000,596
"G1901930","1997","Iowa","19","Woodbury","193","Woodbury, IA",47114,1058771000,2921
"G1901950","1997","Iowa","19","Worth","195","Worth, IA",1479,26489000,187
"G1901970","1997","Iowa","19","Wright","197","Wright, IA",4723,96024000,457
"G1909990","1997","Iowa","19","Remainder of Iowa","999","Iowa Statewide No Fixed Loc",123,2983000,8
"G2000010","1997","Kansas","20","Allen","001","Allen, KS",4742,93557000,416
"G2000030","1997","Kansas","20","Anderson","003","Anderson, KS",1493,22278000,231
"G2000050","1997","Kansas","20","Atchison","005","Atchison, KS",5309,116690000,397
"G2000070","1997","Kansas","20","Barber","007","Barber, KS",1472,28955000,196
"G2000090","1997","Kansas","20","Barton","009","Barton, KS",11301,224796000,1082
"G2000110","1997","Kansas","20","Bourbon","011","Bourbon, KS",6545,125666000,450
"G2000130","1997","Kansas","20","Brown","013","Brown, KS",3710,68616000,292
"G2000150","1997","Kansas","20","Butler","015","Butler, KS",10870,228976000,1201
"G2000170","1997","Kansas","20","Chase","017","Chase, KS",382,5649000,68
"G2000190","1997","Kansas","20","Chautauqua","019","Chautauqua, KS",638,8705000,103
"G2000210","1997","Kansas","20","Cherokee","021","Cherokee, KS",5432,114141000,408
"G2000230","1997","Kansas","20","Cheyenne","023","Cheyenne, KS",541,8683000,108
"G2000250","1997","Kansas","20","Clark","025","Clark, KS",448,8802000,82
"G2000270","1997","Kansas","20","Clay","027","Clay, KS",2586,43508000,303
"G2000290","1997","Kansas","20","Cloud","029","Cloud, KS",3148,56221000,355
"G2000310","1997","Kansas","20","Coffey","031","Coffey, KS",2950,91662000,272
"G2000330","1997","Kansas","20","Comanche","033","Comanche, KS",431,6363000,82
"G2000350","1997","Kansas","20","Cowley","035","Cowley, KS",12695,278599000,843
"G2000370","1997","Kansas","20","Crawford","037","Crawford, KS",14249,268119000,971
"G2000390","1997","Kansas","20","Decatur","039","Decatur, KS",876,14927000,124
"G2000410","1997","Kansas","20","Dickinson","041","Dickinson, KS",5500,99612000,573
"G2000430","1997","Kansas","20","Doniphan","043","Doniphan, KS",2211,54548000,160
"G2000450","1997","Kansas","20","Douglas","045","Douglas, KS",33945,662077000,2510
"G2000470","1997","Kansas","20","Edwards","047","Edwards, KS",752,14607000,103
"G2000490","1997","Kansas","20","Elk","049","Elk, KS",195,2357000,65
"G2000510","1997","Kansas","20","Ellis","051","Ellis, KS",11257,203900000,1044
"G2000530","1997","Kansas","20","Ellsworth","053","Ellsworth, KS",1595,32160000,196
"G2000550","1997","Kansas","20","Finney","055","Finney, KS",15874,343612000,1003
"G2000570","1997","Kansas","20","Ford","057","Ford, KS",12618,272947000,861
"G2000590","1997","Kansas","20","Franklin","059","Franklin, KS",7191,141856000,582
"G2000610","1997","Kansas","20","Geary","061","Geary, KS",7596,137515000,598
"G2000630","1997","Kansas","20","Gove","063","Gove, KS",749,12690000,123
"G2000650","1997","Kansas","20","Graham","065","Graham, KS",685,10722000,115
"G2000670","1997","Kansas","20","Grant","067","Grant, KS",2312,57739000,251
"G2000690","1997","Kansas","20","Gray","069","Gray, KS",1198,25556000,199
"G2000710","1997","Kansas","20","Greeley","071","Greeley, KS",361,5873000,60
"G2000730","1997","Kansas","20","Greenwood","073","Greenwood, KS",1463,24501000,252
"G2000750","1997","Kansas","20","Hamilton","075","Hamilton, KS",582,9659000,91
"G2000770","1997","Kansas","20","Harper","077","Harper, KS",1579,28494000,229
"G2000790","1997","Kansas","20","Harvey","079","Harvey, KS",11694,256380000,837
"G2000810","1997","Kansas","20","Haskell","081","Haskell, KS",775,17096000,113
"G2000830","1997","Kansas","20","Hodgeman","083","Hodgeman, KS",261,4379000,45
"G2000850","1997","Kansas","20","Jackson","085","Jackson, KS",2057,30758000,271
"G2000870","1997","Kansas","20","Jefferson","087","Jefferson, KS",2003,37197000,340
"G2000890","1997","Kansas","20","Jewell","089","Jewell, KS",521,7194000,117
"G2000910","1997","Kansas","20","Johnson","091","Johnson, KS",238692,7216564000,14793
"G2000930","1997","Kansas","20","Kearny","093","Kearny, KS",437,10008000,85
"G2000950","1997","Kansas","20","Kingman","095","Kingman, KS",1897,38466000,220
"G2000970","1997","Kansas","20","Kiowa","097","Kiowa, KS",964,15506000,118
"G2000990","1997","Kansas","20","Labette","099","Labette, KS",7294,160990000,540
"G2001010","1997","Kansas","20","Lane","101","Lane, KS",392,6847000,91
"G2001030","1997","Kansas","20","Leavenworth","103","Leavenworth, KS",13985,309408000,1084
"G2001050","1997","Kansas","20","Lincoln","105","Lincoln, KS",675,9193000,112
"G2001070","1997","Kansas","20","Linn","107","Linn, KS",1355,33221000,194
"G2001090","1997","Kansas","20","Logan","109","Logan, KS",762,12999000,140
"G2001110","1997","Kansas","20","Lyon","111","Lyon, KS",15582,336365000,896
"G2001130","1997","Kansas","20","McPherson","113","McPherson, KS",12215,269830000,923
"G2001150","1997","Kansas","20","Marion","115","Marion, KS",3153,49983000,361
"G2001170","1997","Kansas","20","Marshall","117","Marshall, KS",3382,65636000,397
"G2001190","1997","Kansas","20","Meade","119","Meade, KS",870,16113000,151
"G2001210","1997","Kansas","20","Miami","121","Miami, KS",6058,124594000,606
"G2001230","1997","Kansas","20","Mitchell","123","Mitchell, KS",2616,49599000,276
"G2001250","1997","Kansas","20","Montgomery","125","Montgomery, KS",14185,290938000,1089
"G2001270","1997","Kansas","20","Morris","127","Morris, KS",1232,19722000,174
"G2001290","1997","Kansas","20","Morton","129","Morton, KS",991,22269000,127
"G2001310","1997","Kansas","20","Nemaha","131","Nemaha, KS",3936,79330000,394
"G2001330","1997","Kansas","20","Neosho","133","Neosho, KS",6508,121561000,545
"G2001350","1997","Kansas","20","Ness","135","Ness, KS",990,17098000,157
"G2001370","1997","Kansas","20","Norton","137","Norton, KS",1614,30162000,217
"G2001390","1997","Kansas","20","Osage","139","Osage, KS",2904,43343000,345
"G2001410","1997","Kansas","20","Osborne","141","Osborne, KS",1271,19012000,177
"G2001430","1997","Kansas","20","Ottawa","143","Ottawa, KS",938,15888000,148
"G2001450","1997","Kansas","20","Pawnee","145","Pawnee, KS",2065,42439000,206
"G2001470","1997","Kansas","20","Phillips","147","Phillips, KS",1640,30808000,239
"G2001490","1997","Kansas","20","Pottawatomie","149","Pottawatomie, KS",5189,105713000,484
"G2001510","1997","Kansas","20","Pratt","151","Pratt, KS",3201,58300000,384
"G2001530","1997","Kansas","20","Rawlins","153","Rawlins, KS",708,9358000,113
"G2001550","1997","Kansas","20","Reno","155","Reno, KS",25225,606753000,1715
"G2001570","1997","Kansas","20","Republic","157","Republic, KS",2136,31913000,220
"G2001590","1997","Kansas","20","Rice","159","Rice, KS",2331,42916000,313
"G2001610","1997","Kansas","20","Riley","161","Riley, KS",16986,295458000,1415
"G2001630","1997","Kansas","20","Rooks","163","Rooks, KS",1320,25136000,223
"G2001650","1997","Kansas","20","Rush","165","Rush, KS",862,17104000,105
"G2001670","1997","Kansas","20","Russell","167","Russell, KS",2057,36507000,302
"G2001690","1997","Kansas","20","Saline","169","Saline, KS",26327,584169000,1764
"G2001710","1997","Kansas","20","Scott","171","Scott, KS",1374,25367000,218
"G2001730","1997","Kansas","20","Sedgwick","173","Sedgwick, KS",223880,6638740000,11744
"G2001750","1997","Kansas","20","Seward","175","Seward, KS",9077,205813000,689
"G2001770","1997","Kansas","20","Shawnee","177","Shawnee, KS",79504,2016345000,4628
"G2001790","1997","Kansas","20","Sheridan","179","Sheridan, KS",641,11010000,106
"G2001810","1997","Kansas","20","Sherman","181","Sherman, KS",2083,35325000,272
"G2001830","1997","Kansas","20","Smith","183","Smith, KS",1149,16155000,179
"G2001850","1997","Kansas","20","Stafford","185","Stafford, KS",953,16197000,160
"G2001870","1997","Kansas","20","Stanton","187","Stanton, KS",443,8713000,78
"G2001890","1997","Kansas","20","Stevens","189","Stevens, KS",1081,23659000,186
"G2001910","1997","Kansas","20","Sumner","191","Sumner, KS",4832,99984000,547
"G2001930","1997","Kansas","20","Thomas","193","Thomas, KS",2697,43216000,352
"G2001950","1997","Kansas","20","Trego","195","Trego, KS",746,10778000,130
"G2001970","1997","Kansas","20","Wabaunsee","197","Wabaunsee, KS",605,10032000,120
"G2001990","1997","Kansas","20","Wallace","199","Wallace, KS",292,4567000,58
"G2002010","1997","Kansas","20","Washington","201","Washington, KS",1475,19314000,229
"G2002030","1997","Kansas","20","Wichita","203","Wichita, KS",465,8692000,95
"G2002050","1997","Kansas","20","Wilson","205","Wilson, KS",2993,58863000,249
"G2002070","1997","Kansas","20","Woodson","207","Woodson, KS",550,8099000,113
"G2002090","1997","Kansas","20","Wyandotte","209","Wyandotte, KS",63272,1887184000,3163
"G2009990","1997","Kansas","20","Remainder of Kansas","999","Kansas Statewide No Fixed Loc",1510,59484000,43
"G2100010","1997","Kentucky","21","Adair","001","Adair, KY",3463,57754000,284
"G2100030","1997","Kentucky","21","Allen","003","Allen, KY",4939,139028000,214
"G2100050","1997","Kentucky","21","Anderson","005","Anderson, KY",3199,73232000,272
"G2100070","1997","Kentucky","21","Ballard","007","Ballard, KY",1724,55917000,154
"G2100090","1997","Kentucky","21","Barren","009","Barren, KY",14410,323214000,849
"G2100110","1997","Kentucky","21","Bath","011","Bath, KY",1505,26443000,173
"G2100130","1997","Kentucky","21","Bell","013","Bell, KY",7831,165430000,644
"G2100150","1997","Kentucky","21","Boone","015","Boone, KY",48909,1221020000,2186
"G2100170","1997","Kentucky","21","Bourbon","017","Bourbon, KY",5137,121305000,395
"G2100190","1997","Kentucky","21","Boyd","019","Boyd, KY",25302,726951000,1582
"G2100210","1997","Kentucky","21","Boyle","021","Boyle, KY",14037,290330000,724
"G2100230","1997","Kentucky","21","Bracken","023","Bracken, KY",1341,18097000,123
"G2100250","1997","Kentucky","21","Breathitt","025","Breathitt, KY",2479,39715000,230
"G2100270","1997","Kentucky","21","Breckinridge","027","Breckinridge, KY",2256,37021000,293
"G2100290","1997","Kentucky","21","Bullitt","029","Bullitt, KY",9278,195365000,844
"G2100310","1997","Kentucky","21","Butler","031","Butler, KY",3095,56387000,199
"G2100330","1997","Kentucky","21","Caldwell","033","Caldwell, KY",3071,57782000,303
"G2100350","1997","Kentucky","21","Calloway","035","Calloway, KY",11647,234298000,819
"G2100370","1997","Kentucky","21","Campbell","037","Campbell, KY",22719,565133000,1620
"G2100390","1997","Kentucky","21","Carlisle","039","Carlisle, KY",653,11008000,87
"G2100410","1997","Kentucky","21","Carroll","041","Carroll, KY",4843,148931000,222
"G2100430","1997","Kentucky","21","Carter","043","Carter, KY",3892,57413000,439
"G2100450","1997","Kentucky","21","Casey","045","Casey, KY",2486,45068000,217
"G2100470","1997","Kentucky","21","Christian","047","Christian, KY",21171,452753000,1333
"G2100490","1997","Kentucky","21","Clark","049","Clark, KY",10778,243668000,725
"G2100510","1997","Kentucky","21","Clay","051","Clay, KY",3052,48959000,302
"G2100530","1997","Kentucky","21","Clinton","053","Clinton, KY",1766,30938000,194
"G2100550","1997","Kentucky","21","Crittenden","055","Crittenden, KY",1772,34811000,176
"G2100570","1997","Kentucky","21","Cumberland","057","Cumberland, KY",1019,17540000,115
"G2100590","1997","Kentucky","21","Daviess","059","Daviess, KY",39157,896293000,2404
"G2100610","1997","Kentucky","21","Edmonson","061","Edmonson, KY",637,9825000,103
"G2100630","1997","Kentucky","21","Elliott","063","Elliott, KY",426,5490000,55
"G2100650","1997","Kentucky","21","Estill","065","Estill, KY",2028,30727000,223
"G2100670","1997","Kentucky","21","Fayette","067","Fayette, KY",140659,3523490000,7684
"G2100690","1997","Kentucky","21","Fleming","069","Fleming, KY",2851,49973000,258
"G2100710","1997","Kentucky","21","Floyd","071","Floyd, KY",9984,229785000,866
"G2100730","1997","Kentucky","21","Franklin","073","Franklin, KY",16045,328434000,1131
"G2100750","1997","Kentucky","21","Fulton","075","Fulton, KY",2833,52768000,197
"G2100770","1997","Kentucky","21","Gallatin","077","Gallatin, KY",821,12341000,93
"G2100790","1997","Kentucky","21","Garrard","079","Garrard, KY",1924,31225000,205
"G2100810","1997","Kentucky","21","Grant","081","Grant, KY",3839,69036000,407
"G2100830","1997","Kentucky","21","Graves","083","Graves, KY",9794,224726000,689
"G2100850","1997","Kentucky","21","Grayson","085","Grayson, KY",6450,116030000,470
"G2100870","1997","Kentucky","21","Green","087","Green, KY",1409,22449000,170
"G2100890","1997","Kentucky","21","Greenup","089","Greenup, KY",5300,144986000,492
"G2100910","1997","Kentucky","21","Hancock","091","Hancock, KY",2710,97847000,130
"G2100930","1997","Kentucky","21","Hardin","093","Hardin, KY",29947,640043000,1917
"G2100950","1997","Kentucky","21","Harlan","095","Harlan, KY",5844,135693000,568
"G2100970","1997","Kentucky","21","Harrison","097","Harrison, KY",4216,98174000,297
"G2100990","1997","Kentucky","21","Hart","099","Hart, KY",2383,38838000,259
"G2101010","1997","Kentucky","21","Henderson","101","Henderson, KY",18279,444923000,1089
"G2101030","1997","Kentucky","21","Henry","103","Henry, KY",2277,48219000,236
"G2101050","1997","Kentucky","21","Hickman","105","Hickman, KY",1103,18637000,97
"G2101070","1997","Kentucky","21","Hopkins","107","Hopkins, KY",14796,351807000,1101
"G2101090","1997","Kentucky","21","Jackson","109","Jackson, KY",1565,25971000,131
"G2101110","1997","Kentucky","21","Jefferson","111","Jefferson, KY",396534,11013070000,19854
"G2101130","1997","Kentucky","21","Jessamine","113","Jessamine, KY",10902,215492000,806
"G2101150","1997","Kentucky","21","Johnson","115","Johnson, KY",4688,86499000,488
"G2101170","1997","Kentucky","21","Kenton","117","Kenton, KY",57402,1499646000,3214
"G2101190","1997","Kentucky","21","Knott","119","Knott, KY",2376,64357000,222
"G2101210","1997","Kentucky","21","Knox","121","Knox, KY",5519,101875000,453
"G2101230","1997","Kentucky","21","Larue","123","Larue, KY",1774,28278000,220
"G2101250","1997","Kentucky","21","Laurel","125","Laurel, KY",15196,302290000,987
"G2101270","1997","Kentucky","21","Lawrence","127","Lawrence, KY",2226,46767000,215
"G2101290","1997","Kentucky","21","Lee","129","Lee, KY",1650,21381000,111
"G2101310","1997","Kentucky","21","Leslie","131","Leslie, KY",1414,30911000,146
"G2101330","1997","Kentucky","21","Letcher","133","Letcher, KY",4742,109303000,419
"G2101350","1997","Kentucky","21","Lewis","135","Lewis, KY",1829,28642000,138
"G2101370","1997","Kentucky","21","Lincoln","137","Lincoln, KY",2581,51717000,283
"G2101390","1997","Kentucky","21","Livingston","139","Livingston, KY",1684,40344000,159
"G2101410","1997","Kentucky","21","Logan","141","Logan, KY",8373,188641000,514
"G2101430","1997","Kentucky","21","Lyon","143","Lyon, KY",1412,18440000,190
"G2101450","1997","Kentucky","21","McCracken","145","McCracken, KY",35754,835887000,2125
"G2101470","1997","Kentucky","21","McCreary","147","McCreary, KY",2053,32979000,175
"G2101490","1997","Kentucky","21","McLean","149","McLean, KY",1248,20446000,185
"G2101510","1997","Kentucky","21","Madison","151","Madison, KY",19747,408500000,1325
"G2101530","1997","Kentucky","21","Magoffin","153","Magoffin, KY",1802,32570000,214
"G2101550","1997","Kentucky","21","Marion","155","Marion, KY",4479,80743000,334
"G2101570","1997","Kentucky","21","Marshall","157","Marshall, KY",8694,255488000,657
"G2101590","1997","Kentucky","21","Martin","159","Martin, KY",2389,71073000,186
"G2101610","1997","Kentucky","21","Mason","161","Mason, KY",8307,179159000,460
"G2101630","1997","Kentucky","21","Meade","163","Meade, KY",2475,59209000,314
"G2101650","1997","Kentucky","21","Menifee","165","Menifee, KY",527,8586000,67
"G2101670","1997","Kentucky","21","Mercer","167","Mercer, KY",6251,153005000,423
"G2101690","1997","Kentucky","21","Metcalfe","169","Metcalfe, KY",2503,48708000,140
"G2101710","1997","Kentucky","21","Monroe","171","Monroe, KY",3511,61386000,229
"G2101730","1997","Kentucky","21","Montgomery","173","Montgomery, KY",7559,135342000,507
"G2101750","1997","Kentucky","21","Morgan","175","Morgan, KY",1866,38478000,179
"G2101770","1997","Kentucky","21","Muhlenberg","177","Muhlenberg, KY",6884,135430000,603
"G2101790","1997","Kentucky","21","Nelson","179","Nelson, KY",11797,264845000,853
"G2101810","1997","Kentucky","21","Nicholas","181","Nicholas, KY",1242,20601000,89
"G2101830","1997","Kentucky","21","Ohio","183","Ohio, KY",4955,90683000,364
"G2101850","1997","Kentucky","21","Oldham","185","Oldham, KY",8380,180923000,915
"G2101870","1997","Kentucky","21","Owen","187","Owen, KY",1209,26515000,120
"G2101890","1997","Kentucky","21","Owsley","189","Owsley, KY",291,3861000,38
"G2101910","1997","Kentucky","21","Pendleton","191","Pendleton, KY",1634,35310000,210
"G2101930","1997","Kentucky","21","Perry","193","Perry, KY",8948,216389000,731
"G2101950","1997","Kentucky","21","Pike","195","Pike, KY",19611,449430000,1561
"G2101970","1997","Kentucky","21","Powell","197","Powell, KY",2210,33985000,178
"G2101990","1997","Kentucky","21","Pulaski","199","Pulaski, KY",18841,370665000,1418
"G2102010","1997","Kentucky","21","Robertson","201","Robertson, KY",155,1806000,28
"G2102030","1997","Kentucky","21","Rockcastle","203","Rockcastle, KY",2626,43808000,210
"G2102050","1997","Kentucky","21","Rowan","205","Rowan, KY",5681,95304000,445
"G2102070","1997","Kentucky","21","Russell","207","Russell, KY",4896,83056000,327
"G2102090","1997","Kentucky","21","Scott","209","Scott, KY",17745,685446000,643
"G2102110","1997","Kentucky","21","Shelby","211","Shelby, KY",9887,233522000,686
"G2102130","1997","Kentucky","21","Simpson","213","Simpson, KY",6907,160563000,374
"G2102150","1997","Kentucky","21","Spencer","215","Spencer, KY",811,14064000,151
"G2102170","1997","Kentucky","21","Taylor","217","Taylor, KY",10056,195936000,655
"G2102190","1997","Kentucky","21","Todd","219","Todd, KY",2523,42617000,218
"G2102210","1997","Kentucky","21","Trigg","221","Trigg, KY",2500,49515000,241
"G2102230","1997","Kentucky","21","Trimble","223","Trimble, KY",699,15301000,74
"G2102250","1997","Kentucky","21","Union","225","Union, KY",5786,168819000,320
"G2102270","1997","Kentucky","21","Warren","227","Warren, KY",40714,958605000,2482
"G2102290","1997","Kentucky","21","Washington","229","Washington, KY",2555,47776000,212
"G2102310","1997","Kentucky","21","Wayne","231","Wayne, KY",4294,70102000,298
"G2102330","1997","Kentucky","21","Webster","233","Webster, KY",2983,74903000,260
"G2102350","1997","Kentucky","21","Whitley","235","Whitley, KY",11873,230055000,770
"G2102370","1997","Kentucky","21","Wolfe","237","Wolfe, KY",685,8880000,76
"G2102390","1997","Kentucky","21","Woodford","239","Woodford, KY",7598,201666000,515
"G2109990","1997","Kentucky","21","Remainder of Kentucky","999","Kentucky Statewide No Fixed Loc",1111,34698000,35
"G2200010","1997","Louisiana","22","Acadia","001","Acadia, LA",11385,209910000,983
"G2200030","1997","Louisiana","22","Allen","003","Allen, LA",3123,58274000,353
"G2200050","1997","Louisiana","22","Ascension","005","Ascension, LA",23672,689808000,1418
"G2200070","1997","Louisiana","22","Assumption","007","Assumption, LA",2791,44747000,254
"G2200090","1997","Louisiana","22","Avoyelles","009","Avoyelles, LA",8465,125502000,710
"G2200110","1997","Louisiana","22","Beauregard","011","Beauregard, LA",6592,167659000,626
"G2200130","1997","Louisiana","22","Bienville","013","Bienville, LA",2851,58687000,292
"G2200150","1997","Louisiana","22","Bossier","015","Bossier, LA",27975,533074000,1856
"G2200170","1997","Louisiana","22","Caddo","017","Caddo, LA",105544,2597182000,6403
"G2200190","1997","Louisiana","22","Calcasieu","019","Calcasieu, LA",70350,1750881000,4301
"G2200210","1997","Louisiana","22","Caldwell","021","Caldwell, LA",1903,35943000,219
"G2200230","1997","Louisiana","22","Cameron","023","Cameron, LA",2173,64143000,185
"G2200250","1997","Louisiana","22","Catahoula","025","Catahoula, LA",1768,28990000,214
"G2200270","1997","Louisiana","22","Claiborne","027","Claiborne, LA",2801,51853000,283
"G2200290","1997","Louisiana","22","Concordia","029","Concordia, LA",3544,61451000,372
"G2200310","1997","Louisiana","22","De Soto","031","De Soto, LA",4307,104126000,440
"G2200330","1997","Louisiana","22","East Baton Rouge","033","East Baton Rouge, LA",196126,5073349000,11408
"G2200350","1997","Louisiana","22","East Carroll","035","East Carroll, LA",1072,18376000,157
"G2200370","1997","Louisiana","22","East Feliciana","037","East Feliciana, LA",3508,70935000,249
"G2200390","1997","Louisiana","22","Evangeline","039","Evangeline, LA",5703,123517000,543
"G2200410","1997","Louisiana","22","Franklin","041","Franklin, LA",4593,66275000,434
"G2200430","1997","Louisiana","22","Grant","043","Grant, LA",1541,29447000,200
"G2200450","1997","Louisiana","22","Iberia","045","Iberia, LA",25170,647107000,1627
"G2200470","1997","Louisiana","22","Iberville","047","Iberville, LA",10576,433483000,545
"G2200490","1997","Louisiana","22","Jackson","049","Jackson, LA",3123,75975000,269
"G2200510","1997","Louisiana","22","Jefferson","051","Jefferson, LA",208365,5014369000,12988
"G2200530","1997","Louisiana","22","Jefferson Davis","053","Jefferson Davis, LA",6071,106452000,604
"G2200550","1997","Louisiana","22","Lafayette","055","Lafayette, LA",93679,2405998000,6474
"G2200570","1997","Louisiana","22","Lafourche","057","Lafourche, LA",22949,517615000,1772
"G2200590","1997","Louisiana","22","La Salle","059","La Salle, LA",3168,61708000,297
"G2200610","1997","Louisiana","22","Lincoln","061","Lincoln, LA",12938,279198000,881
"G2200630","1997","Louisiana","22","Livingston","063","Livingston, LA",10806,193168000,1189
"G2200650","1997","Louisiana","22","Madison","065","Madison, LA",2414,35784000,230
"G2200670","1997","Louisiana","22","Morehouse","067","Morehouse, LA",6568,147093000,546
"G2200690","1997","Louisiana","22","Natchitoches","069","Natchitoches, LA",8264,148146000,737
"G2200710","1997","Louisiana","22","Orleans","071","Orleans, LA",211004,5737903000,10913
"G2200730","1997","Louisiana","22","Ouachita","073","Ouachita, LA",58651,1359581000,4070
"G2200750","1997","Louisiana","22","Plaquemines","075","Plaquemines, LA",13120,425487000,738
"G2200770","1997","Louisiana","22","Pointe Coupee","077","Pointe Coupee, LA",3595,74795000,339
"G2200790","1997","Louisiana","22","Rapides","079","Rapides, LA",43845,935277000,3099
"G2200810","1997","Louisiana","22","Red River","081","Red River, LA",1580,33209000,152
"G2200830","1997","Louisiana","22","Richland","083","Richland, LA",4603,84735000,431
"G2200850","1997","Louisiana","22","Sabine","085","Sabine, LA",4599,91500000,494
"G2200870","1997","Louisiana","22","St Bernard","087","St. Bernard, LA",13693,324647000,1167
"G2200890","1997","Louisiana","22","St Charles","089","St. Charles, LA",16865,637891000,817
"G2200910","1997","Louisiana","22","St Helena","091","St. Helena, LA",942,15641000,98
"G2200930","1997","Louisiana","22","St James","093","St. James, LA",6240,224017000,310
"G2200950","1997","Louisiana","22","St John The Baptist","095","St. John the Baptist, LA",10887,279871000,628
"G2200970","1997","Louisiana","22","St Landry","097","St. Landry, LA",16257,323676000,1519
"G2200990","1997","Louisiana","22","St Martin","099","St. Martin, LA",9443,175020000,645
"G2201010","1997","Louisiana","22","St Mary","101","St. Mary, LA",22653,611899000,1470
"G2201030","1997","Louisiana","22","St Tammany","103","St. Tammany, LA",45450,922063000,4361
"G2201050","1997","Louisiana","22","Tangipahoa","105","Tangipahoa, LA",24306,448240000,1931
"G2201070","1997","Louisiana","22","Tensas","107","Tensas, LA",763,15957000,110
"G2201090","1997","Louisiana","22","Terrebonne","109","Terrebonne, LA",41649,1114491000,2632
"G2201110","1997","Louisiana","22","Union","111","Union, LA",3117,50690000,348
"G2201130","1997","Louisiana","22","Vermilion","113","Vermilion, LA",9935,201736000,954
"G2201150","1997","Louisiana","22","Vernon","115","Vernon, LA",6890,132892000,647
"G2201170","1997","Louisiana","22","Washington","117","Washington, LA",8531,175041000,723
"G2201190","1997","Louisiana","22","Webster","119","Webster, LA",10936,221410000,870
