GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
"G1901670","1974","Iowa","19","Sioux","167","Sioux, IA",6024,37215000,730
"G1901690","1974","Iowa","19","Story","169","Story, IA",12866,84966000,1259
"G1901710","1974","Iowa","19","Tama","171","Tama, IA",2472,18526000,424
"G1901730","1974","Iowa","19","Taylor","173","Taylor, IA",1033,5351000,178
"G1901750","1974","Iowa","19","Union","175","Union, IA",2738,15800000,344
"G1901770","1974","Iowa","19","Van Buren","177","Van Buren, IA",1012,5355000,169
"G1901790","1974","Iowa","19","Wapello","179","Wapello, IA",10260,88438000,783
"G1901810","1974","Iowa","19","Warren","181","Warren, IA",3362,22133000,455
"G1901830","1974","Iowa","19","Washington","183","Washington, IA",4047,28229000,541
"G1901850","1974","Iowa","19","Wayne","185","Wayne, IA",1092,6150000,186
"G1901870","1974","Iowa","19","Webster","187","Webster, IA",14059,109773000,1166
"G1901890","1974","Iowa","19","Winnebago","189","Winnebago, IA",3548,33771000,341
"G1901910","1974","Iowa","19","Winneshiek","191","Winneshiek, IA",3506,25352000,433
"G1901930","1974","Iowa","19","Woodbury","193","Woodbury, IA",38477,298008000,2574
"G1901950","1974","Iowa","19","Worth","195","Worth, IA",907,6197000,185
"G1901970","1974","Iowa","19","Wright","197","Wright, IA",3412,26564000,459
"G1909990","1974","Iowa","19","Remainder of Iowa","999","Iowa Statewide No Fixed Loc",1443,5748000,270
"G2000010","1974","Kansas","20","Allen","001","Allen, KS",3651,21719000,400
"G2000030","1974","Kansas","20","Anderson","003","Anderson, KS",1085,5782000,192
"G2000050","1974","Kansas","20","Atchison","005","Atchison, KS",5437,35719000,364
"G2000070","1974","Kansas","20","Barber","007","Barber, KS",1321,8445000,213
"G2000090","1974","Kansas","20","Barton","009","Barton, KS",9684,73873000,1013
"G2000110","1974","Kansas","20","Bourbon","011","Bourbon, KS",4919,29134000,569
"G2000130","1974","Kansas","20","Brown","013","Brown, KS",2334,14763000,296
"G2000150","1974","Kansas","20","Butler","015","Butler, KS",7393,52858000,769
"G2000170","1974","Kansas","20","Chase","017","Chase, KS",327,1763000,82
"G2000190","1974","Kansas","20","Chautauqua","019","Chautauqua, KS",610,3066000,101
"G2000210","1974","Kansas","20","Cherokee","021","Cherokee, KS",2928,23059000,351
"G2000230","1974","Kansas","20","Cheyenne","023","Cheyenne, KS",496,2852000,114
"G2000250","1974","Kansas","20","Clark","025","Clark, KS",371,2125000,87
"G2000270","1974","Kansas","20","Clay","027","Clay, KS",1895,12190000,249
"G2000290","1974","Kansas","20","Cloud","029","Cloud, KS",2988,17643000,380
"G2000310","1974","Kansas","20","Coffey","031","Coffey, KS",820,4272000,177
"G2000330","1974","Kansas","20","Comanche","033","Comanche, KS",352,1512000,85
"G2000350","1974","Kansas","20","Cowley","035","Cowley, KS",7236,55823000,739
"G2000370","1974","Kansas","20","Crawford","037","Crawford, KS",9417,62786000,838
"G2000390","1974","Kansas","20","Decatur","039","Decatur, KS",791,4861000,135
"G2000410","1974","Kansas","20","Dickinson","041","Dickinson, KS",5904,30367000,512
"G2000430","1974","Kansas","20","Doniphan","043","Doniphan, KS",830,5464000,148
"G2000450","1974","Kansas","20","Douglas","045","Douglas, KS",12878,93789000,1098
"G2000470","1974","Kansas","20","Edwards","047","Edwards, KS",1209,8616000,122
"G2000490","1974","Kansas","20","Elk","049","Elk, KS",287,1822000,93
"G2000510","1974","Kansas","20","Ellis","051","Ellis, KS",6914,44146000,696
"G2000530","1974","Kansas","20","Ellsworth","053","Ellsworth, KS",1951,10137000,190
"G2000550","1974","Kansas","20","Finney","055","Finney, KS",5733,42062000,646
"G2000570","1974","Kansas","20","Ford","057","Ford, KS",6958,48546000,685
"G2000590","1974","Kansas","20","Franklin","059","Franklin, KS",4254,23174000,442
"G2000610","1974","Kansas","20","Geary","061","Geary, KS",4018,21959000,504
"G2000630","1974","Kansas","20","Gove","063","Gove, KS",565,3759000,101
"G2000650","1974","Kansas","20","Graham","065","Graham, KS",634,3239000,130
"G2000670","1974","Kansas","20","Grant","067","Grant, KS",1958,16379000,196
"G2000690","1974","Kansas","20","Gray","069","Gray, KS",841,5584000,133
"G2000710","1974","Kansas","20","Greeley","071","Greeley, KS",239,1235000,54
"G2000730","1974","Kansas","20","Greenwood","073","Greenwood, KS",1114,6567000,258
"G2000750","1974","Kansas","20","Hamilton","075","Hamilton, KS",443,2358000,87
"G2000770","1974","Kansas","20","Harper","077","Harper, KS",1280,7415000,225
"G2000790","1974","Kansas","20","Harvey","079","Harvey, KS",9724,72199000,615
"G2000810","1974","Kansas","20","Haskell","081","Haskell, KS",596,4911000,80
"G2000830","1974","Kansas","20","Hodgeman","083","Hodgeman, KS",242,1790000,50
"G2000850","1974","Kansas","20","Jackson","085","Jackson, KS",1026,6239000,198
"G2000870","1974","Kansas","20","Jefferson","087","Jefferson, KS",1170,8678000,220
"G2000890","1974","Kansas","20","Jewell","089","Jewell, KS",524,3179000,113
"G2000910","1974","Kansas","20","Johnson","091","Johnson, KS",63454,547438000,4518
"G2000930","1974","Kansas","20","Kearny","093","Kearny, KS",314,2022000,67
"G2000950","1974","Kansas","20","Kingman","095","Kingman, KS",1288,8107000,194
"G2000970","1974","Kansas","20","Kiowa","097","Kiowa, KS",685,3893000,112
"G2000990","1974","Kansas","20","Labette","099","Labette, KS",6727,42479000,549
"G2001010","1974","Kansas","20","Lane","101","Lane, KS",337,2029000,74
"G2001030","1974","Kansas","20","Leavenworth","103","Leavenworth, KS",6782,48731000,682
"G2001050","1974","Kansas","20","Lincoln","105","Lincoln, KS",600,2887000,107
"G2001070","1974","Kansas","20","Linn","107","Linn, KS",1199,8707000,154
"G2001090","1974","Kansas","20","Logan","109","Logan, KS",590,3254000,136
"G2001110","1974","Kansas","20","Lyon","111","Lyon, KS",9442,74247000,665
"G2001130","1974","Kansas","20","McPherson","113","McPherson, KS",6873,47880000,687
"G2001150","1974","Kansas","20","Marion","115","Marion, KS",2052,13106000,289
"G2001170","1974","Kansas","20","Marshall","117","Marshall, KS",2102,13012000,329
"G2001190","1974","Kansas","20","Meade","119","Meade, KS",729,4643000,117
"G2001210","1974","Kansas","20","Miami","121","Miami, KS",2954,21696000,379
"G2001230","1974","Kansas","20","Mitchell","123","Mitchell, KS",1835,11069000,233
"G2001250","1974","Kansas","20","Montgomery","125","Montgomery, KS",12034,84205000,974
"G2001270","1974","Kansas","20","Morris","127","Morris, KS",1076,5857000,158
"G2001290","1974","Kansas","20","Morton","129","Morton, KS",571,4016000,99
"G2001310","1974","Kansas","20","Nemaha","131","Nemaha, KS",1688,9821000,316
"G2001330","1974","Kansas","20","Neosho","133","Neosho, KS",4486,27898000,486
"G2001350","1974","Kansas","20","Ness","135","Ness, KS",771,5061000,136
"G2001370","1974","Kansas","20","Norton","137","Norton, KS",1404,11434000,213
"G2001390","1974","Kansas","20","Osage","139","Osage, KS",1323,8355000,224
"G2001410","1974","Kansas","20","Osborne","141","Osborne, KS",1071,6178000,183
"G2001430","1974","Kansas","20","Ottawa","143","Ottawa, KS",999,5880000,147
"G2001450","1974","Kansas","20","Pawnee","145","Pawnee, KS",1492,8622000,225
"G2001470","1974","Kansas","20","Phillips","147","Phillips, KS",1803,12692000,183
"G2001490","1974","Kansas","20","Pottawatomie","149","Pottawatomie, KS",2888,17622000,328
"G2001510","1974","Kansas","20","Pratt","151","Pratt, KS",2133,12563000,295
"G2001530","1974","Kansas","20","Rawlins","153","Rawlins, KS",596,3407000,116
"G2001550","1974","Kansas","20","Reno","155","Reno, KS",20646,155068000,1482
"G2001570","1974","Kansas","20","Republic","157","Republic, KS",1539,10400000,230
"G2001590","1974","Kansas","20","Rice","159","Rice, KS",2218,16784000,288
"G2001610","1974","Kansas","20","Riley","161","Riley, KS",7373,42034000,815
"G2001630","1974","Kansas","20","Rooks","163","Rooks, KS",1272,7738000,234
"G2001650","1974","Kansas","20","Rush","165","Rush, KS",712,4937000,136
"G2001670","1974","Kansas","20","Russell","167","Russell, KS",2244,15713000,315
"G2001690","1974","Kansas","20","Saline","169","Saline, KS",16521,122533000,1339
"G2001710","1974","Kansas","20","Scott","171","Scott, KS",1063,6880000,186
"G2001730","1974","Kansas","20","Sedgwick","173","Sedgwick, KS",138550,1186327000,8006
"G2001750","1974","Kansas","20","Seward","175","Seward, KS",5992,53935000,544
"G2001770","1974","Kansas","20","Shawnee","177","Shawnee, KS",50042,401328000,3303
"G2001790","1974","Kansas","20","Sheridan","179","Sheridan, KS",506,2661000,97
"G2001810","1974","Kansas","20","Sherman","181","Sherman, KS",1654,10885000,257
"G2001830","1974","Kansas","20","Smith","183","Smith, KS",929,5771000,179
"G2001850","1974","Kansas","20","Stafford","185","Stafford, KS",681,4037000,152
"G2001870","1974","Kansas","20","Stanton","187","Stanton, KS",255,2083000,54
"G2001890","1974","Kansas","20","Stevens","189","Stevens, KS",671,4526000,125
"G2001910","1974","Kansas","20","Sumner","191","Sumner, KS",3304,21084000,483
"G2001930","1974","Kansas","20","Thomas","193","Thomas, KS",1649,9742000,279
"G2001950","1974","Kansas","20","Trego","195","Trego, KS",758,4460000,136
"G2001970","1974","Kansas","20","Wabaunsee","197","Wabaunsee, KS",461,2792000,106
"G2001990","1974","Kansas","20","Wallace","199","Wallace, KS",227,1314000,61
"G2002010","1974","Kansas","20","Washington","201","Washington, KS",1011,5084000,217
"G2002030","1974","Kansas","20","Wichita","203","Wichita, KS",458,2804000,95
"G2002050","1974","Kansas","20","Wilson","205","Wilson, KS",2117,16259000,248
"G2002070","1974","Kansas","20","Woodson","207","Woodson, KS",484,2359000,100
"G2002090","1974","Kansas","20","Wyandotte","209","Wyandotte, KS",56593,569023000,3136
"G2009990","1974","Kansas","20","Remainder of Kansas","999","Kansas Statewide No Fixed Loc",296,1819000,96
"G2100010","1974","Kentucky","21","Adair","001","Adair, KY",1465,6722000,229
"G2100030","1974","Kentucky","21","Allen","003","Allen, KY",2228,11509000,197
"G2100050","1974","Kentucky","21","Anderson","005","Anderson, KY",1976,13733000,169
"G2100070","1974","Kentucky","21","Ballard","007","Ballard, KY",1455,14559000,135
"G2100090","1974","Kentucky","21","Barren","009","Barren, KY",9359,58474000,622
"G2100110","1974","Kentucky","21","Bath","011","Bath, KY",387,2080000,96
"G2100130","1974","Kentucky","21","Bell","013","Bell, KY",7171,48883000,576
"G2100150","1974","Kentucky","21","Boone","015","Boone, KY",10117,85927000,540
"G2100170","1974","Kentucky","21","Bourbon","017","Bourbon, KY",3287,22180000,334
"G2100190","1974","Kentucky","21","Boyd","019","Boyd, KY",20539,206619000,1129
"G2100210","1974","Kentucky","21","Boyle","021","Boyle, KY",8338,61521000,496
"G2100230","1974","Kentucky","21","Bracken","023","Bracken, KY",634,4884000,76
"G2100250","1974","Kentucky","21","Breathitt","025","Breathitt, KY",1395,8047000,199
"G2100270","1974","Kentucky","21","Breckinridge","027","Breckinridge, KY",1266,7305000,206
"G2100290","1974","Kentucky","21","Bullitt","029","Bullitt, KY",1878,13504000,241
"G2100310","1974","Kentucky","21","Butler","031","Butler, KY",1292,7089000,113
"G2100330","1974","Kentucky","21","Caldwell","033","Caldwell, KY",2821,18370000,252
"G2100350","1974","Kentucky","21","Calloway","035","Calloway, KY",5043,31287000,580
"G2100370","1974","Kentucky","21","Campbell","037","Campbell, KY",12346,99378000,1158
"G2100390","1974","Kentucky","21","Carlisle","039","Carlisle, KY",449,2012000,80
"G2100410","1974","Kentucky","21","Carroll","041","Carroll, KY",2494,18822000,185
"G2100430","1974","Kentucky","21","Carter","043","Carter, KY",2541,15261000,270
"G2100450","1974","Kentucky","21","Casey","045","Casey, KY",1629,7090000,147
"G2100470","1974","Kentucky","21","Christian","047","Christian, KY",11708,74457000,1049
"G2100490","1974","Kentucky","21","Clark","049","Clark, KY",8024,67262000,455
"G2100510","1974","Kentucky","21","Clay","051","Clay, KY",1882,15655000,243
"G2100530","1974","Kentucky","21","Clinton","053","Clinton, KY",1391,5850000,121
"G2100550","1974","Kentucky","21","Crittenden","055","Crittenden, KY",1577,9495000,134
"G2100570","1974","Kentucky","21","Cumberland","057","Cumberland, KY",715,3112000,96
"G2100590","1974","Kentucky","21","Daviess","059","Daviess, KY",24436,188060000,1715
"G2100610","1974","Kentucky","21","Edmonson","061","Edmonson, KY",739,4542000,61
"G2100630","1974","Kentucky","21","Elliott","063","Elliott, KY",308,3242000,42
"G2100650","1974","Kentucky","21","Estill","065","Estill, KY",1302,8379000,171
"G2100670","1974","Kentucky","21","Fayette","067","Fayette, KY",71080,603018000,4314
"G2100690","1974","Kentucky","21","Fleming","069","Fleming, KY",1478,8919000,165
"G2100710","1974","Kentucky","21","Floyd","071","Floyd, KY",5750,47423000,595
"G2100730","1974","Kentucky","21","Franklin","073","Franklin, KY",10261,67855000,770
"G2100750","1974","Kentucky","21","Fulton","075","Fulton, KY",2575,14748000,252
"G2100770","1974","Kentucky","21","Gallatin","077","Gallatin, KY",269,1479000,66
"G2100790","1974","Kentucky","21","Garrard","079","Garrard, KY",1286,6672000,139
"G2100810","1974","Kentucky","21","Grant","081","Grant, KY",1126,7691000,205
"G2100830","1974","Kentucky","21","Graves","083","Graves, KY",7869,55588000,540
"G2100850","1974","Kentucky","21","Grayson","085","Grayson, KY",2802,18020000,284
"G2100870","1974","Kentucky","21","Green","087","Green, KY",1157,6358000,147
"G2100890","1974","Kentucky","21","Greenup","089","Greenup, KY",2257,27466000,266
"G2100910","1974","Kentucky","21","Hancock","091","Hancock, KY",2704,31854000,97
"G2100930","1974","Kentucky","21","Hardin","093","Hardin, KY",9671,64081000,955
"G2100950","1974","Kentucky","21","Harlan","095","Harlan, KY",7339,72065000,554
"G2100970","1974","Kentucky","21","Harrison","097","Harrison, KY",3822,26308000,283
"G2100990","1974","Kentucky","21","Hart","099","Hart, KY",1679,8934000,260
"G2101010","1974","Kentucky","21","Henderson","101","Henderson, KY",9573,70545000,745
"G2101030","1974","Kentucky","21","Henry","103","Henry, KY",1429,8137000,188
"G2101050","1974","Kentucky","21","Hickman","105","Hickman, KY",1110,5515000,92
"G2101070","1974","Kentucky","21","Hopkins","107","Hopkins, KY",12878,107979000,847
"G2101090","1974","Kentucky","21","Jackson","109","Jackson, KY",1024,6736000,107
"G2101110","1974","Kentucky","21","Jefferson","111","Jefferson, KY",275882,2522928000,13411
"G2101130","1974","Kentucky","21","Jessamine","113","Jessamine, KY",2193,16695000,268
"G2101150","1974","Kentucky","21","Johnson","115","Johnson, KY",3924,25208000,323
"G2101170","1974","Kentucky","21","Kenton","117","Kenton, KY",23078,165320000,1927
"G2101190","1974","Kentucky","21","Knott","119","Knott, KY",1541,17245000,124
"G2101210","1974","Kentucky","21","Knox","121","Knox, KY",3138,21837000,312
"G2101230","1974","Kentucky","21","Larue","123","Larue, KY",1092,5153000,170
"G2101250","1974","Kentucky","21","Laurel","125","Laurel, KY",5982,43773000,451
"G2101270","1974","Kentucky","21","Lawrence","127","Lawrence, KY",972,5783000,146
"G2101290","1974","Kentucky","21","Lee","129","Lee, KY",932,5976000,112
"G2101310","1974","Kentucky","21","Leslie","131","Leslie, KY",725,4553000,107
"G2101330","1974","Kentucky","21","Letcher","133","Letcher, KY",4144,43191000,373
"G2101350","1974","Kentucky","21","Lewis","135","Lewis, KY",1030,4972000,117
"G2101370","1974","Kentucky","21","Lincoln","137","Lincoln, KY",1492,8094000,216
"G2101390","1974","Kentucky","21","Livingston","139","Livingston, KY",1536,14544000,119
"G2101410","1974","Kentucky","21","Logan","141","Logan, KY",5213,31780000,400
"G2101430","1974","Kentucky","21","Lyon","143","Lyon, KY",526,3109000,77
"G2101450","1974","Kentucky","21","McCracken","145","McCracken, KY",19220,140372000,1407
"G2101470","1974","Kentucky","21","McCreary","147","McCreary, KY",1064,6750000,123
"G2101490","1974","Kentucky","21","McLean","149","McLean, KY",1048,5866000,140
"G2101510","1974","Kentucky","21","Madison","151","Madison, KY",9640,61669000,800
"G2101530","1974","Kentucky","21","Magoffin","153","Magoffin, KY",714,5335000,112
"G2101550","1974","Kentucky","21","Marion","155","Marion, KY",2778,12602000,267
"G2101570","1974","Kentucky","21","Marshall","157","Marshall, KY",5587,58953000,395
"G2101590","1974","Kentucky","21","Martin","159","Martin, KY",1237,15743000,84
"G2101610","1974","Kentucky","21","Mason","161","Mason, KY",5236,38544000,362
"G2101630","1974","Kentucky","21","Meade","163","Meade, KY",1627,13492000,166
"G2101650","1974","Kentucky","21","Menifee","165","Menifee, KY",102,708000,27
"G2101670","1974","Kentucky","21","Mercer","167","Mercer, KY",4585,30143000,318
"G2101690","1974","Kentucky","21","Metcalfe","169","Metcalfe, KY",556,2420000,94
"G2101710","1974","Kentucky","21","Monroe","171","Monroe, KY",1511,7760000,187
"G2101730","1974","Kentucky","21","Montgomery","173","Montgomery, KY",5624,32120000,350
"G2101750","1974","Kentucky","21","Morgan","175","Morgan, KY",1444,10560000,157
"G2101770","1974","Kentucky","21","Muhlenberg","177","Muhlenberg, KY",6222,62705000,449
"G2101790","1974","Kentucky","21","Nelson","179","Nelson, KY",4580,32728000,400
"G2101810","1974","Kentucky","21","Nicholas","181","Nicholas, KY",1334,7758000,96
"G2101830","1974","Kentucky","21","Ohio","183","Ohio, KY",4006,37251000,282
"G2101850","1974","Kentucky","21","Oldham","185","Oldham, KY",2363,16079000,203
"G2101870","1974","Kentucky","21","Owen","187","Owen, KY",588,3912000,106
"G2101890","1974","Kentucky","21","Owsley","189","Owsley, KY",148,654000,41
"G2101910","1974","Kentucky","21","Pendleton","191","Pendleton, KY",1684,9825000,123
"G2101930","1974","Kentucky","21","Perry","193","Perry, KY",6405,51881000,467
"G2101950","1974","Kentucky","21","Pike","195","Pike, KY",14213,150189000,1091
"G2101970","1974","Kentucky","21","Powell","197","Powell, KY",615,2774000,91
"G2101990","1974","Kentucky","21","Pulaski","199","Pulaski, KY",8156,56765000,771
"G2102010","1974","Kentucky","21","Robertson","201","Robertson, KY",42,170000,19
"G2102030","1974","Kentucky","21","Rockcastle","203","Rockcastle, KY",659,3198000,149
"G2102050","1974","Kentucky","21","Rowan","205","Rowan, KY",2448,14533000,228
"G2102070","1974","Kentucky","21","Russell","207","Russell, KY",1499,7347000,159
"G2102090","1974","Kentucky","21","Scott","209","Scott, KY",4072,28662000,283
"G2102110","1974","Kentucky","21","Shelby","211","Shelby, KY",4374,25422000,356
"G2102130","1974","Kentucky","21","Simpson","213","Simpson, KY",4596,31271000,270
"G2102150","1974","Kentucky","21","Spencer","215","Spencer, KY",320,1839000,69
"G2102170","1974","Kentucky","21","Taylor","217","Taylor, KY",6436,41318000,394
"G2102190","1974","Kentucky","21","Todd","219","Todd, KY",1596,8733000,169
"G2102210","1974","Kentucky","21","Trigg","221","Trigg, KY",1241,7103000,170
"G2102230","1974","Kentucky","21","Trimble","223","Trimble, KY",210,1618000,53
"G2102250","1974","Kentucky","21","Union","225","Union, KY",4758,41759000,294
"G2102270","1974","Kentucky","21","Warren","227","Warren, KY",19858,141547000,1399
"G2102290","1974","Kentucky","21","Washington","229","Washington, KY",1352,7067000,153
"G2102310","1974","Kentucky","21","Wayne","231","Wayne, KY",2173,10415000,220
"G2102330","1974","Kentucky","21","Webster","233","Webster, KY",1914,16942000,197
"G2102350","1974","Kentucky","21","Whitley","235","Whitley, KY",5944,38781000,472
"G2102370","1974","Kentucky","21","Wolfe","237","Wolfe, KY",635,3315000,64
"G2102390","1974","Kentucky","21","Woodford","239","Woodford, KY",3942,30161000,232
"G2109990","1974","Kentucky","21","Remainder of Kentucky","999","Kentucky Statewide No Fixed Loc",624,21525000,855
"G2200010","1974","Louisiana","22","Acadia","001","Acadia, LA",9243,61737000,871
"G2200030","1974","Louisiana","22","Allen","003","Allen, LA",4535,24050000,314
"G2200050","1974","Louisiana","22","Ascension","005","Ascension, LA",8180,80979000,592
"G2200070","1974","Louisiana","22","Assumption","007","Assumption, LA",1423,11430000,190
"G2200090","1974","Louisiana","22","Avoyelles","009","Avoyelles, LA",4391,22936000,512
"G2200110","1974","Louisiana","22","Beauregard","011","Beauregard, LA",4454,38984000,355
"G2200130","1974","Louisiana","22","Bienville","013","Bienville, LA",2236,13397000,230
"G2200150","1974","Louisiana","22","Bossier","015","Bossier, LA",12191,88655000,1223
"G2200170","1974","Louisiana","22","Caddo","017","Caddo, LA",72888,573620000,4931
"G2200190","1974","Louisiana","22","Calcasieu","019","Calcasieu, LA",37573,319993000,2737
"G2200210","1974","Louisiana","22","Caldwell","021","Caldwell, LA",871,4660000,128
"G2200230","1974","Louisiana","22","Cameron","023","Cameron, LA",1874,16329000,144
"G2200250","1974","Louisiana","22","Catahoula","025","Catahoula, LA",1363,7336000,179
"G2200270","1974","Louisiana","22","Claiborne","027","Claiborne, LA",2545,17328000,302
"G2200290","1974","Louisiana","22","Concordia","029","Concordia, LA",2515,16532000,337
"G2200310","1974","Louisiana","22","De Soto","031","De Soto, LA",2478,15869000,305
"G2200330","1974","Louisiana","22","East Baton Rouge","033","East Baton Rouge, LA",95233,873728000,6063
"G2200350","1974","Louisiana","22","East Carroll","035","East Carroll, LA",1380,7896000,209
"G2200370","1974","Louisiana","22","East Feliciana","037","East Feliciana, LA",777,4908000,153
"G2200390","1974","Louisiana","22","Evangeline","039","Evangeline, LA",3118,18976000,407
"G2200410","1974","Louisiana","22","Franklin","041","Franklin, LA",2276,12706000,283
"G2200430","1974","Louisiana","22","Grant","043","Grant, LA",720,4038000,119
"G2200450","1974","Louisiana","22","Iberia","045","Iberia, LA",12516,94472000,1170
"G2200470","1974","Louisiana","22","Iberville","047","Iberville, LA",5497,62642000,404
"G2200490","1974","Louisiana","22","Jackson","049","Jackson, LA",3080,28949000,260
"G2200510","1974","Louisiana","22","Jefferson","051","Jefferson, LA",111594,933410000,6766
"G2200530","1974","Louisiana","22","Jefferson Davis","053","Jefferson Davis, LA",4628,31733000,519
"G2200550","1974","Louisiana","22","Lafayette","055","Lafayette, LA",35441,273967000,2938
"G2200570","1974","Louisiana","22","Lafourche","057","Lafourche, LA",13622,100993000,1505
"G2200590","1974","Louisiana","22","La Salle","059","La Salle, LA",3112,20999000,226
"G2200610","1974","Louisiana","22","Lincoln","061","Lincoln, LA",9201,74306000,580
"G2200630","1974","Louisiana","22","Livingston","063","Livingston, LA",2748,17688000,435
"G2200650","1974","Louisiana","22","Madison","065","Madison, LA",1978,10356000,234
"G2200670","1974","Louisiana","22","Morehouse","067","Morehouse, LA",5470,41897000,427
"G2200690","1974","Louisiana","22","Natchitoches","069","Natchitoches, LA",4408,28019000,559
"G2200710","1974","Louisiana","22","Orleans","071","Orleans, LA",216985,1823028000,11202
"G2200730","1974","Louisiana","22","Ouachita","073","Ouachita, LA",34976,262087000,2664
"G2200750","1974","Louisiana","22","Plaquemines","075","Plaquemines, LA",11668,133787000,594
"G2200770","1974","Louisiana","22","Pointe Coupee","077","Pointe Coupee, LA",1779,11038000,257
"G2200790","1974","Louisiana","22","Rapides","079","Rapides, LA",27248,180404000,2116
"G2200810","1974","Louisiana","22","Red River","081","Red River, LA",1074,5859000,130
"G2200830","1974","Louisiana","22","Richland","083","Richland, LA",2662,15143000,315
"G2200850","1974","Louisiana","22","Sabine","085","Sabine, LA",2722,17373000,311
"G2200870","1974","Louisiana","22","St Bernard","087","St. Bernard, LA",9388,90052000,640
"G2200890","1974","Louisiana","22","St Charles","089","St. Charles, LA",6777,77717000,376
"G2200910","1974","Louisiana","22","St Helena","091","St. Helena, LA",471,2633000,68
"G2200930","1974","Louisiana","22","St James","093","St. James, LA",3699,42763000,227
"G2200950","1974","Louisiana","22","St John The Baptist","095","St. John the Baptist, LA",3076,29856000,252
"G2200970","1974","Louisiana","22","St Landry","097","St. Landry, LA",10022,63606000,1211
"G2200990","1974","Louisiana","22","St Martin","099","St. Martin, LA",4540,29509000,344
"G2201010","1974","Louisiana","22","St Mary","101","St. Mary, LA",19374,173312000,1333
"G2201030","1974","Louisiana","22","St Tammany","103","St. Tammany, LA",10225,64268000,1129
"G2201050","1974","Louisiana","22","Tangipahoa","105","Tangipahoa, LA",11392,64331000,1227
"G2201070","1974","Louisiana","22","Tensas","107","Tensas, LA",813,5612000,116
"G2201090","1974","Louisiana","22","Terrebonne","109","Terrebonne, LA",26331,232168000,1750
"G2201110","1974","Louisiana","22","Union","111","Union, LA",2177,12670000,280
"G2201130","1974","Louisiana","22","Vermilion","113","Vermilion, LA",6546,50911000,777
"G2201150","1974","Louisiana","22","Vernon","115","Vernon, LA",2613,14468000,360
"G2201170","1974","Louisiana","22","Washington","117","Washington, LA",7511,59848000,682
"G2201190","1974","Louisiana","22","Webster","119","Webster, LA",8289,66965000,694
"G2201210","1974","Louisiana","22","West Baton Rouge","121","West Baton Rouge, LA",2296,20317000,180
"G2201230","1974","Louisiana","22","West Carroll","123","West Carroll, LA",1163,6903000,183
"G2201250","1974","Louisiana","22","West Feliciana","125","West Feliciana, LA",1616,19924000,75
"G2201270","1974","Louisiana","22","Winn","127","Winn, LA",3216,21093000,271
"G2209990","1974","Louisiana","22","Remainder of Louisiana","999","Louisiana Statewide No Fixed Loc",8420,108727000,193
"G2300010","1974","Maine","23","Androscoggin","001","Androscoggin, ME",29241,197877000,1971
"G2300030","1974","Maine","23","Aroostook","003","Aroostook, ME",18996,129075000,1768
"G2300050","1974","Maine","23","Cumberland","005","Cumberland, ME",69744,555222000,4950
"G2300070","1974","Maine","23","Franklin","007","Franklin, ME",6988,51556000,502
"G2300090","1974","Maine","23","Hancock","009","Hancock, ME",7972,60588000,1036
"G2300110","1974","Maine","23","Kennebec","011","Kennebec, ME",27513,217554000,2034
"G2300130","1974","Maine","23","Knox","013","Knox, ME",7150,53816000,824
"G2300150","1974","Maine","23","Lincoln","015","Lincoln, ME",3902,24681000,632
"G2300170","1974","Maine","23","Oxford","017","Oxford, ME",11216,80078000,908
"G2300190","1974","Maine","23","Penobscot","019","Penobscot, ME",35035,274188000,2457
"G2300210","1974","Maine","23","Piscataquis","021","Piscataquis, ME",3042,18328000,313
"G2300230","1974","Maine","23","Sagadahoc","023","Sagadahoc, ME",6425,59663000,405
"G2300250","1974","Maine","23","Somerset","025","Somerset, ME",9737,65198000,839
"G2300270","1974","Maine","23","Waldo","027","Waldo, ME",4312,25715000,436
"G2300290","1974","Maine","23","Washington","029","Washington, ME",4707,33475000,652
"G2300310","1974","Maine","23","York","031","York, ME",24316,170023000,2351
"G2309990","1974","Maine","23","Remainder of Maine","999","Maine Statewide No Fixed Loc",430,1719000,48
"G2400010","1974","Maryland","24","Allegany","001","Allegany, MD",23094,205255000,1575
"G2400030","1974","Maryland","24","Anne Arundel","003","Anne Arundel, MD",58261,508250000,4310
"G2400050","1974","Maryland","24","Baltimore","005","Baltimore, MD",190141,1786251000,10007
"G2400090","1974","Maryland","24","Calvert","009","Calvert, MD",2590,17113000,404
"G2400110","1974","Maryland","24","Caroline","011","Caroline, MD",4821,42669000,348
"G2400130","1974","Maryland","24","Carroll","013","Carroll, MD",18783,153816000,1450
"G2400150","1974","Maryland","24","Cecil","015","Cecil, MD",8919,61963000,818
"G2400170","1974","Maryland","24","Charles","017","Charles, MD",7943,60391000,846
"G2400190","1974","Maryland","24","Dorchester","019","Dorchester, MD",9087,63220000,653
"G2400210","1974","Maryland","24","Frederick","021","Frederick, MD",22869,177792000,1658
"G2400230","1974","Maryland","24","Garrett","023","Garrett, MD",4198,28851000,427
"G2400250","1974","Maryland","24","Harford","025","Harford, MD",18861,123276000,1799
"G2400270","1974","Maryland","24","Howard","027","Howard, MD",26403,256850000,1356
"G2400290","1974","Maryland","24","Kent","029","Kent, MD",3404,22236000,405
"G2400310","1974","Maryland","24","Montgomery","031","Montgomery, MD",165178,1625123000,10250
