GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
"G1700470","1976","Illinois","17","Edwards","047","Edwards, IL",2021,16887000,174
"G1700490","1976","Illinois","17","Effingham","049","Effingham, IL",9173,90060000,668
"G1700510","1976","Illinois","17","Fayette","051","Fayette, IL",3676,27722000,409
"G1700530","1976","Illinois","17","Ford","053","Ford, IL",4003,36653000,395
"G1700550","1976","Illinois","17","Franklin","055","Franklin, IL",6994,71840000,769
"G1700570","1976","Illinois","17","Fulton","057","Fulton, IL",8837,90257000,712
"G1700590","1976","Illinois","17","Gallatin","059","Gallatin, IL",1563,19602000,138
"G1700610","1976","Illinois","17","Greene","061","Greene, IL",2053,14603000,318
"G1700630","1976","Illinois","17","Grundy","063","Grundy, IL",7342,85838000,557
"G1700650","1976","Illinois","17","Hamilton","065","Hamilton, IL",963,6890000,156
"G1700670","1976","Illinois","17","Hancock","067","Hancock, IL",3050,24813000,475
"G1700690","1976","Illinois","17","Hardin","069","Hardin, IL",613,5951000,68
"G1700710","1976","Illinois","17","Henderson","071","Henderson, IL",548,4359000,137
"G1700730","1976","Illinois","17","Henry","073","Henry, IL",10115,90413000,1042
"G1700750","1976","Illinois","17","Iroquois","075","Iroquois, IL",6112,51980000,695
"G1700770","1976","Illinois","17","Jackson","077","Jackson, IL",11704,93190000,1054
"G1700790","1976","Illinois","17","Jasper","079","Jasper, IL",2146,25720000,179
"G1700810","1976","Illinois","17","Jefferson","081","Jefferson, IL",10680,111360000,726
"G1700830","1976","Illinois","17","Jersey","083","Jersey, IL",3158,26027000,303
"G1700850","1976","Illinois","17","Jo Daviess","085","Jo Daviess, IL",3711,28510000,461
"G1700870","1976","Illinois","17","Johnson","087","Johnson, IL",797,5879000,140
"G1700890","1976","Illinois","17","Kane","089","Kane, IL",94165,1018345000,4887
"G1700910","1976","Illinois","17","Kankakee","091","Kankakee, IL",28601,290436000,1769
"G1700930","1976","Illinois","17","Kendall","093","Kendall, IL",0,0,388
"G1700950","1976","Illinois","17","Knox","095","Knox, IL",19954,208342000,1200
"G1700970","1976","Illinois","17","Lake","097","Lake, IL",116884,1363475000,6697
"G1700990","1976","Illinois","17","La Salle","099","La Salle, IL",33675,346538000,2460
"G1701010","1976","Illinois","17","Lawrence","101","Lawrence, IL",3785,37652000,335
"G1701030","1976","Illinois","17","Lee","103","Lee, IL",8016,73973000,662
"G1701050","1976","Illinois","17","Livingston","105","Livingston, IL",10349,98080000,911
"G1701070","1976","Illinois","17","Logan","107","Logan, IL",7909,69974000,679
"G1701090","1976","Illinois","17","McDonough","109","McDonough, IL",8175,59142000,776
"G1701110","1976","Illinois","17","McHenry","111","McHenry, IL",33696,342923000,2311
"G1701130","1976","Illinois","17","McLean","113","McLean, IL",36884,370863000,2175
"G1701150","1976","Illinois","17","Macon","115","Macon, IL",47431,568814000,2386
"G1701170","1976","Illinois","17","Macoupin","117","Macoupin, IL",7571,71510000,828
"G1701190","1976","Illinois","17","Madison","119","Madison, IL",66315,777622000,4036
"G1701210","1976","Illinois","17","Marion","121","Marion, IL",11149,99069000,927
"G1701230","1976","Illinois","17","Marshall","123","Marshall, IL",2022,20946000,262
"G1701250","1976","Illinois","17","Mason","125","Mason, IL",2811,33072000,356
"G1701270","1976","Illinois","17","Massac","127","Massac, IL",2625,26576000,243
"G1701290","1976","Illinois","17","Menard","129","Menard, IL",1302,12688000,192
"G1701310","1976","Illinois","17","Mercer","131","Mercer, IL",1660,13980000,295
"G1701330","1976","Illinois","17","Monroe","133","Monroe, IL",1919,20037000,309
"G1701350","1976","Illinois","17","Montgomery","135","Montgomery, IL",7309,66493000,654
"G1701370","1976","Illinois","17","Morgan","137","Morgan, IL",10560,96902000,825
"G1701390","1976","Illinois","17","Moultrie","139","Moultrie, IL",2720,22452000,283
"G1701410","1976","Illinois","17","Ogle","141","Ogle, IL",10383,101304000,847
"G1701430","1976","Illinois","17","Peoria","143","Peoria, IL",83539,1010798000,4202
"G1701450","1976","Illinois","17","Perry","145","Perry, IL",5704,56497000,404
"G1701470","1976","Illinois","17","Piatt","147","Piatt, IL",3248,25056000,302
"G1701490","1976","Illinois","17","Pike","149","Pike, IL",2760,20999000,395
"G1701510","1976","Illinois","17","Pope","151","Pope, IL",369,3003000,49
"G1701530","1976","Illinois","17","Pulaski","153","Pulaski, IL",1331,7049000,123
"G1701550","1976","Illinois","17","Putnam","155","Putnam, IL",1345,19769000,113
"G1701570","1976","Illinois","17","Randolph","157","Randolph, IL",9537,110939000,644
"G1701590","1976","Illinois","17","Richland","159","Richland, IL",4465,37845000,388
"G1701610","1976","Illinois","17","Rock Island","161","Rock Island, IL",64020,809535000,3039
"G1701630","1976","Illinois","17","St Clair","163","St. Clair, IL",51110,502333000,3999
"G1701650","1976","Illinois","17","Saline","165","Saline, IL",5489,52235000,549
"G1701670","1976","Illinois","17","Sangamon","167","Sangamon, IL",60056,609341000,3609
"G1701690","1976","Illinois","17","Schuyler","169","Schuyler, IL",954,7665000,168
"G1701710","1976","Illinois","17","Scott","171","Scott, IL",897,14913000,123
"G1701730","1976","Illinois","17","Shelby","173","Shelby, IL",2364,18315000,368
"G1701750","1976","Illinois","17","Stark","175","Stark, IL",890,7853000,139
"G1701770","1976","Illinois","17","Stephenson","177","Stephenson, IL",16385,161871000,911
"G1701790","1976","Illinois","17","Tazewell","179","Tazewell, IL",45056,616319000,1970
"G1701810","1976","Illinois","17","Union","181","Union, IL",2758,22614000,312
"G1701830","1976","Illinois","17","Vermilion","183","Vermilion, IL",30227,324045000,1806
"G1701850","1976","Illinois","17","Wabash","185","Wabash, IL",4411,49420000,306
"G1701870","1976","Illinois","17","Warren","187","Warren, IL",4696,41334000,463
"G1701890","1976","Illinois","17","Washington","189","Washington, IL",2023,15721000,305
"G1701910","1976","Illinois","17","Wayne","191","Wayne, IL",3680,33291000,407
"G1701930","1976","Illinois","17","White","193","White, IL",3703,27629000,442
"G1701950","1976","Illinois","17","Whiteside","195","Whiteside, IL",18414,215430000,1126
"G1701970","1976","Illinois","17","Will","197","Will, IL",67033,793531000,3847
"G1701990","1976","Illinois","17","Williamson","199","Williamson, IL",11519,104719000,949
"G1702010","1976","Illinois","17","Winnebago","201","Winnebago, IL",91543,1036800000,4803
"G1702030","1976","Illinois","17","Woodford","203","Woodford, IL",4556,43053000,511
"G1709990","1976","Illinois","17","Remainder of Illinois","999","Illinois Statewide No Fixed Loc",1693,25833000,681
"G1800010","1976","Indiana","18","Adams","001","Adams, IN",8239,78695000,517
"G1800030","1976","Indiana","18","Allen","003","Allen, IN",119036,1309885000,5516
"G1800050","1976","Indiana","18","Bartholomew","005","Bartholomew, IN",26771,353220000,1147
"G1800070","1976","Indiana","18","Benton","007","Benton, IN",1771,16596000,222
"G1800090","1976","Indiana","18","Blackford","009","Blackford, IN",3619,33614000,284
"G1800110","1976","Indiana","18","Boone","011","Boone, IN",5249,43136000,629
"G1800130","1976","Indiana","18","Brown","013","Brown, IN",740,4024000,145
"G1800150","1976","Indiana","18","Carroll","015","Carroll, IN",3269,28136000,340
"G1800170","1976","Indiana","18","Cass","017","Cass, IN",11123,101719000,800
"G1800190","1976","Indiana","18","Clark","019","Clark, IN",21810,194581000,1312
"G1800210","1976","Indiana","18","Clay","021","Clay, IN",3508,29680000,415
"G1800230","1976","Indiana","18","Clinton","023","Clinton, IN",7554,62578000,586
"G1800250","1976","Indiana","18","Crawford","025","Crawford, IN",599,4697000,111
"G1800270","1976","Indiana","18","Daviess","027","Daviess, IN",4865,32285000,515
"G1800290","1976","Indiana","18","Dearborn","029","Dearborn, IN",6669,72085000,499
"G1800310","1976","Indiana","18","Decatur","031","Decatur, IN",5487,50510000,439
"G1800330","1976","Indiana","18","DeKalb","033","De Kalb, IN",8533,87230000,600
"G1800350","1976","Indiana","18","Delaware","035","Delaware, IN",37334,392366000,2220
"G1800370","1976","Indiana","18","Dubois","037","Dubois, IN",12924,115319000,738
"G1800390","1976","Indiana","18","Elkhart","039","Elkhart, IN",61677,668923000,3090
"G1800410","1976","Indiana","18","Fayette","041","Fayette, IN",10825,115904000,444
"G1800430","1976","Indiana","18","Floyd","043","Floyd, IN",10173,84152000,959
"G1800450","1976","Indiana","18","Fountain","045","Fountain, IN",4696,41526000,372
"G1800470","1976","Indiana","18","Franklin","047","Franklin, IN",2011,13962000,226
"G1800490","1976","Indiana","18","Fulton","049","Fulton, IN",4739,45984000,433
"G1800510","1976","Indiana","18","Gibson","051","Gibson, IN",6328,58608000,597
"G1800530","1976","Indiana","18","Grant","053","Grant, IN",26621,300728000,1409
"G1800550","1976","Indiana","18","Greene","055","Greene, IN",4028,31254000,514
"G1800570","1976","Indiana","18","Hamilton","057","Hamilton, IN",11671,110723000,1127
"G1800590","1976","Indiana","18","Hancock","059","Hancock, IN",5299,55812000,578
"G1800610","1976","Indiana","18","Harrison","061","Harrison, IN",3221,26126000,341
"G1800630","1976","Indiana","18","Hendricks","063","Hendricks, IN",6291,57588000,738
"G1800650","1976","Indiana","18","Henry","065","Henry, IN",10690,119937000,800
"G1800670","1976","Indiana","18","Howard","067","Howard, IN",37774,499397000,1480
"G1800690","1976","Indiana","18","Huntington","069","Huntington, IN",10980,92850000,668
"G1800710","1976","Indiana","18","Jackson","071","Jackson, IN",8489,70480000,646
"G1800730","1976","Indiana","18","Jasper","073","Jasper, IN",6425,72941000,492
"G1800750","1976","Indiana","18","Jay","075","Jay, IN",6000,56736000,368
"G1800770","1976","Indiana","18","Jefferson","077","Jefferson, IN",7081,62055000,542
"G1800790","1976","Indiana","18","Jennings","079","Jennings, IN",2770,24868000,228
"G1800810","1976","Indiana","18","Johnson","081","Johnson, IN",14538,124177000,1047
"G1800830","1976","Indiana","18","Knox","083","Knox, IN",9298,82593000,913
"G1800850","1976","Indiana","18","Kosciusko","085","Kosciusko, IN",16743,169691000,1175
"G1800870","1976","Indiana","18","Lagrange","087","Lagrange, IN",4669,43983000,344
"G1800890","1976","Indiana","18","Lake","089","Lake, IN",173264,2254818000,7202
"G1800910","1976","Indiana","18","LaPorte","091","La Porte, IN",31698,308935000,1787
"G1800930","1976","Indiana","18","Lawrence","093","Lawrence, IN",8090,87791000,647
"G1800950","1976","Indiana","18","Madison","095","Madison, IN",44622,578586000,2225
"G1800970","1976","Indiana","18","Marion","097","Marion, IN",332705,3852764000,15859
"G1800990","1976","Indiana","18","Marshall","099","Marshall, IN",10187,90323000,808
"G1801010","1976","Indiana","18","Martin","101","Martin, IN",1758,14847000,180
"G1801030","1976","Indiana","18","Miami","103","Miami, IN",6701,56488000,573
"G1801050","1976","Indiana","18","Monroe","105","Monroe, IN",24552,203951000,1530
"G1801070","1976","Indiana","18","Montgomery","107","Montgomery, IN",9633,103084000,725
"G1801090","1976","Indiana","18","Morgan","109","Morgan, IN",4938,37214000,562
"G1801110","1976","Indiana","18","Newton","111","Newton, IN",2523,20404000,260
"G1801130","1976","Indiana","18","Noble","113","Noble, IN",8002,71174000,639
"G1801150","1976","Indiana","18","Ohio","115","Ohio, IN",229,1355000,64
"G1801170","1976","Indiana","18","Orange","117","Orange, IN",3161,26897000,291
"G1801190","1976","Indiana","18","Owen","119","Owen, IN",842,6529000,151
"G1801210","1976","Indiana","18","Parke","121","Parke, IN",1747,11892000,249
"G1801230","1976","Indiana","18","Perry","123","Perry, IN",4559,38758000,321
"G1801250","1976","Indiana","18","Pike","125","Pike, IN",1772,21012000,185
"G1801270","1976","Indiana","18","Porter","127","Porter, IN",26648,347866000,1431
"G1801290","1976","Indiana","18","Posey","129","Posey, IN",5347,56603000,437
"G1801310","1976","Indiana","18","Pulaski","131","Pulaski, IN",2057,19559000,261
"G1801330","1976","Indiana","18","Putnam","133","Putnam, IN",5521,53634000,467
"G1801350","1976","Indiana","18","Randolph","135","Randolph, IN",7976,79450000,557
"G1801370","1976","Indiana","18","Ripley","137","Ripley, IN",5108,55340000,403
"G1801390","1976","Indiana","18","Rush","139","Rush, IN",3146,27547000,347
"G1801410","1976","Indiana","18","St Joseph","141","St. Joseph, IN",81103,834167000,4681
"G1801430","1976","Indiana","18","Scott","143","Scott, IN",2674,24748000,269
"G1801450","1976","Indiana","18","Shelby","145","Shelby, IN",7979,73433000,642
"G1801470","1976","Indiana","18","Spencer","147","Spencer, IN",2672,23265000,295
"G1801490","1976","Indiana","18","Starke","149","Starke, IN",2515,19802000,293
"G1801510","1976","Indiana","18","Steuben","151","Steuben, IN",5041,45048000,496
"G1801530","1976","Indiana","18","Sullivan","153","Sullivan, IN",2844,27106000,321
"G1801550","1976","Indiana","18","Switzerland","155","Switzerland, IN",871,6033000,78
"G1801570","1976","Indiana","18","Tippecanoe","157","Tippecanoe, IN",32817,321734000,1942
"G1801590","1976","Indiana","18","Tipton","159","Tipton, IN",2289,20146000,281
"G1801610","1976","Indiana","18","Union","161","Union, IN",508,3699000,100
"G1801630","1976","Indiana","18","Vanderburgh","163","Vanderburgh, IN",70032,696745000,3783
"G1801650","1976","Indiana","18","Vermillion","165","Vermillion, IN",2698,34054000,243
"G1801670","1976","Indiana","18","Vigo","167","Vigo, IN",36427,340715000,2078
"G1801690","1976","Indiana","18","Wabash","169","Wabash, IN",11234,102352000,677
"G1801710","1976","Indiana","18","Warren","171","Warren, IN",663,5073000,91
"G1801730","1976","Indiana","18","Warrick","173","Warrick, IN",8127,111013000,510
"G1801750","1976","Indiana","18","Washington","175","Washington, IN",3815,27861000,306
"G1801770","1976","Indiana","18","Wayne","177","Wayne, IN",23301,249486000,1441
"G1801790","1976","Indiana","18","Wells","179","Wells, IN",5748,59209000,405
"G1801810","1976","Indiana","18","White","181","White, IN",5282,44315000,497
"G1801830","1976","Indiana","18","Whitley","183","Whitley, IN",5567,52745000,412
"G1809990","1976","Indiana","18","Remainder of Indiana","999","Indiana Statewide No Fixed Loc",817,6273000,313
"G1900010","1976","Iowa","19","Adair","001","Adair, IA",1397,11144000,229
"G1900030","1976","Iowa","19","Adams","003","Adams, IA",1706,12338000,119
"G1900050","1976","Iowa","19","Allamakee","005","Allamakee, IA",3000,21854000,387
"G1900070","1976","Iowa","19","Appanoose","007","Appanoose, IA",3398,28040000,337
"G1900090","1976","Iowa","19","Audubon","009","Audubon, IA",1313,8732000,237
"G1900110","1976","Iowa","19","Benton","011","Benton, IA",3035,25128000,496
"G1900130","1976","Iowa","19","Black Hawk","013","Black Hawk, IA",48181,542975000,2722
"G1900150","1976","Iowa","19","Boone","015","Boone, IA",4551,36149000,529
"G1900170","1976","Iowa","19","Bremer","017","Bremer, IA",4955,45668000,526
"G1900190","1976","Iowa","19","Buchanan","019","Buchanan, IA",2926,21971000,424
"G1900210","1976","Iowa","19","Buena Vista","021","Buena Vista, IA",4758,39037000,574
"G1900230","1976","Iowa","19","Butler","023","Butler, IA",1863,15870000,367
"G1900250","1976","Iowa","19","Calhoun","025","Calhoun, IA",2035,14634000,345
"G1900270","1976","Iowa","19","Carroll","027","Carroll, IA",5476,45001000,641
"G1900290","1976","Iowa","19","Cass","029","Cass, IA",3927,30929000,535
"G1900310","1976","Iowa","19","Cedar","031","Cedar, IA",2476,18749000,399
"G1900330","1976","Iowa","19","Cerro Gordo","033","Cerro Gordo, IA",14703,128455000,1347
"G1900350","1976","Iowa","19","Cherokee","035","Cherokee, IA",3599,34227000,370
"G1900370","1976","Iowa","19","Chickasaw","037","Chickasaw, IA",2960,25309000,358
"G1900390","1976","Iowa","19","Clarke","039","Clarke, IA",1409,9638000,183
"G1900410","1976","Iowa","19","Clay","041","Clay, IA",5490,49652000,552
"G1900430","1976","Iowa","19","Clayton","043","Clayton, IA",3162,26038000,450
"G1900450","1976","Iowa","19","Clinton","045","Clinton, IA",17426,166111000,1152
"G1900470","1976","Iowa","19","Crawford","047","Crawford, IA",3585,30366000,439
"G1900490","1976","Iowa","19","Dallas","049","Dallas, IA",4884,46398000,591
"G1900510","1976","Iowa","19","Davis","051","Davis, IA",928,7347000,161
"G1900530","1976","Iowa","19","Decatur","053","Decatur, IA",1632,10705000,182
"G1900550","1976","Iowa","19","Delaware","055","Delaware, IA",2494,20190000,364
"G1900570","1976","Iowa","19","Des Moines","057","Des Moines, IA",16589,163742000,1008
"G1900590","1976","Iowa","19","Dickinson","059","Dickinson, IA",3292,26055000,412
"G1900610","1976","Iowa","19","Dubuque","061","Dubuque, IA",35326,402519000,1896
"G1900630","1976","Iowa","19","Emmet","063","Emmet, IA",3523,34111000,339
"G1900650","1976","Iowa","19","Fayette","065","Fayette, IA",4497,34537000,627
"G1900670","1976","Iowa","19","Floyd","067","Floyd, IA",6423,65899000,424
"G1900690","1976","Iowa","19","Franklin","069","Franklin, IA",2901,23873000,375
"G1900710","1976","Iowa","19","Fremont","071","Fremont, IA",1995,16163000,218
"G1900730","1976","Iowa","19","Greene","073","Greene, IA",1823,15527000,290
"G1900750","1976","Iowa","19","Grundy","075","Grundy, IA",2129,17773000,318
"G1900770","1976","Iowa","19","Guthrie","077","Guthrie, IA",1330,8426000,264
"G1900790","1976","Iowa","19","Hamilton","079","Hamilton, IA",3742,31198000,447
"G1900810","1976","Iowa","19","Hancock","081","Hancock, IA",2185,17208000,358
"G1900830","1976","Iowa","19","Hardin","083","Hardin, IA",4876,42486000,652
"G1900850","1976","Iowa","19","Harrison","085","Harrison, IA",2028,14246000,322
"G1900870","1976","Iowa","19","Henry","087","Henry, IA",4896,37442000,454
"G1900890","1976","Iowa","19","Howard","089","Howard, IA",1598,11699000,277
"G1900910","1976","Iowa","19","Humboldt","091","Humboldt, IA",2580,21760000,334
"G1900930","1976","Iowa","19","Ida","093","Ida, IA",1719,13205000,256
"G1900950","1976","Iowa","19","Iowa","095","Iowa, IA",6280,53018000,390
"G1900970","1976","Iowa","19","Jackson","097","Jackson, IA",3463,24212000,467
"G1900990","1976","Iowa","19","Jasper","099","Jasper, IA",9963,107352000,704
"G1901010","1976","Iowa","19","Jefferson","101","Jefferson, IA",3844,30708000,337
"G1901030","1976","Iowa","19","Johnson","103","Johnson, IA",15442,130373000,1350
"G1901050","1976","Iowa","19","Jones","105","Jones, IA",3141,23418000,470
"G1901070","1976","Iowa","19","Keokuk","107","Keokuk, IA",1555,11544000,302
"G1901090","1976","Iowa","19","Kossuth","109","Kossuth, IA",4211,35023000,546
"G1901110","1976","Iowa","19","Lee","111","Lee, IA",13838,134596000,955
"G1901130","1976","Iowa","19","Linn","113","Linn, IA",65501,721263000,3356
"G1901150","1976","Iowa","19","Louisa","115","Louisa, IA",1506,13262000,202
"G1901170","1976","Iowa","19","Lucas","117","Lucas, IA",2020,18327000,209
"G1901190","1976","Iowa","19","Lyon","119","Lyon, IA",1460,11035000,275
"G1901210","1976","Iowa","19","Madison","121","Madison, IA",1474,10324000,251
"G1901230","1976","Iowa","19","Mahaska","123","Mahaska, IA",5276,41229000,560
"G1901250","1976","Iowa","19","Marion","125","Marion, IA",6547,61634000,573
"G1901270","1976","Iowa","19","Marshall","127","Marshall, IA",13273,148390000,936
"G1901290","1976","Iowa","19","Mills","129","Mills, IA",1681,13333000,250
"G1901310","1976","Iowa","19","Mitchell","131","Mitchell, IA",1715,12224000,307
"G1901330","1976","Iowa","19","Monona","133","Monona, IA",1734,12334000,317
"G1901350","1976","Iowa","19","Monroe","135","Monroe, IA",1437,12256000,179
"G1901370","1976","Iowa","19","Montgomery","137","Montgomery, IA",3347,27469000,341
"G1901390","1976","Iowa","19","Muscatine","139","Muscatine, IA",14108,149474000,876
"G1901410","1976","Iowa","19","O Brien","141","OBrien, IA",3471,25551000,518
"G1901430","1976","Iowa","19","Osceola","143","Osceola, IA",1331,10422000,214
"G1901450","1976","Iowa","19","Page","145","Page, IA",4091,29725000,477
"G1901470","1976","Iowa","19","Palo Alto","147","Palo Alto, IA",1768,12660000,296
"G1901490","1976","Iowa","19","Plymouth","149","Plymouth, IA",4497,35851000,575
"G1901510","1976","Iowa","19","Pocahontas","151","Pocahontas, IA",2107,16059000,327
"G1901530","1976","Iowa","19","Polk","153","Polk, IA",135572,1433600000,7395
"G1901550","1976","Iowa","19","Pottawattamie","155","Pottawattamie, IA",16970,140360000,1472
"G1901570","1976","Iowa","19","Poweshiek","157","Poweshiek, IA",4952,42099000,460
"G1901590","1976","Iowa","19","Ringgold","159","Ringgold, IA",725,4429000,139
"G1901610","1976","Iowa","19","Sac","161","Sac, IA",3220,24974000,428
"G1901630","1976","Iowa","19","Scott","163","Scott, IA",51485,569602000,3103
"G1901650","1976","Iowa","19","Shelby","165","Shelby, IA",2605,19636000,356
"G1901670","1976","Iowa","19","Sioux","167","Sioux, IA",6755,50752000,764
"G1901690","1976","Iowa","19","Story","169","Story, IA",13895,110678000,1343
"G1901710","1976","Iowa","19","Tama","171","Tama, IA",2885,23958000,433
"G1901730","1976","Iowa","19","Taylor","173","Taylor, IA",1036,6161000,179
"G1901750","1976","Iowa","19","Union","175","Union, IA",2620,18535000,348
"G1901770","1976","Iowa","19","Van Buren","177","Van Buren, IA",940,6311000,173
"G1901790","1976","Iowa","19","Wapello","179","Wapello, IA",10028,94991000,764
"G1901810","1976","Iowa","19","Warren","181","Warren, IA",3389,28318000,448
"G1901830","1976","Iowa","19","Washington","183","Washington, IA",4233,36022000,531
"G1901850","1976","Iowa","19","Wayne","185","Wayne, IA",1115,7429000,182
"G1901870","1976","Iowa","19","Webster","187","Webster, IA",14215,127091000,1184
"G1901890","1976","Iowa","19","Winnebago","189","Winnebago, IA",6016,54102000,345
"G1901910","1976","Iowa","19","Winneshiek","191","Winneshiek, IA",3661,31431000,449
"G1901930","1976","Iowa","19","Woodbury","193","Woodbury, IA",37844,357346000,2590
"G1901950","1976","Iowa","19","Worth","195","Worth, IA",891,6530000,184
"G1901970","1976","Iowa","19","Wright","197","Wright, IA",3601,31498000,464
"G1909990","1976","Iowa","19","Remainder of Iowa","999","Iowa Statewide No Fixed Loc",475,2748000,304
"G2000010","1976","Kansas","20","Allen","001","Allen, KS",4215,29438000,396
"G2000030","1976","Kansas","20","Anderson","003","Anderson, KS",1079,6269000,189
"G2000050","1976","Kansas","20","Atchison","005","Atchison, KS",4973,42011000,347
"G2000070","1976","Kansas","20","Barber","007","Barber, KS",1400,10190000,199
"G2000090","1976","Kansas","20","Barton","009","Barton, KS",10836,98524000,1025
"G2000110","1976","Kansas","20","Bourbon","011","Bourbon, KS",5368,38924000,752
"G2000130","1976","Kansas","20","Brown","013","Brown, KS",2502,17593000,285
"G2000150","1976","Kansas","20","Butler","015","Butler, KS",8022,69709000,775
"G2000170","1976","Kansas","20","Chase","017","Chase, KS",362,1913000,71
"G2000190","1976","Kansas","20","Chautauqua","019","Chautauqua, KS",616,3836000,97
"G2000210","1976","Kansas","20","Cherokee","021","Cherokee, KS",2986,26901000,351
"G2000230","1976","Kansas","20","Cheyenne","023","Cheyenne, KS",596,4358000,106
"G2000250","1976","Kansas","20","Clark","025","Clark, KS",281,1822000,80
"G2000270","1976","Kansas","20","Clay","027","Clay, KS",2193,15674000,249
"G2000290","1976","Kansas","20","Cloud","029","Cloud, KS",2849,20372000,388
"G2000310","1976","Kansas","20","Coffey","031","Coffey, KS",895,5511000,173
"G2000330","1976","Kansas","20","Comanche","033","Comanche, KS",371,1843000,94
"G2000350","1976","Kansas","20","Cowley","035","Cowley, KS",7516,69562000,731
"G2000370","1976","Kansas","20","Crawford","037","Crawford, KS",10062,81986000,843
"G2000390","1976","Kansas","20","Decatur","039","Decatur, KS",917,7148000,137
"G2000410","1976","Kansas","20","Dickinson","041","Dickinson, KS",3592,27650000,502
"G2000430","1976","Kansas","20","Doniphan","043","Doniphan, KS",1000,9079000,148
"G2000450","1976","Kansas","20","Douglas","045","Douglas, KS",13321,114984000,1115
"G2000470","1976","Kansas","20","Edwards","047","Edwards, KS",961,7125000,119
"G2000490","1976","Kansas","20","Elk","049","Elk, KS",240,1387000,76
"G2000510","1976","Kansas","20","Ellis","051","Ellis, KS",7693,58166000,718
"G2000530","1976","Kansas","20","Ellsworth","053","Ellsworth, KS",1635,9932000,183
"G2000550","1976","Kansas","20","Finney","055","Finney, KS",6558,61536000,683
"G2000570","1976","Kansas","20","Ford","057","Ford, KS",7115,60574000,722
"G2000590","1976","Kansas","20","Franklin","059","Franklin, KS",4431,26363000,439
"G2000610","1976","Kansas","20","Geary","061","Geary, KS",4588,29109000,497
"G2000630","1976","Kansas","20","Gove","063","Gove, KS",604,4697000,99
"G2000650","1976","Kansas","20","Graham","065","Graham, KS",642,4495000,134
"G2000670","1976","Kansas","20","Grant","067","Grant, KS",2157,23011000,219
"G2000690","1976","Kansas","20","Gray","069","Gray, KS",904,7630000,129
"G2000710","1976","Kansas","20","Greeley","071","Greeley, KS",270,1719000,51
"G2000730","1976","Kansas","20","Greenwood","073","Greenwood, KS",1470,12559000,254
"G2000750","1976","Kansas","20","Hamilton","075","Hamilton, KS",432,2711000,86
"G2000770","1976","Kansas","20","Harper","077","Harper, KS",1338,9191000,232
"G2000790","1976","Kansas","20","Harvey","079","Harvey, KS",9715,83400000,621
"G2000810","1976","Kansas","20","Haskell","081","Haskell, KS",576,5552000,84
"G2000830","1976","Kansas","20","Hodgeman","083","Hodgeman, KS",252,1531000,44
"G2000850","1976","Kansas","20","Jackson","085","Jackson, KS",1107,7496000,193
"G2000870","1976","Kansas","20","Jefferson","087","Jefferson, KS",1155,10299000,216
"G2000890","1976","Kansas","20","Jewell","089","Jewell, KS",567,4565000,110
"G2000910","1976","Kansas","20","Johnson","091","Johnson, KS",68494,680691000,5034
"G2000930","1976","Kansas","20","Kearny","093","Kearny, KS",333,2418000,68
"G2000950","1976","Kansas","20","Kingman","095","Kingman, KS",1359,10356000,182
"G2000970","1976","Kansas","20","Kiowa","097","Kiowa, KS",775,4827000,107
"G2000990","1976","Kansas","20","Labette","099","Labette, KS",6337,47399000,530
"G2001010","1976","Kansas","20","Lane","101","Lane, KS",316,2306000,74
"G2001030","1976","Kansas","20","Leavenworth","103","Leavenworth, KS",7324,55693000,678
"G2001050","1976","Kansas","20","Lincoln","105","Lincoln, KS",612,3481000,110
"G2001070","1976","Kansas","20","Linn","107","Linn, KS",1293,12576000,145
"G2001090","1976","Kansas","20","Logan","109","Logan, KS",673,4039000,121
"G2001110","1976","Kansas","20","Lyon","111","Lyon, KS",10057,95250000,676
"G2001130","1976","Kansas","20","McPherson","113","McPherson, KS",7508,61562000,709
"G2001150","1976","Kansas","20","Marion","115","Marion, KS",2140,14235000,301
"G2001170","1976","Kansas","20","Marshall","117","Marshall, KS",2223,16422000,337
"G2001190","1976","Kansas","20","Meade","119","Meade, KS",750,5756000,119
"G2001210","1976","Kansas","20","Miami","121","Miami, KS",3292,27191000,387
"G2001230","1976","Kansas","20","Mitchell","123","Mitchell, KS",1808,13037000,223
"G2001250","1976","Kansas","20","Montgomery","125","Montgomery, KS",12079,103179000,956
"G2001270","1976","Kansas","20","Morris","127","Morris, KS",938,7488000,145
"G2001290","1976","Kansas","20","Morton","129","Morton, KS",583,4563000,83
"G2001310","1976","Kansas","20","Nemaha","131","Nemaha, KS",1698,11598000,318
"G2001330","1976","Kansas","20","Neosho","133","Neosho, KS",5444,41590000,508
"G2001350","1976","Kansas","20","Ness","135","Ness, KS",832,7251000,143
"G2001370","1976","Kansas","20","Norton","137","Norton, KS",1081,7789000,194
"G2001390","1976","Kansas","20","Osage","139","Osage, KS",1452,9227000,229
"G2001410","1976","Kansas","20","Osborne","141","Osborne, KS",1103,7638000,169
"G2001430","1976","Kansas","20","Ottawa","143","Ottawa, KS",978,6311000,133
"G2001450","1976","Kansas","20","Pawnee","145","Pawnee, KS",1482,10780000,217
"G2001470","1976","Kansas","20","Phillips","147","Phillips, KS",2463,24821000,183
"G2001490","1976","Kansas","20","Pottawatomie","149","Pottawatomie, KS",3318,23020000,351
