GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,FIG001,FII001,FIJ001
GIS Join Match Code,Data File Year,State Name,State Code,County Name,County Code,Area Name,Total mid-March employees,Total annual payroll,Total number of establishments
"G4801350","1998","Texas","48","Ector","135","Ector, TX",39079,951670000,3154
"G4801370","1998","Texas","48","Edwards","137","Edwards, TX",145,2570000,41
"G4801390","1998","Texas","48","Ellis","139","Ellis, TX",26556,653109000,1943
"G4801410","1998","Texas","48","El Paso","141","El Paso, TX",198571,4358046000,12409
"G4801430","1998","Texas","48","Erath","143","Erath, TX",9601,177370000,811
"G4801450","1998","Texas","48","Falls","145","Falls, TX",2620,52934000,293
"G4801470","1998","Texas","48","Fannin","147","Fannin, TX",6057,140396000,500
"G4801490","1998","Texas","48","Fayette","149","Fayette, TX",6047,113809000,705
"G4801510","1998","Texas","48","Fisher","151","Fisher, TX",700,15194000,86
"G4801530","1998","Texas","48","Floyd","153","Floyd, TX",1207,21741000,189
"G4801550","1998","Texas","48","Foard","155","Foard, TX",325,3946000,43
"G4801570","1998","Texas","48","Fort Bend","157","Fort Bend, TX",72243,2307281000,5325
"G4801590","1998","Texas","48","Franklin","159","Franklin, TX",4834,49507000,181
"G4801610","1998","Texas","48","Freestone","161","Freestone, TX",3303,87868000,330
"G4801630","1998","Texas","48","Frio","163","Frio, TX",2016,36959000,265
"G4801650","1998","Texas","48","Gaines","165","Gaines, TX",2526,51478000,324
"G4801670","1998","Texas","48","Galveston","167","Galveston, TX",68024,1757591000,4769
"G4801690","1998","Texas","48","Garza","169","Garza, TX",893,12912000,129
"G4801710","1998","Texas","48","Gillespie","171","Gillespie, TX",6228,111585000,784
"G4801730","1998","Texas","48","Glasscock","173","Glasscock, TX",123,2597000,20
"G4801750","1998","Texas","48","Goliad","175","Goliad, TX",619,12176000,104
"G4801770","1998","Texas","48","Gonzales","177","Gonzales, TX",3867,78200000,388
"G4801790","1998","Texas","48","Gray","179","Gray, TX",6964,166136000,698
"G4801810","1998","Texas","48","Grayson","181","Grayson, TX",38179,957738000,2518
"G4801830","1998","Texas","48","Gregg","183","Gregg, TX",59843,1469355000,3910
"G4801850","1998","Texas","48","Grimes","185","Grimes, TX",4412,125434000,347
"G4801870","1998","Texas","48","Guadalupe","187","Guadalupe, TX",18791,392290000,1280
"G4801890","1998","Texas","48","Hale","189","Hale, TX",11567,237937000,852
"G4801910","1998","Texas","48","Hall","191","Hall, TX",678,10447000,93
"G4801930","1998","Texas","48","Hamilton","193","Hamilton, TX",1830,34510000,227
"G4801950","1998","Texas","48","Hansford","195","Hansford, TX",1258,26497000,186
"G4801970","1998","Texas","48","Hardeman","197","Hardeman, TX",915,19398000,104
"G4801990","1998","Texas","48","Hardin","199","Hardin, TX",8900,163652000,754
"G4802010","1998","Texas","48","Harris","201","Harris, TX",1592279,56948014000,83308
"G4802030","1998","Texas","48","Harrison","203","Harrison, TX",15294,343566000,1226
"G4802050","1998","Texas","48","Hartley","205","Hartley, TX",733,13923000,73
"G4802070","1998","Texas","48","Haskell","207","Haskell, TX",989,16340000,169
"G4802090","1998","Texas","48","Hays","209","Hays, TX",22634,466256000,2015
"G4802110","1998","Texas","48","Hemphill","211","Hemphill, TX",1008,22477000,138
"G4802130","1998","Texas","48","Henderson","213","Henderson, TX",12154,228702000,1125
"G4802150","1998","Texas","48","Hidalgo","215","Hidalgo, TX",101510,1884856000,7990
"G4802170","1998","Texas","48","Hill","217","Hill, TX",6296,119344000,701
"G4802190","1998","Texas","48","Hockley","219","Hockley, TX",5413,98606000,512
"G4802210","1998","Texas","48","Hood","221","Hood, TX",7255,136609000,879
"G4802230","1998","Texas","48","Hopkins","223","Hopkins, TX",9758,202554000,752
"G4802250","1998","Texas","48","Houston","225","Houston, TX",3969,70359000,406
"G4802270","1998","Texas","48","Howard","227","Howard, TX",9781,219675000,797
"G4802290","1998","Texas","48","Hudspeth","229","Hudspeth, TX",240,4099000,44
"G4802310","1998","Texas","48","Hunt","231","Hunt, TX",20584,511735000,1343
"G4802330","1998","Texas","48","Hutchinson","233","Hutchinson, TX",7338,212491000,566
"G4802350","1998","Texas","48","Irion","235","Irion, TX",259,6179000,43
"G4802370","1998","Texas","48","Jack","237","Jack, TX",1278,23719000,177
"G4802390","1998","Texas","48","Jackson","239","Jackson, TX",5478,132767000,286
"G4802410","1998","Texas","48","Jasper","241","Jasper, TX",8710,195341000,749
"G4802430","1998","Texas","48","Jeff Davis","243","Jeff Davis, TX",420,6136000,58
"G4802450","1998","Texas","48","Jefferson","245","Jefferson, TX",100900,2989546000,6004
"G4802470","1998","Texas","48","Jim Hogg","247","Jim Hogg, TX",892,13025000,106
"G4802490","1998","Texas","48","Jim Wells","249","Jim Wells, TX",10114,191583000,790
"G4802510","1998","Texas","48","Johnson","251","Johnson, TX",24652,527484000,2051
"G4802530","1998","Texas","48","Jones","253","Jones, TX",3344,59734000,335
"G4802550","1998","Texas","48","Karnes","255","Karnes, TX",2116,36940000,274
"G4802570","1998","Texas","48","Kaufman","257","Kaufman, TX",18713,416013000,1421
"G4802590","1998","Texas","48","Kendall","259","Kendall, TX",5447,115130000,672
"G4802610","1998","Texas","48","Kenedy","261","Kenedy, TX",18,252000,4
"G4802630","1998","Texas","48","Kent","263","Kent, TX",122,4262000,22
"G4802650","1998","Texas","48","Kerr","265","Kerr, TX",13536,288063000,1257
"G4802670","1998","Texas","48","Kimble","267","Kimble, TX",1148,19410000,137
"G4802690","1998","Texas","48","King","269","King, TX",0,0,3
"G4802710","1998","Texas","48","Kinney","271","Kinney, TX",219,2972000,30
"G4802730","1998","Texas","48","Kleberg","273","Kleberg, TX",5872,101081000,545
"G4802750","1998","Texas","48","Knox","275","Knox, TX",879,14536000,141
"G4802770","1998","Texas","48","Lamar","277","Lamar, TX",18123,415706000,1202
"G4802790","1998","Texas","48","Lamb","279","Lamb, TX",2737,59693000,331
"G4802810","1998","Texas","48","Lampasas","281","Lampasas, TX",2912,52384000,356
"G4802830","1998","Texas","48","La Salle","283","La Salle, TX",702,11249000,89
"G4802850","1998","Texas","48","Lavaca","285","Lavaca, TX",6217,113656000,501
"G4802870","1998","Texas","48","Lee","287","Lee, TX",3635,77388000,401
"G4802890","1998","Texas","48","Leon","289","Leon, TX",3243,90431000,316
"G4802910","1998","Texas","48","Liberty","291","Liberty, TX",10794,243311000,1056
"G4802930","1998","Texas","48","Limestone","293","Limestone, TX",4437,78943000,408
"G4802950","1998","Texas","48","Lipscomb","295","Lipscomb, TX",459,9107000,107
"G4802970","1998","Texas","48","Live Oak","297","Live Oak, TX",1701,37893000,209
"G4802990","1998","Texas","48","Llano","299","Llano, TX",3133,59867000,432
"G4803010","1998","Texas","48","Loving","301","Loving, TX",0,0,1
"G4803030","1998","Texas","48","Lubbock","303","Lubbock, TX",90311,1994895000,6480
"G4803050","1998","Texas","48","Lynn","305","Lynn, TX",817,17778000,105
"G4803070","1998","Texas","48","McCulloch","307","McCulloch, TX",2116,39199000,245
"G4803090","1998","Texas","48","McLennan","309","McLennan, TX",82466,1912858000,4742
"G4803110","1998","Texas","48","McMullen","311","McMullen, TX",88,2782000,18
"G4803130","1998","Texas","48","Madison","313","Madison, TX",1921,35063000,217
"G4803150","1998","Texas","48","Marion","315","Marion, TX",1234,20746000,197
"G4803170","1998","Texas","48","Martin","317","Martin, TX",556,12478000,90
"G4803190","1998","Texas","48","Mason","319","Mason, TX",631,8352000,109
"G4803210","1998","Texas","48","Matagorda","321","Matagorda, TX",9612,331413000,778
"G4803230","1998","Texas","48","Maverick","323","Maverick, TX",7344,119596000,755
"G4803250","1998","Texas","48","Medina","325","Medina, TX",4854,92199000,572
"G4803270","1998","Texas","48","Menard","327","Menard, TX",249,3554000,49
"G4803290","1998","Texas","48","Midland","329","Midland, TX",48297,1288269000,4147
"G4803310","1998","Texas","48","Milam","331","Milam, TX",5064,139125000,408
"G4803330","1998","Texas","48","Mills","333","Mills, TX",878,16297000,131
"G4803350","1998","Texas","48","Mitchell","335","Mitchell, TX",1261,22936000,147
"G4803370","1998","Texas","48","Montague","337","Montague, TX",3314,60125000,450
"G4803390","1998","Texas","48","Montgomery","339","Montgomery, TX",73544,1882683000,5372
"G4803410","1998","Texas","48","Moore","341","Moore, TX",6584,149784000,447
"G4803430","1998","Texas","48","Morris","343","Morris, TX",4406,117718000,274
"G4803450","1998","Texas","48","Motley","345","Motley, TX",180,3206000,47
"G4803470","1998","Texas","48","Nacogdoches","347","Nacogdoches, TX",17139,339432000,1297
"G4803490","1998","Texas","48","Navarro","349","Navarro, TX",13216,257011000,905
"G4803510","1998","Texas","48","Newton","351","Newton, TX",1659,34513000,162
"G4803530","1998","Texas","48","Nolan","353","Nolan, TX",4742,96485000,397
"G4803550","1998","Texas","48","Nueces","355","Nueces, TX",117288,2791696000,7960
"G4803570","1998","Texas","48","Ochiltree","357","Ochiltree, TX",2495,51732000,295
"G4803590","1998","Texas","48","Oldham","359","Oldham, TX",481,8761000,49
"G4803610","1998","Texas","48","Orange","361","Orange, TX",20120,568839000,1462
"G4803630","1998","Texas","48","Palo Pinto","363","Palo Pinto, TX",6307,132130000,631
"G4803650","1998","Texas","48","Panola","365","Panola, TX",5031,102525000,476
"G4803670","1998","Texas","48","Parker","367","Parker, TX",14326,304213000,1503
"G4803690","1998","Texas","48","Parmer","369","Parmer, TX",3234,69805000,203
"G4803710","1998","Texas","48","Pecos","371","Pecos, TX",3141,63674000,335
"G4803730","1998","Texas","48","Polk","373","Polk, TX",7449,160838000,686
"G4803750","1998","Texas","48","Potter","375","Potter, TX",58880,1536009000,3627
"G4803770","1998","Texas","48","Presidio","377","Presidio, TX",508,7818000,101
"G4803790","1998","Texas","48","Rains","379","Rains, TX",840,13897000,125
"G4803810","1998","Texas","48","Randall","381","Randall, TX",20804,436084000,1925
"G4803830","1998","Texas","48","Reagan","383","Reagan, TX",824,20545000,98
"G4803850","1998","Texas","48","Real","385","Real, TX",389,5742000,73
"G4803870","1998","Texas","48","Red River","387","Red River, TX",2702,45176000,220
"G4803890","1998","Texas","48","Reeves","389","Reeves, TX",2775,53276000,242
"G4803910","1998","Texas","48","Refugio","391","Refugio, TX",1257,27423000,168
"G4803930","1998","Texas","48","Roberts","393","Roberts, TX",78,1394000,15
"G4803950","1998","Texas","48","Robertson","395","Robertson, TX",2230,47360000,233
"G4803970","1998","Texas","48","Rockwall","397","Rockwall, TX",8572,192471000,871
"G4803990","1998","Texas","48","Runnels","399","Runnels, TX",3018,56473000,282
"G4804010","1998","Texas","48","Rusk","401","Rusk, TX",8878,224752000,764
"G4804030","1998","Texas","48","Sabine","403","Sabine, TX",1978,36738000,186
"G4804050","1998","Texas","48","San Augustine","405","San Augustine, TX",1425,24100000,161
"G4804070","1998","Texas","48","San Jacinto","407","San Jacinto, TX",1181,22265000,151
"G4804090","1998","Texas","48","San Patricio","409","San Patricio, TX",11691,288337000,1003
"G4804110","1998","Texas","48","San Saba","411","San Saba, TX",1472,26293000,176
"G4804130","1998","Texas","48","Schleicher","413","Schleicher, TX",546,11487000,66
"G4804150","1998","Texas","48","Scurry","415","Scurry, TX",5066,105582000,426
"G4804170","1998","Texas","48","Shackelford","417","Shackelford, TX",585,10892000,118
"G4804190","1998","Texas","48","Shelby","419","Shelby, TX",5798,109885000,537
"G4804210","1998","Texas","48","Sherman","421","Sherman, TX",380,8515000,69
"G4804230","1998","Texas","48","Smith","423","Smith, TX",70510,1820799000,4854
"G4804250","1998","Texas","48","Somervell","425","Somervell, TX",3346,104691000,151
"G4804270","1998","Texas","48","Starr","427","Starr, TX",4626,58983000,414
"G4804290","1998","Texas","48","Stephens","429","Stephens, TX",2484,48809000,300
"G4804310","1998","Texas","48","Sterling","431","Sterling, TX",181,2847000,41
"G4804330","1998","Texas","48","Stonewall","433","Stonewall, TX",436,8841000,62
"G4804350","1998","Texas","48","Sutton","435","Sutton, TX",1127,23679000,147
"G4804370","1998","Texas","48","Swisher","437","Swisher, TX",1210,21504000,187
"G4804390","1998","Texas","48","Tarrant","439","Tarrant, TX",591128,16958422000,32593
"G4804410","1998","Texas","48","Taylor","441","Taylor, TX",48503,973637000,3558
"G4804430","1998","Texas","48","Terrell","443","Terrell, TX",65,821000,23
"G4804450","1998","Texas","48","Terry","445","Terry, TX",2204,43256000,252
"G4804470","1998","Texas","48","Throckmorton","447","Throckmorton, TX",314,5187000,67
"G4804490","1998","Texas","48","Titus","449","Titus, TX",13301,302004000,674
"G4804510","1998","Texas","48","Tom Green","451","Tom Green, TX",34098,739587000,2565
"G4804530","1998","Texas","48","Travis","453","Travis, TX",386568,13383822000,22483
"G4804550","1998","Texas","48","Trinity","455","Trinity, TX",1797,29940000,239
"G4804570","1998","Texas","48","Tyler","457","Tyler, TX",3134,57027000,310
"G4804590","1998","Texas","48","Upshur","459","Upshur, TX",4063,70756000,442
"G4804610","1998","Texas","48","Upton","461","Upton, TX",693,16536000,72
"G4804630","1998","Texas","48","Uvalde","463","Uvalde, TX",5657,101406000,579
"G4804650","1998","Texas","48","Val Verde","465","Val Verde, TX",8383,133338000,795
"G4804670","1998","Texas","48","Van Zandt","467","Van Zandt, TX",5973,114588000,731
"G4804690","1998","Texas","48","Victoria","469","Victoria, TX",29345,688367000,2207
"G4804710","1998","Texas","48","Walker","471","Walker, TX",9886,169394000,843
"G4804730","1998","Texas","48","Waller","473","Waller, TX",6257,163191000,489
"G4804750","1998","Texas","48","Ward","475","Ward, TX",2569,55991000,255
"G4804770","1998","Texas","48","Washington","477","Washington, TX",10274,225328000,730
"G4804790","1998","Texas","48","Webb","479","Webb, TX",46888,927449000,3916
"G4804810","1998","Texas","48","Wharton","481","Wharton, TX",11048,229975000,956
"G4804830","1998","Texas","48","Wheeler","483","Wheeler, TX",1135,17485000,185
"G4804850","1998","Texas","48","Wichita","485","Wichita, TX",46903,1045774000,3378
"G4804870","1998","Texas","48","Wilbarger","487","Wilbarger, TX",4622,97174000,344
"G4804890","1998","Texas","48","Willacy","489","Willacy, TX",1952,33522000,207
"G4804910","1998","Texas","48","Williamson","491","Williamson, TX",60075,2341268000,4286
"G4804930","1998","Texas","48","Wilson","493","Wilson, TX",2805,44927000,381
"G4804950","1998","Texas","48","Winkler","495","Winkler, TX",1149,24934000,172
"G4804970","1998","Texas","48","Wise","497","Wise, TX",8875,213736000,842
"G4804990","1998","Texas","48","Wood","499","Wood, TX",5873,107139000,755
"G4805010","1998","Texas","48","Yoakum","501","Yoakum, TX",1844,42460000,200
"G4805030","1998","Texas","48","Young","503","Young, TX",5198,116173000,610
"G4805050","1998","Texas","48","Zapata","505","Zapata, TX",1337,24641000,137
"G4805070","1998","Texas","48","Zavala","507","Zavala, TX",1648,18861000,105
"G4809990","1998","Texas","48","Remainder of Texas","999","Texas Statewide No Fixed Loc",33890,1624560000,172
"G4900010","1998","Utah","49","Beaver","001","Beaver, UT",1275,19467000,141
"G4900030","1998","Utah","49","Box Elder","003","Box Elder, UT",15481,496508000,750
"G4900050","1998","Utah","49","Cache","005","Cache, UT",31339,591433000,2174
"G4900070","1998","Utah","49","Carbon","007","Carbon, UT",6647,163680000,511
"G4900090","1998","Utah","49","Daggett","009","Daggett, UT",0,0,21
"G4900110","1998","Utah","49","Davis","011","Davis, UT",56666,1269837000,4270
"G4900130","1998","Utah","49","Duchesne","013","Duchesne, UT",2898,62811000,363
"G4900150","1998","Utah","49","Emery","015","Emery, UT",2651,97294000,185
"G4900170","1998","Utah","49","Garfield","017","Garfield, UT",950,20085000,127
"G4900190","1998","Utah","49","Grand","019","Grand, UT",2780,42222000,360
"G4900210","1998","Utah","49","Iron","021","Iron, UT",8636,152520000,799
"G4900230","1998","Utah","49","Juab","023","Juab, UT",1580,31027000,147
"G4900250","1998","Utah","49","Kane","025","Kane, UT",1509,25706000,168
"G4900270","1998","Utah","49","Millard","027","Millard, UT",2573,61143000,239
"G4900290","1998","Utah","49","Morgan","029","Morgan, UT",1060,25367000,134
"G4900310","1998","Utah","49","Piute","031","Piute, UT",83,1048000,18
"G4900330","1998","Utah","49","Rich","033","Rich, UT",322,5789000,62
"G4900350","1998","Utah","49","Salt Lake","035","Salt Lake, UT",466200,13160097000,24553
"G4900370","1998","Utah","49","San Juan","037","San Juan, UT",2180,35891000,242
"G4900390","1998","Utah","49","Sanpete","039","Sanpete, UT",3232,53027000,343
"G4900410","1998","Utah","49","Sevier","041","Sevier, UT",4792,99209000,463
"G4900430","1998","Utah","49","Summit","043","Summit, UT",14351,260906000,1361
"G4900450","1998","Utah","49","Tooele","045","Tooele, UT",6168,177774000,438
"G4900470","1998","Utah","49","Uintah","047","Uintah, UT",5296,117830000,692
"G4900490","1998","Utah","49","Utah","049","Utah, UT",132096,3062899000,6472
"G4900510","1998","Utah","49","Wasatch","051","Wasatch, UT",2842,49281000,420
"G4900530","1998","Utah","49","Washington","053","Washington, UT",23661,464282000,2319
"G4900550","1998","Utah","49","Wayne","055","Wayne, UT",0,0,79
"G4900570","1998","Utah","49","Weber","057","Weber, UT",66954,1593239000,4143
"G4909990","1998","Utah","49","Remainder of Utah","999","Utah Statewide No Fixed Loc",1141,48877000,31
"G5000010","1998","Vermont","50","Addison","001","Addison, VT",10441,246641000,1028
"G5000030","1998","Vermont","50","Bennington","003","Bennington, VT",16270,365519000,1552
"G5000050","1998","Vermont","50","Caledonia","005","Caledonia, VT",9094,200025000,962
"G5000070","1998","Vermont","50","Chittenden","007","Chittenden, VT",76889,2197766000,5257
"G5000090","1998","Vermont","50","Essex","009","Essex, VT",1343,33134000,142
"G5000110","1998","Vermont","50","Franklin","011","Franklin, VT",10508,254651000,1045
"G5000130","1998","Vermont","50","Grand Isle","013","Grand Isle, VT",521,10105000,172
"G5000150","1998","Vermont","50","Lamoille","015","Lamoille, VT",8932,160645000,970
"G5000170","1998","Vermont","50","Orange","017","Orange, VT",6423,133653000,746
"G5000190","1998","Vermont","50","Orleans","019","Orleans, VT",6870,141218000,820
"G5000210","1998","Vermont","50","Rutland","021","Rutland, VT",25956,595678000,2259
"G5000230","1998","Vermont","50","Washington","023","Washington, VT",23672,563190000,2226
"G5000250","1998","Vermont","50","Windham","025","Windham, VT",22321,534479000,1827
"G5000270","1998","Vermont","50","Windsor","027","Windsor, VT",19794,471285000,2255
"G5100010","1998","Virginia","51","Accomack","001","Accomack, VA",8587,145588000,825
"G5100030","1998","Virginia","51","Albemarle","003","Albemarle, VA",20733,467712000,1788
"G5100050","1998","Virginia","51","Alleghany","005","Alleghany, VA",2703,63916000,162
"G5100070","1998","Virginia","51","Amelia","007","Amelia, VA",1681,33530000,253
"G5100090","1998","Virginia","51","Amherst","009","Amherst, VA",8613,190078000,578
"G5100110","1998","Virginia","51","Appomattox","011","Appomattox, VA",2911,53593000,268
"G5100130","1998","Virginia","51","Arlington","013","Arlington, VA",110040,4811333000,5141
"G5100150","1998","Virginia","51","Augusta","015","Augusta, VA",16609,456305000,1189
"G5100170","1998","Virginia","51","Bath","017","Bath, VA",721,19595000,138
"G5100190","1998","Virginia","51","Bedford","019","Bedford, VA",7039,171688000,805
"G5100210","1998","Virginia","51","Bland","021","Bland, VA",1479,37733000,106
"G5100230","1998","Virginia","51","Botetourt","023","Botetourt, VA",6395,168102000,585
"G5100250","1998","Virginia","51","Brunswick","025","Brunswick, VA",3730,69149000,337
"G5100270","1998","Virginia","51","Buchanan","027","Buchanan, VA",7055,197506000,657
"G5100290","1998","Virginia","51","Buckingham","029","Buckingham, VA",1887,37040000,229
"G5100310","1998","Virginia","51","Campbell","031","Campbell, VA",14341,318233000,1025
"G5100330","1998","Virginia","51","Caroline","033","Caroline, VA",2672,55266000,359
"G5100350","1998","Virginia","51","Carroll","035","Carroll, VA",5631,101882000,477
"G5100360","1998","Virginia","51","Charles City","036","Charles City, VA",1312,34861000,108
"G5100370","1998","Virginia","51","Charlotte","037","Charlotte, VA",2643,50744000,246
"G5100410","1998","Virginia","51","Chesterfield","041","Chesterfield, VA",74635,2054143000,5516
"G5100430","1998","Virginia","51","Clarke","043","Clarke, VA",2865,71307000,287
"G5100450","1998","Virginia","51","Craig","045","Craig, VA",404,6235000,60
"G5100470","1998","Virginia","51","Culpeper","047","Culpeper, VA",9723,249706000,808
"G5100490","1998","Virginia","51","Cumberland","049","Cumberland, VA",811,15098000,131
"G5100510","1998","Virginia","51","Dickenson","051","Dickenson, VA",2091,48433000,279
"G5100530","1998","Virginia","51","Dinwiddie","053","Dinwiddie, VA",4152,96967000,274
"G5100570","1998","Virginia","51","Essex","057","Essex, VA",3727,72099000,320
"G5100590","1998","Virginia","51","Fairfax","059","Fairfax, VA",444700,19939778000,24581
"G5100610","1998","Virginia","51","Fauquier","061","Fauquier, VA",12364,307369000,1485
"G5100630","1998","Virginia","51","Floyd","063","Floyd, VA",1788,29722000,240
"G5100650","1998","Virginia","51","Fluvanna","065","Fluvanna, VA",1964,41626000,302
"G5100670","1998","Virginia","51","Franklin","067","Franklin, VA",10780,236989000,935
"G5100690","1998","Virginia","51","Frederick","069","Frederick, VA",17176,424251000,1175
"G5100710","1998","Virginia","51","Giles","071","Giles, VA",5000,133142000,320
"G5100730","1998","Virginia","51","Gloucester","073","Gloucester, VA",6199,104615000,766
"G5100750","1998","Virginia","51","Goochland","075","Goochland, VA",3211,81921000,422
"G5100770","1998","Virginia","51","Grayson","077","Grayson, VA",1793,37409000,183
"G5100790","1998","Virginia","51","Greene","079","Greene, VA",1512,30910000,238
"G5100810","1998","Virginia","51","Greensville","081","Greensville, VA",1897,38494000,128
"G5100830","1998","Virginia","51","Halifax","083","Halifax, VA",11535,249547000,798
"G5100850","1998","Virginia","51","Hanover","085","Hanover, VA",30817,796531000,2590
"G5100870","1998","Virginia","51","Henrico","087","Henrico, VA",138869,4331076000,7199
"G5100890","1998","Virginia","51","Henry","089","Henry, VA",15315,330603000,916
"G5100910","1998","Virginia","51","Highland","091","Highland, VA",405,6352000,98
"G5100930","1998","Virginia","51","Isle Of Wight","093","Isle of Wight, VA",9369,247947000,532
"G5100950","1998","Virginia","51","James City","095","James City, VA",10880,252235000,1017
"G5100970","1998","Virginia","51","King And Queen","097","King and Queen, VA",592,10937000,97
"G5100990","1998","Virginia","51","King George","099","King George, VA",3984,120628000,349
"G5101010","1998","Virginia","51","King William","101","King William, VA",3118,101104000,293
"G5101030","1998","Virginia","51","Lancaster","103","Lancaster, VA",3629,77421000,479
"G5101050","1998","Virginia","51","Lee","105","Lee, VA",3867,76142000,366
"G5101070","1998","Virginia","51","Loudoun","107","Loudoun, VA",50489,1695677000,3920
"G5101090","1998","Virginia","51","Louisa","109","Louisa, VA",3950,122584000,488
"G5101110","1998","Virginia","51","Lunenburg","111","Lunenburg, VA",1951,36094000,209
"G5101130","1998","Virginia","51","Madison","113","Madison, VA",2304,39698000,262
"G5101150","1998","Virginia","51","Mathews","115","Mathews, VA",1097,18511000,198
"G5101170","1998","Virginia","51","Mecklenburg","117","Mecklenburg, VA",12115,238614000,836
"G5101190","1998","Virginia","51","Middlesex","119","Middlesex, VA",2199,38504000,341
"G5101210","1998","Virginia","51","Montgomery","121","Montgomery, VA",22397,488910000,1748
"G5101250","1998","Virginia","51","Nelson","125","Nelson, VA",3077,49691000,356
"G5101270","1998","Virginia","51","New Kent","127","New Kent, VA",2041,39420000,269
"G5101310","1998","Virginia","51","Northampton","131","Northampton, VA",2994,58342000,329
"G5101330","1998","Virginia","51","Northumberland","133","Northumberland, VA",2021,37531000,316
"G5101350","1998","Virginia","51","Nottoway","135","Nottoway, VA",3997,71387000,366
"G5101370","1998","Virginia","51","Orange","137","Orange, VA",6358,154925000,590
"G5101390","1998","Virginia","51","Page","139","Page, VA",5981,108977000,448
"G5101410","1998","Virginia","51","Patrick","141","Patrick, VA",4744,92024000,318
"G5101430","1998","Virginia","51","Pittsylvania","143","Pittsylvania, VA",11703,243893000,1008
"G5101450","1998","Virginia","51","Powhatan","145","Powhatan, VA",3529,70191000,461
"G5101470","1998","Virginia","51","Prince Edward","147","Prince Edward, VA",7282,132878000,536
"G5101490","1998","Virginia","51","Prince George","149","Prince George, VA",4241,92785000,375
"G5101530","1998","Virginia","51","Prince William","153","Prince William, VA",57514,1358631000,4506
"G5101550","1998","Virginia","51","Pulaski","155","Pulaski, VA",13258,320181000,677
"G5101570","1998","Virginia","51","Rappahannock","157","Rappahannock, VA",1173,24936000,203
"G5101590","1998","Virginia","51","Richmond","159","Richmond, VA",2069,42027000,219
"G5101610","1998","Virginia","51","Roanoke","161","Roanoke, VA",20847,530307000,1506
"G5101630","1998","Virginia","51","Rockbridge","163","Rockbridge, VA",4500,96474000,308
"G5101650","1998","Virginia","51","Rockingham","165","Rockingham, VA",22554,555064000,1165
"G5101670","1998","Virginia","51","Russell","167","Russell, VA",6817,150189000,579
"G5101690","1998","Virginia","51","Scott","169","Scott, VA",2942,53979000,333
"G5101710","1998","Virginia","51","Shenandoah","171","Shenandoah, VA",12326,268387000,859
"G5101730","1998","Virginia","51","Smyth","173","Smyth, VA",12124,248064000,662
"G5101750","1998","Virginia","51","Southampton","175","Southampton, VA",4495,160731000,292
"G5101770","1998","Virginia","51","Spotsylvania","177","Spotsylvania, VA",16194,366809000,1386
"G5101790","1998","Virginia","51","Stafford","179","Stafford, VA",15278,376920000,1358
"G5101810","1998","Virginia","51","Surry","181","Surry, VA",1427,69145000,76
"G5101830","1998","Virginia","51","Sussex","183","Sussex, VA",3196,68431000,217
"G5101850","1998","Virginia","51","Tazewell","185","Tazewell, VA",12999,266991000,1227
"G5101870","1998","Virginia","51","Warren","187","Warren, VA",7580,169068000,745
"G5101910","1998","Virginia","51","Washington","191","Washington, VA",13808,305042000,1153
"G5101930","1998","Virginia","51","Westmoreland","193","Westmoreland, VA",2549,39841000,371
"G5101950","1998","Virginia","51","Wise","195","Wise, VA",9188,213048000,938
"G5101970","1998","Virginia","51","Wythe","197","Wythe, VA",8698,170523000,728
"G5101990","1998","Virginia","51","York","199","York, VA",13577,250298000,1165
"G5105100","1998","Virginia","51","Alexandria City","510","Alexandria, VA (city)",75301,2798891000,4571
"G5105150","1998","Virginia","51","Bedford City","515","Bedford, VA",5998,126491000,483
"G5105200","1998","Virginia","51","Bristol City","520","Bristol, VA",13788,318167000,688
"G5105300","1998","Virginia","51","Buena Vista City","530","Buena Vista, VA",1953,43801000,121
"G5105400","1998","Virginia","51","Charlottesville City","540","Charlottesville, VA",39473,1162366000,2209
"G5105500","1998","Virginia","51","Chesapeake City","550","Chesapeake, VA (city)",67765,1544593000,4431
"G5105600","1998","Virginia","51","Clifton Forge City","560","Clifton Forge, VA",1214,19378000,130
"G5105700","1998","Virginia","51","Colonial Heights City","570","Colonial Heights, VA",9414,164405000,656
"G5105800","1998","Virginia","51","Covington City","580","Covington, VA",4667,150582000,262
"G5105900","1998","Virginia","51","Danville City","590","Danville, VA",25915,621059000,1494
"G5105950","1998","Virginia","51","Emporia City","595","Emporia, VA",4021,92455000,268
"G5106000","1998","Virginia","51","Fairfax City","600","Fairfax, VA (city)",32986,1348890000,2108
"G5106100","1998","Virginia","51","Falls Church City","610","Falls Church, VA (city)",13598,488078000,836
"G5106200","1998","Virginia","51","Franklin City","620","Franklin, VA",2865,54529000,223
"G5106300","1998","Virginia","51","Fredericksburg City","630","Fredericksburg, VA",20208,469814000,1484
"G5106400","1998","Virginia","51","Galax City","640","Galax, VA",7654,151929000,316
"G5106500","1998","Virginia","51","Hampton City","650","Hampton, VA (city)",46772,1024629000,2503
"G5106600","1998","Virginia","51","Harrisonburg City","660","Harrisonburg, VA",23203,499866000,1435
"G5106700","1998","Virginia","51","Hopewell City","670","Hopewell, VA",7931,278120000,474
"G5106780","1998","Virginia","51","Lexington City","678","Lexington, VA",5573,89026000,435
