GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
"G1900010","1975","Iowa","19","Adair","001","Adair, IA",1335,9541000,230
"G1900030","1975","Iowa","19","Adams","003","Adams, IA",2237,8076000,112
"G1900050","1975","Iowa","19","Allamakee","005","Allamakee, IA",2465,17388000,385
"G1900070","1975","Iowa","19","Appanoose","007","Appanoose, IA",3132,23652000,344
"G1900090","1975","Iowa","19","Audubon","009","Audubon, IA",1144,7687000,239
"G1900110","1975","Iowa","19","Benton","011","Benton, IA",3073,22573000,491
"G1900130","1975","Iowa","19","Black Hawk","013","Black Hawk, IA",48940,496649000,2665
"G1900150","1975","Iowa","19","Boone","015","Boone, IA",4456,32460000,520
"G1900170","1975","Iowa","19","Bremer","017","Bremer, IA",5025,41718000,495
"G1900190","1975","Iowa","19","Buchanan","019","Buchanan, IA",2562,19551000,414
"G1900210","1975","Iowa","19","Buena Vista","021","Buena Vista, IA",3832,27082000,563
"G1900230","1975","Iowa","19","Butler","023","Butler, IA",1667,12692000,364
"G1900250","1975","Iowa","19","Calhoun","025","Calhoun, IA",1962,12768000,372
"G1900270","1975","Iowa","19","Carroll","027","Carroll, IA",5170,39759000,662
"G1900290","1975","Iowa","19","Cass","029","Cass, IA",4004,29161000,540
"G1900310","1975","Iowa","19","Cedar","031","Cedar, IA",2369,16389000,426
"G1900330","1975","Iowa","19","Cerro Gordo","033","Cerro Gordo, IA",14940,123805000,1316
"G1900350","1975","Iowa","19","Cherokee","035","Cherokee, IA",3492,28956000,370
"G1900370","1975","Iowa","19","Chickasaw","037","Chickasaw, IA",2937,22831000,362
"G1900390","1975","Iowa","19","Clarke","039","Clarke, IA",1250,8061000,184
"G1900410","1975","Iowa","19","Clay","041","Clay, IA",4980,41487000,535
"G1900430","1975","Iowa","19","Clayton","043","Clayton, IA",2991,22753000,460
"G1900450","1975","Iowa","19","Clinton","045","Clinton, IA",16656,154834000,1139
"G1900470","1975","Iowa","19","Crawford","047","Crawford, IA",3317,25366000,430
"G1900490","1975","Iowa","19","Dallas","049","Dallas, IA",4964,41698000,584
"G1900510","1975","Iowa","19","Davis","051","Davis, IA",914,6211000,164
"G1900530","1975","Iowa","19","Decatur","053","Decatur, IA",1538,9728000,189
"G1900550","1975","Iowa","19","Delaware","055","Delaware, IA",2248,17276000,366
"G1900570","1975","Iowa","19","Des Moines","057","Des Moines, IA",16845,153840000,983
"G1900590","1975","Iowa","19","Dickinson","059","Dickinson, IA",3136,22915000,408
"G1900610","1975","Iowa","19","Dubuque","061","Dubuque, IA",35725,363001000,1851
"G1900630","1975","Iowa","19","Emmet","063","Emmet, IA",3259,29052000,330
"G1900650","1975","Iowa","19","Fayette","065","Fayette, IA",4275,29335000,622
"G1900670","1975","Iowa","19","Floyd","067","Floyd, IA",7145,71865000,418
"G1900690","1975","Iowa","19","Franklin","069","Franklin, IA",2555,19372000,373
"G1900710","1975","Iowa","19","Fremont","071","Fremont, IA",2001,13409000,210
"G1900730","1975","Iowa","19","Greene","073","Greene, IA",1707,13085000,293
"G1900750","1975","Iowa","19","Grundy","075","Grundy, IA",2222,16187000,325
"G1900770","1975","Iowa","19","Guthrie","077","Guthrie, IA",1217,7446000,263
"G1900790","1975","Iowa","19","Hamilton","079","Hamilton, IA",3743,27277000,450
"G1900810","1975","Iowa","19","Hancock","081","Hancock, IA",2059,14918000,352
"G1900830","1975","Iowa","19","Hardin","083","Hardin, IA",4604,36293000,652
"G1900850","1975","Iowa","19","Harrison","085","Harrison, IA",1816,11549000,327
"G1900870","1975","Iowa","19","Henry","087","Henry, IA",3751,30572000,454
"G1900890","1975","Iowa","19","Howard","089","Howard, IA",1516,9793000,284
"G1900910","1975","Iowa","19","Humboldt","091","Humboldt, IA",2266,17696000,328
"G1900930","1975","Iowa","19","Ida","093","Ida, IA",1608,11557000,256
"G1900950","1975","Iowa","19","Iowa","095","Iowa, IA",5579,45313000,374
"G1900970","1975","Iowa","19","Jackson","097","Jackson, IA",3203,20276000,464
"G1900990","1975","Iowa","19","Jasper","099","Jasper, IA",9455,94808000,696
"G1901010","1975","Iowa","19","Jefferson","101","Jefferson, IA",3744,27639000,335
"G1901030","1975","Iowa","19","Johnson","103","Johnson, IA",15022,112115000,1312
"G1901050","1975","Iowa","19","Jones","105","Jones, IA",3091,20966000,450
"G1901070","1975","Iowa","19","Keokuk","107","Keokuk, IA",1551,9466000,299
"G1901090","1975","Iowa","19","Kossuth","109","Kossuth, IA",3952,29882000,539
"G1901110","1975","Iowa","19","Lee","111","Lee, IA",12621,122447000,944
"G1901130","1975","Iowa","19","Linn","113","Linn, IA",64802,657925000,3258
"G1901150","1975","Iowa","19","Louisa","115","Louisa, IA",1455,11158000,207
"G1901170","1975","Iowa","19","Lucas","117","Lucas, IA",1988,16166000,217
"G1901190","1975","Iowa","19","Lyon","119","Lyon, IA",1427,9408000,279
"G1901210","1975","Iowa","19","Madison","121","Madison, IA",1477,9306000,235
"G1901230","1975","Iowa","19","Mahaska","123","Mahaska, IA",4915,34134000,528
"G1901250","1975","Iowa","19","Marion","125","Marion, IA",6298,53551000,582
"G1901270","1975","Iowa","19","Marshall","127","Marshall, IA",13585,135460000,907
"G1901290","1975","Iowa","19","Mills","129","Mills, IA",1650,11657000,235
"G1901310","1975","Iowa","19","Mitchell","131","Mitchell, IA",1561,10535000,310
"G1901330","1975","Iowa","19","Monona","133","Monona, IA",1567,10522000,323
"G1901350","1975","Iowa","19","Monroe","135","Monroe, IA",1441,10868000,176
"G1901370","1975","Iowa","19","Montgomery","137","Montgomery, IA",3252,23267000,347
"G1901390","1975","Iowa","19","Muscatine","139","Muscatine, IA",13413,130557000,871
"G1901410","1975","Iowa","19","O Brien","141","OBrien, IA",3139,20392000,514
"G1901430","1975","Iowa","19","Osceola","143","Osceola, IA",1384,9436000,199
"G1901450","1975","Iowa","19","Page","145","Page, IA",3930,25536000,510
"G1901470","1975","Iowa","19","Palo Alto","147","Palo Alto, IA",1745,10999000,304
"G1901490","1975","Iowa","19","Plymouth","149","Plymouth, IA",4012,29906000,567
"G1901510","1975","Iowa","19","Pocahontas","151","Pocahontas, IA",2370,15798000,323
"G1901530","1975","Iowa","19","Polk","153","Polk, IA",130956,1291399000,7263
"G1901550","1975","Iowa","19","Pottawattamie","155","Pottawattamie, IA",16503,125292000,1470
"G1901570","1975","Iowa","19","Poweshiek","157","Poweshiek, IA",6055,55035000,455
"G1901590","1975","Iowa","19","Ringgold","159","Ringgold, IA",747,3781000,139
"G1901610","1975","Iowa","19","Sac","161","Sac, IA",3000,23162000,421
"G1901630","1975","Iowa","19","Scott","163","Scott, IA",50486,512614000,2989
"G1901650","1975","Iowa","19","Shelby","165","Shelby, IA",2729,17590000,370
"G1901670","1975","Iowa","19","Sioux","167","Sioux, IA",5922,43521000,749
"G1901690","1975","Iowa","19","Story","169","Story, IA",12754,92946000,1311
"G1901710","1975","Iowa","19","Tama","171","Tama, IA",2616,20633000,426
"G1901730","1975","Iowa","19","Taylor","173","Taylor, IA",866,5066000,182
"G1901750","1975","Iowa","19","Union","175","Union, IA",2569,16487000,338
"G1901770","1975","Iowa","19","Van Buren","177","Van Buren, IA",887,5506000,176
"G1901790","1975","Iowa","19","Wapello","179","Wapello, IA",9792,84461000,776
"G1901810","1975","Iowa","19","Warren","181","Warren, IA",3093,24596000,460
"G1901830","1975","Iowa","19","Washington","183","Washington, IA",4184,29375000,532
"G1901850","1975","Iowa","19","Wayne","185","Wayne, IA",1034,6260000,189
"G1901870","1975","Iowa","19","Webster","187","Webster, IA",14059,113450000,1154
"G1901890","1975","Iowa","19","Winnebago","189","Winnebago, IA",5323,42896000,343
"G1901910","1975","Iowa","19","Winneshiek","191","Winneshiek, IA",3387,27800000,441
"G1901930","1975","Iowa","19","Woodbury","193","Woodbury, IA",36808,316259000,2545
"G1901950","1975","Iowa","19","Worth","195","Worth, IA",814,5677000,182
"G1901970","1975","Iowa","19","Wright","197","Wright, IA",3392,29109000,460
"G1909990","1975","Iowa","19","Remainder of Iowa","999","Iowa Statewide No Fixed Loc",1492,8982000,402
"G2000010","1975","Kansas","20","Allen","001","Allen, KS",3883,24579000,391
"G2000030","1975","Kansas","20","Anderson","003","Anderson, KS",1004,5758000,195
"G2000050","1975","Kansas","20","Atchison","005","Atchison, KS",5407,41026000,357
"G2000070","1975","Kansas","20","Barber","007","Barber, KS",1256,8679000,212
"G2000090","1975","Kansas","20","Barton","009","Barton, KS",9747,82872000,1015
"G2000110","1975","Kansas","20","Bourbon","011","Bourbon, KS",5031,31983000,602
"G2000130","1975","Kansas","20","Brown","013","Brown, KS",2491,15937000,293
"G2000150","1975","Kansas","20","Butler","015","Butler, KS",7334,60005000,768
"G2000170","1975","Kansas","20","Chase","017","Chase, KS",351,1837000,75
"G2000190","1975","Kansas","20","Chautauqua","019","Chautauqua, KS",547,3340000,94
"G2000210","1975","Kansas","20","Cherokee","021","Cherokee, KS",2947,23420000,355
"G2000230","1975","Kansas","20","Cheyenne","023","Cheyenne, KS",540,3288000,116
"G2000250","1975","Kansas","20","Clark","025","Clark, KS",295,1701000,86
"G2000270","1975","Kansas","20","Clay","027","Clay, KS",2386,14892000,247
"G2000290","1975","Kansas","20","Cloud","029","Cloud, KS",2629,17353000,382
"G2000310","1975","Kansas","20","Coffey","031","Coffey, KS",800,4835000,180
"G2000330","1975","Kansas","20","Comanche","033","Comanche, KS",368,1588000,95
"G2000350","1975","Kansas","20","Cowley","035","Cowley, KS",7116,60993000,721
"G2000370","1975","Kansas","20","Crawford","037","Crawford, KS",9189,68805000,833
"G2000390","1975","Kansas","20","Decatur","039","Decatur, KS",890,5920000,130
"G2000410","1975","Kansas","20","Dickinson","041","Dickinson, KS",3241,21741000,516
"G2000430","1975","Kansas","20","Doniphan","043","Doniphan, KS",965,9958000,149
"G2000450","1975","Kansas","20","Douglas","045","Douglas, KS",12205,98132000,1081
"G2000470","1975","Kansas","20","Edwards","047","Edwards, KS",1005,7616000,122
"G2000490","1975","Kansas","20","Elk","049","Elk, KS",221,1268000,84
"G2000510","1975","Kansas","20","Ellis","051","Ellis, KS",6975,50443000,700
"G2000530","1975","Kansas","20","Ellsworth","053","Ellsworth, KS",1475,8787000,179
"G2000550","1975","Kansas","20","Finney","055","Finney, KS",5802,49867000,651
"G2000570","1975","Kansas","20","Ford","057","Ford, KS",6712,51710000,692
"G2000590","1975","Kansas","20","Franklin","059","Franklin, KS",4014,24662000,430
"G2000610","1975","Kansas","20","Geary","061","Geary, KS",4248,26429000,513
"G2000630","1975","Kansas","20","Gove","063","Gove, KS",597,4305000,98
"G2000650","1975","Kansas","20","Graham","065","Graham, KS",610,3735000,129
"G2000670","1975","Kansas","20","Grant","067","Grant, KS",1983,19906000,203
"G2000690","1975","Kansas","20","Gray","069","Gray, KS",865,6427000,124
"G2000710","1975","Kansas","20","Greeley","071","Greeley, KS",257,1627000,59
"G2000730","1975","Kansas","20","Greenwood","073","Greenwood, KS",1343,9586000,246
"G2000750","1975","Kansas","20","Hamilton","075","Hamilton, KS",529,2726000,82
"G2000770","1975","Kansas","20","Harper","077","Harper, KS",1279,8280000,232
"G2000790","1975","Kansas","20","Harvey","079","Harvey, KS",10026,78875000,607
"G2000810","1975","Kansas","20","Haskell","081","Haskell, KS",542,4964000,79
"G2000830","1975","Kansas","20","Hodgeman","083","Hodgeman, KS",256,1865000,50
"G2000850","1975","Kansas","20","Jackson","085","Jackson, KS",985,6431000,194
"G2000870","1975","Kansas","20","Jefferson","087","Jefferson, KS",1014,8317000,211
"G2000890","1975","Kansas","20","Jewell","089","Jewell, KS",595,4058000,108
"G2000910","1975","Kansas","20","Johnson","091","Johnson, KS",62597,600709000,4718
"G2000930","1975","Kansas","20","Kearny","093","Kearny, KS",300,1942000,71
"G2000950","1975","Kansas","20","Kingman","095","Kingman, KS",1252,8365000,182
"G2000970","1975","Kansas","20","Kiowa","097","Kiowa, KS",778,4408000,114
"G2000990","1975","Kansas","20","Labette","099","Labette, KS",5949,42593000,536
"G2001010","1975","Kansas","20","Lane","101","Lane, KS",343,2213000,75
"G2001030","1975","Kansas","20","Leavenworth","103","Leavenworth, KS",7113,49653000,661
"G2001050","1975","Kansas","20","Lincoln","105","Lincoln, KS",580,3154000,112
"G2001070","1975","Kansas","20","Linn","107","Linn, KS",1155,10272000,150
"G2001090","1975","Kansas","20","Logan","109","Logan, KS",608,3690000,137
"G2001110","1975","Kansas","20","Lyon","111","Lyon, KS",9239,82973000,653
"G2001130","1975","Kansas","20","McPherson","113","McPherson, KS",7005,52551000,690
"G2001150","1975","Kansas","20","Marion","115","Marion, KS",2114,12593000,300
"G2001170","1975","Kansas","20","Marshall","117","Marshall, KS",2106,14109000,339
"G2001190","1975","Kansas","20","Meade","119","Meade, KS",754,5391000,120
"G2001210","1975","Kansas","20","Miami","121","Miami, KS",3006,25214000,380
"G2001230","1975","Kansas","20","Mitchell","123","Mitchell, KS",1760,12609000,232
"G2001250","1975","Kansas","20","Montgomery","125","Montgomery, KS",11922,90313000,946
"G2001270","1975","Kansas","20","Morris","127","Morris, KS",1089,6375000,154
"G2001290","1975","Kansas","20","Morton","129","Morton, KS",558,4309000,92
"G2001310","1975","Kansas","20","Nemaha","131","Nemaha, KS",1712,10911000,312
"G2001330","1975","Kansas","20","Neosho","133","Neosho, KS",4748,34313000,501
"G2001350","1975","Kansas","20","Ness","135","Ness, KS",720,5674000,136
"G2001370","1975","Kansas","20","Norton","137","Norton, KS",1340,11937000,200
"G2001390","1975","Kansas","20","Osage","139","Osage, KS",1309,7787000,222
"G2001410","1975","Kansas","20","Osborne","141","Osborne, KS",1132,7435000,179
"G2001430","1975","Kansas","20","Ottawa","143","Ottawa, KS",926,6674000,144
"G2001450","1975","Kansas","20","Pawnee","145","Pawnee, KS",1511,9999000,212
"G2001470","1975","Kansas","20","Phillips","147","Phillips, KS",1692,14071000,182
"G2001490","1975","Kansas","20","Pottawatomie","149","Pottawatomie, KS",2982,19895000,344
"G2001510","1975","Kansas","20","Pratt","151","Pratt, KS",2088,14251000,293
"G2001530","1975","Kansas","20","Rawlins","153","Rawlins, KS",594,4050000,118
"G2001550","1975","Kansas","20","Reno","155","Reno, KS",21126,177730000,1459
"G2001570","1975","Kansas","20","Republic","157","Republic, KS",1430,10765000,230
"G2001590","1975","Kansas","20","Rice","159","Rice, KS",2218,18718000,286
"G2001610","1975","Kansas","20","Riley","161","Riley, KS",7090,45470000,793
"G2001630","1975","Kansas","20","Rooks","163","Rooks, KS",1224,8727000,222
"G2001650","1975","Kansas","20","Rush","165","Rush, KS",830,7047000,133
"G2001670","1975","Kansas","20","Russell","167","Russell, KS",2208,16475000,300
"G2001690","1975","Kansas","20","Saline","169","Saline, KS",16292,132668000,1366
"G2001710","1975","Kansas","20","Scott","171","Scott, KS",1013,7378000,195
"G2001730","1975","Kansas","20","Sedgwick","173","Sedgwick, KS",141050,1341924000,8071
"G2001750","1975","Kansas","20","Seward","175","Seward, KS",6518,64497000,562
"G2001770","1975","Kansas","20","Shawnee","177","Shawnee, KS",50350,432733000,3285
"G2001790","1975","Kansas","20","Sheridan","179","Sheridan, KS",516,2906000,93
"G2001810","1975","Kansas","20","Sherman","181","Sherman, KS",1800,13028000,268
"G2001830","1975","Kansas","20","Smith","183","Smith, KS",926,6275000,175
"G2001850","1975","Kansas","20","Stafford","185","Stafford, KS",739,4993000,140
"G2001870","1975","Kansas","20","Stanton","187","Stanton, KS",261,2145000,58
"G2001890","1975","Kansas","20","Stevens","189","Stevens, KS",777,5243000,115
"G2001910","1975","Kansas","20","Sumner","191","Sumner, KS",3522,23993000,490
"G2001930","1975","Kansas","20","Thomas","193","Thomas, KS",1818,11492000,286
"G2001950","1975","Kansas","20","Trego","195","Trego, KS",810,5318000,141
"G2001970","1975","Kansas","20","Wabaunsee","197","Wabaunsee, KS",423,2452000,101
"G2001990","1975","Kansas","20","Wallace","199","Wallace, KS",192,1435000,60
"G2002010","1975","Kansas","20","Washington","201","Washington, KS",963,5401000,212
"G2002030","1975","Kansas","20","Wichita","203","Wichita, KS",1271,16769000,102
"G2002050","1975","Kansas","20","Wilson","205","Wilson, KS",2190,15904000,252
"G2002070","1975","Kansas","20","Woodson","207","Woodson, KS",477,2473000,100
"G2002090","1975","Kansas","20","Wyandotte","209","Wyandotte, KS",53185,596537000,3058
"G2009990","1975","Kansas","20","Remainder of Kansas","999","Kansas Statewide No Fixed Loc",1107,7739000,377
"G2100010","1975","Kentucky","21","Adair","001","Adair, KY",1409,7259000,221
"G2100030","1975","Kentucky","21","Allen","003","Allen, KY",1830,11330000,191
"G2100050","1975","Kentucky","21","Anderson","005","Anderson, KY",1694,13332000,178
"G2100070","1975","Kentucky","21","Ballard","007","Ballard, KY",1353,14624000,137
"G2100090","1975","Kentucky","21","Barren","009","Barren, KY",8265,59612000,614
"G2100110","1975","Kentucky","21","Bath","011","Bath, KY",401,2570000,102
"G2100130","1975","Kentucky","21","Bell","013","Bell, KY",6373,54909000,552
"G2100150","1975","Kentucky","21","Boone","015","Boone, KY",9450,87101000,548
"G2100170","1975","Kentucky","21","Bourbon","017","Bourbon, KY",3178,22126000,319
"G2100190","1975","Kentucky","21","Boyd","019","Boyd, KY",20910,231366000,1120
"G2100210","1975","Kentucky","21","Boyle","021","Boyle, KY",7948,64002000,496
"G2100230","1975","Kentucky","21","Bracken","023","Bracken, KY",664,6438000,80
"G2100250","1975","Kentucky","21","Breathitt","025","Breathitt, KY",1276,9584000,208
"G2100270","1975","Kentucky","21","Breckinridge","027","Breckinridge, KY",1255,8169000,203
"G2100290","1975","Kentucky","21","Bullitt","029","Bullitt, KY",1787,14667000,255
"G2100310","1975","Kentucky","21","Butler","031","Butler, KY",1222,7945000,110
"G2100330","1975","Kentucky","21","Caldwell","033","Caldwell, KY",2658,19220000,262
"G2100350","1975","Kentucky","21","Calloway","035","Calloway, KY",4426,28501000,561
"G2100370","1975","Kentucky","21","Campbell","037","Campbell, KY",12268,99158000,1129
"G2100390","1975","Kentucky","21","Carlisle","039","Carlisle, KY",412,2069000,78
"G2100410","1975","Kentucky","21","Carroll","041","Carroll, KY",2623,16509000,174
"G2100430","1975","Kentucky","21","Carter","043","Carter, KY",2495,16503000,266
"G2100450","1975","Kentucky","21","Casey","045","Casey, KY",1416,8034000,144
"G2100470","1975","Kentucky","21","Christian","047","Christian, KY",10884,77201000,1048
"G2100490","1975","Kentucky","21","Clark","049","Clark, KY",7086,61526000,454
"G2100510","1975","Kentucky","21","Clay","051","Clay, KY",2036,18427000,247
"G2100530","1975","Kentucky","21","Clinton","053","Clinton, KY",1320,6483000,122
"G2100550","1975","Kentucky","21","Crittenden","055","Crittenden, KY",1281,8827000,136
"G2100570","1975","Kentucky","21","Cumberland","057","Cumberland, KY",651,3554000,89
"G2100590","1975","Kentucky","21","Daviess","059","Daviess, KY",23257,208405000,1752
"G2100610","1975","Kentucky","21","Edmonson","061","Edmonson, KY",731,4069000,66
"G2100630","1975","Kentucky","21","Elliott","063","Elliott, KY",294,3444000,44
"G2100650","1975","Kentucky","21","Estill","065","Estill, KY",1409,10605000,168
"G2100670","1975","Kentucky","21","Fayette","067","Fayette, KY",70012,628178000,4387
"G2100690","1975","Kentucky","21","Fleming","069","Fleming, KY",1443,9655000,151
"G2100710","1975","Kentucky","21","Floyd","071","Floyd, KY",6283,56311000,618
"G2100730","1975","Kentucky","21","Franklin","073","Franklin, KY",9323,73873000,768
"G2100750","1975","Kentucky","21","Fulton","075","Fulton, KY",2205,15345000,244
"G2100770","1975","Kentucky","21","Gallatin","077","Gallatin, KY",297,1814000,62
"G2100790","1975","Kentucky","21","Garrard","079","Garrard, KY",1378,8179000,140
"G2100810","1975","Kentucky","21","Grant","081","Grant, KY",1163,7755000,203
"G2100830","1975","Kentucky","21","Graves","083","Graves, KY",7212,57969000,531
"G2100850","1975","Kentucky","21","Grayson","085","Grayson, KY",2564,18661000,288
"G2100870","1975","Kentucky","21","Green","087","Green, KY",1024,6331000,144
"G2100890","1975","Kentucky","21","Greenup","089","Greenup, KY",2561,31662000,277
"G2100910","1975","Kentucky","21","Hancock","091","Hancock, KY",2750,34153000,97
"G2100930","1975","Kentucky","21","Hardin","093","Hardin, KY",9498,71939000,958
"G2100950","1975","Kentucky","21","Harlan","095","Harlan, KY",7591,89229000,560
"G2100970","1975","Kentucky","21","Harrison","097","Harrison, KY",3779,26916000,273
"G2100990","1975","Kentucky","21","Hart","099","Hart, KY",1667,9177000,242
"G2101010","1975","Kentucky","21","Henderson","101","Henderson, KY",8600,71941000,746
"G2101030","1975","Kentucky","21","Henry","103","Henry, KY",1151,6891000,186
"G2101050","1975","Kentucky","21","Hickman","105","Hickman, KY",1097,5530000,85
"G2101070","1975","Kentucky","21","Hopkins","107","Hopkins, KY",12240,116399000,827
"G2101090","1975","Kentucky","21","Jackson","109","Jackson, KY",690,6057000,108
"G2101110","1975","Kentucky","21","Jefferson","111","Jefferson, KY",256534,2522666000,13526
"G2101130","1975","Kentucky","21","Jessamine","113","Jessamine, KY",2519,20002000,279
"G2101150","1975","Kentucky","21","Johnson","115","Johnson, KY",3800,34821000,351
"G2101170","1975","Kentucky","21","Kenton","117","Kenton, KY",22266,176054000,1900
"G2101190","1975","Kentucky","21","Knott","119","Knott, KY",1978,22814000,126
"G2101210","1975","Kentucky","21","Knox","121","Knox, KY",3249,24604000,326
"G2101230","1975","Kentucky","21","Larue","123","Larue, KY",977,5845000,172
"G2101250","1975","Kentucky","21","Laurel","125","Laurel, KY",6591,53292000,461
"G2101270","1975","Kentucky","21","Lawrence","127","Lawrence, KY",1450,10177000,144
"G2101290","1975","Kentucky","21","Lee","129","Lee, KY",916,5764000,99
"G2101310","1975","Kentucky","21","Leslie","131","Leslie, KY",836,5625000,112
"G2101330","1975","Kentucky","21","Letcher","133","Letcher, KY",4835,52463000,371
"G2101350","1975","Kentucky","21","Lewis","135","Lewis, KY",1223,11909000,110
"G2101370","1975","Kentucky","21","Lincoln","137","Lincoln, KY",1245,7268000,213
"G2101390","1975","Kentucky","21","Livingston","139","Livingston, KY",1065,13086000,117
"G2101410","1975","Kentucky","21","Logan","141","Logan, KY",4296,28330000,399
"G2101430","1975","Kentucky","21","Lyon","143","Lyon, KY",493,3239000,81
"G2101450","1975","Kentucky","21","McCracken","145","McCracken, KY",18696,154329000,1382
"G2101470","1975","Kentucky","21","McCreary","147","McCreary, KY",1076,8462000,121
"G2101490","1975","Kentucky","21","McLean","149","McLean, KY",1022,6567000,142
"G2101510","1975","Kentucky","21","Madison","151","Madison, KY",8879,61153000,761
"G2101530","1975","Kentucky","21","Magoffin","153","Magoffin, KY",896,9008000,120
"G2101550","1975","Kentucky","21","Marion","155","Marion, KY",2612,12463000,264
"G2101570","1975","Kentucky","21","Marshall","157","Marshall, KY",5496,58590000,386
"G2101590","1975","Kentucky","21","Martin","159","Martin, KY",1230,20926000,85
"G2101610","1975","Kentucky","21","Mason","161","Mason, KY",4978,36810000,349
"G2101630","1975","Kentucky","21","Meade","163","Meade, KY",1719,14860000,161
"G2101650","1975","Kentucky","21","Menifee","165","Menifee, KY",108,821000,27
"G2101670","1975","Kentucky","21","Mercer","167","Mercer, KY",4406,34066000,315
"G2101690","1975","Kentucky","21","Metcalfe","169","Metcalfe, KY",534,2556000,103
"G2101710","1975","Kentucky","21","Monroe","171","Monroe, KY",1451,8515000,177
"G2101730","1975","Kentucky","21","Montgomery","173","Montgomery, KY",4797,32533000,342
"G2101750","1975","Kentucky","21","Morgan","175","Morgan, KY",1498,11521000,153
"G2101770","1975","Kentucky","21","Muhlenberg","177","Muhlenberg, KY",6116,77656000,465
"G2101790","1975","Kentucky","21","Nelson","179","Nelson, KY",4332,36335000,401
"G2101810","1975","Kentucky","21","Nicholas","181","Nicholas, KY",1247,7805000,90
"G2101830","1975","Kentucky","21","Ohio","183","Ohio, KY",4254,49642000,295
"G2101850","1975","Kentucky","21","Oldham","185","Oldham, KY",1814,14107000,212
"G2101870","1975","Kentucky","21","Owen","187","Owen, KY",745,4559000,98
"G2101890","1975","Kentucky","21","Owsley","189","Owsley, KY",142,725000,44
"G2101910","1975","Kentucky","21","Pendleton","191","Pendleton, KY",1390,8403000,125
"G2101930","1975","Kentucky","21","Perry","193","Perry, KY",6116,63640000,479
"G2101950","1975","Kentucky","21","Pike","195","Pike, KY",15630,189212000,1129
"G2101970","1975","Kentucky","21","Powell","197","Powell, KY",474,3076000,93
"G2101990","1975","Kentucky","21","Pulaski","199","Pulaski, KY",7698,57732000,772
"G2102010","1975","Kentucky","21","Robertson","201","Robertson, KY",35,183000,20
"G2102030","1975","Kentucky","21","Rockcastle","203","Rockcastle, KY",633,3126000,140
"G2102050","1975","Kentucky","21","Rowan","205","Rowan, KY",2487,15798000,228
"G2102070","1975","Kentucky","21","Russell","207","Russell, KY",1426,7625000,157
"G2102090","1975","Kentucky","21","Scott","209","Scott, KY",3911,30390000,277
"G2102110","1975","Kentucky","21","Shelby","211","Shelby, KY",4055,29353000,360
"G2102130","1975","Kentucky","21","Simpson","213","Simpson, KY",3938,29787000,263
"G2102150","1975","Kentucky","21","Spencer","215","Spencer, KY",288,1958000,73
"G2102170","1975","Kentucky","21","Taylor","217","Taylor, KY",6164,39504000,386
"G2102190","1975","Kentucky","21","Todd","219","Todd, KY",1435,9044000,165
"G2102210","1975","Kentucky","21","Trigg","221","Trigg, KY",1161,7614000,166
"G2102230","1975","Kentucky","21","Trimble","223","Trimble, KY",179,1070000,51
"G2102250","1975","Kentucky","21","Union","225","Union, KY",4040,41489000,305
"G2102270","1975","Kentucky","21","Warren","227","Warren, KY",18044,137341000,1361
"G2102290","1975","Kentucky","21","Washington","229","Washington, KY",1215,7903000,166
"G2102310","1975","Kentucky","21","Wayne","231","Wayne, KY",1868,10759000,218
"G2102330","1975","Kentucky","21","Webster","233","Webster, KY",1730,19903000,202
"G2102350","1975","Kentucky","21","Whitley","235","Whitley, KY",6552,48886000,497
"G2102370","1975","Kentucky","21","Wolfe","237","Wolfe, KY",559,3517000,71
"G2102390","1975","Kentucky","21","Woodford","239","Woodford, KY",3573,28611000,232
"G2109990","1975","Kentucky","21","Remainder of Kentucky","999","Kentucky Statewide No Fixed Loc",1340,8063000,458
"G2200010","1975","Louisiana","22","Acadia","001","Acadia, LA",9215,69894000,887
"G2200030","1975","Louisiana","22","Allen","003","Allen, LA",2825,21637000,327
"G2200050","1975","Louisiana","22","Ascension","005","Ascension, LA",8247,86941000,609
"G2200070","1975","Louisiana","22","Assumption","007","Assumption, LA",1609,12340000,182
"G2200090","1975","Louisiana","22","Avoyelles","009","Avoyelles, LA",3776,23476000,507
"G2200110","1975","Louisiana","22","Beauregard","011","Beauregard, LA",3277,29780000,351
"G2200130","1975","Louisiana","22","Bienville","013","Bienville, LA",2004,14440000,235
"G2200150","1975","Louisiana","22","Bossier","015","Bossier, LA",13121,107780000,1222
"G2200170","1975","Louisiana","22","Caddo","017","Caddo, LA",73171,626167000,4962
"G2200190","1975","Louisiana","22","Calcasieu","019","Calcasieu, LA",37914,363528000,2716
"G2200210","1975","Louisiana","22","Caldwell","021","Caldwell, LA",827,5181000,125
"G2200230","1975","Louisiana","22","Cameron","023","Cameron, LA",2207,20869000,145
"G2200250","1975","Louisiana","22","Catahoula","025","Catahoula, LA",1185,7251000,160
"G2200270","1975","Louisiana","22","Claiborne","027","Claiborne, LA",2683,21928000,302
"G2200290","1975","Louisiana","22","Concordia","029","Concordia, LA",2538,15942000,320
"G2200310","1975","Louisiana","22","De Soto","031","De Soto, LA",2669,17545000,280
"G2200330","1975","Louisiana","22","East Baton Rouge","033","East Baton Rouge, LA",98224,965340000,6200
