GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
"G1801830","1979","Indiana","18","Whitley","183","Whitley, IN",6617,71913000,461
"G1809990","1979","Indiana","18","Remainder of Indiana","999","Indiana Statewide No Fixed Loc",597,8733000,23
"G1900010","1979","Iowa","19","Adair","001","Adair, IA",1619,15027000,238
"G1900030","1979","Iowa","19","Adams","003","Adams, IA",1395,12437000,123
"G1900050","1979","Iowa","19","Allamakee","005","Allamakee, IA",3455,27032000,401
"G1900070","1979","Iowa","19","Appanoose","007","Appanoose, IA",3243,30927000,347
"G1900090","1979","Iowa","19","Audubon","009","Audubon, IA",1512,11587000,238
"G1900110","1979","Iowa","19","Benton","011","Benton, IA",3559,35579000,505
"G1900130","1979","Iowa","19","Black Hawk","013","Black Hawk, IA",54463,791847000,2886
"G1900150","1979","Iowa","19","Boone","015","Boone, IA",5108,50548000,516
"G1900170","1979","Iowa","19","Bremer","017","Bremer, IA",6014,63750000,543
"G1900190","1979","Iowa","19","Buchanan","019","Buchanan, IA",2967,29659000,450
"G1900210","1979","Iowa","19","Buena Vista","021","Buena Vista, IA",5730,60330000,613
"G1900230","1979","Iowa","19","Butler","023","Butler, IA",2399,19205000,394
"G1900250","1979","Iowa","19","Calhoun","025","Calhoun, IA",2285,20210000,345
"G1900270","1979","Iowa","19","Carroll","027","Carroll, IA",6957,70601000,677
"G1900290","1979","Iowa","19","Cass","029","Cass, IA",4803,41113000,537
"G1900310","1979","Iowa","19","Cedar","031","Cedar, IA",2774,26830000,414
"G1900330","1979","Iowa","19","Cerro Gordo","033","Cerro Gordo, IA",18096,185927000,1426
"G1900350","1979","Iowa","19","Cherokee","035","Cherokee, IA",4064,45544000,373
"G1900370","1979","Iowa","19","Chickasaw","037","Chickasaw, IA",3682,37959000,368
"G1900390","1979","Iowa","19","Clarke","039","Clarke, IA",1888,17423000,186
"G1900410","1979","Iowa","19","Clay","041","Clay, IA",6339,68354000,597
"G1900430","1979","Iowa","19","Clayton","043","Clayton, IA",3726,35522000,463
"G1900450","1979","Iowa","19","Clinton","045","Clinton, IA",18858,220646000,1134
"G1900470","1979","Iowa","19","Crawford","047","Crawford, IA",4911,56576000,468
"G1900490","1979","Iowa","19","Dallas","049","Dallas, IA",5152,56045000,610
"G1900510","1979","Iowa","19","Davis","051","Davis, IA",1211,10491000,177
"G1900530","1979","Iowa","19","Decatur","053","Decatur, IA",2131,12599000,184
"G1900550","1979","Iowa","19","Delaware","055","Delaware, IA",3349,32112000,411
"G1900570","1979","Iowa","19","Des Moines","057","Des Moines, IA",19366,245003000,1118
"G1900590","1979","Iowa","19","Dickinson","059","Dickinson, IA",3743,35625000,430
"G1900610","1979","Iowa","19","Dubuque","061","Dubuque, IA",41491,577390000,2067
"G1900630","1979","Iowa","19","Emmet","063","Emmet, IA",3781,45931000,325
"G1900650","1979","Iowa","19","Fayette","065","Fayette, IA",5264,48565000,626
"G1900670","1979","Iowa","19","Floyd","067","Floyd, IA",5448,65919000,451
"G1900690","1979","Iowa","19","Franklin","069","Franklin, IA",3066,32838000,361
"G1900710","1979","Iowa","19","Fremont","071","Fremont, IA",1277,11208000,198
"G1900730","1979","Iowa","19","Greene","073","Greene, IA",2319,24590000,306
"G1900750","1979","Iowa","19","Grundy","075","Grundy, IA",2205,21480000,303
"G1900770","1979","Iowa","19","Guthrie","077","Guthrie, IA",1525,11776000,278
"G1900790","1979","Iowa","19","Hamilton","079","Hamilton, IA",4564,43894000,459
"G1900810","1979","Iowa","19","Hancock","081","Hancock, IA",2880,28199000,361
"G1900830","1979","Iowa","19","Hardin","083","Hardin, IA",5931,62065000,661
"G1900850","1979","Iowa","19","Harrison","085","Harrison, IA",2339,18813000,330
"G1900870","1979","Iowa","19","Henry","087","Henry, IA",5211,53602000,483
"G1900890","1979","Iowa","19","Howard","089","Howard, IA",1909,17251000,297
"G1900910","1979","Iowa","19","Humboldt","091","Humboldt, IA",2432,26328000,331
"G1900930","1979","Iowa","19","Ida","093","Ida, IA",1966,18650000,229
"G1900950","1979","Iowa","19","Iowa","095","Iowa, IA",6161,61781000,389
"G1900970","1979","Iowa","19","Jackson","097","Jackson, IA",3895,33391000,476
"G1900990","1979","Iowa","19","Jasper","099","Jasper, IA",11149,143287000,726
"G1901010","1979","Iowa","19","Jefferson","101","Jefferson, IA",4804,49759000,332
"G1901030","1979","Iowa","19","Johnson","103","Johnson, IA",19780,195855000,1518
"G1901050","1979","Iowa","19","Jones","105","Jones, IA",3674,34146000,454
"G1901070","1979","Iowa","19","Keokuk","107","Keokuk, IA",1948,17184000,302
"G1901090","1979","Iowa","19","Kossuth","109","Kossuth, IA",5137,50972000,563
"G1901110","1979","Iowa","19","Lee","111","Lee, IA",16918,198733000,989
"G1901130","1979","Iowa","19","Linn","113","Linn, IA",78297,1057538000,3722
"G1901150","1979","Iowa","19","Louisa","115","Louisa, IA",1494,15182000,214
"G1901170","1979","Iowa","19","Lucas","117","Lucas, IA",2348,25730000,229
"G1901190","1979","Iowa","19","Lyon","119","Lyon, IA",1836,16251000,280
"G1901210","1979","Iowa","19","Madison","121","Madison, IA",1854,15742000,248
"G1901230","1979","Iowa","19","Mahaska","123","Mahaska, IA",5955,52844000,555
"G1901250","1979","Iowa","19","Marion","125","Marion, IA",8468,96439000,614
"G1901270","1979","Iowa","19","Marshall","127","Marshall, IA",15016,190414000,943
"G1901290","1979","Iowa","19","Mills","129","Mills, IA",2204,21140000,274
"G1901310","1979","Iowa","19","Mitchell","131","Mitchell, IA",2020,18157000,306
"G1901330","1979","Iowa","19","Monona","133","Monona, IA",2029,15550000,306
"G1901350","1979","Iowa","19","Monroe","135","Monroe, IA",1746,17908000,194
"G1901370","1979","Iowa","19","Montgomery","137","Montgomery, IA",3949,39449000,362
"G1901390","1979","Iowa","19","Muscatine","139","Muscatine, IA",15984,207715000,912
"G1901410","1979","Iowa","19","O Brien","141","OBrien, IA",3908,32764000,539
"G1901430","1979","Iowa","19","Osceola","143","Osceola, IA",1552,12985000,218
"G1901450","1979","Iowa","19","Page","145","Page, IA",5334,51014000,531
"G1901470","1979","Iowa","19","Palo Alto","147","Palo Alto, IA",2218,18632000,311
"G1901490","1979","Iowa","19","Plymouth","149","Plymouth, IA",5433,50719000,597
"G1901510","1979","Iowa","19","Pocahontas","151","Pocahontas, IA",2333,20822000,325
"G1901530","1979","Iowa","19","Polk","153","Polk, IA",157158,2020769000,8071
"G1901550","1979","Iowa","19","Pottawattamie","155","Pottawattamie, IA",19928,194436000,1555
"G1901570","1979","Iowa","19","Poweshiek","157","Poweshiek, IA",5883,60841000,484
"G1901590","1979","Iowa","19","Ringgold","159","Ringgold, IA",958,6803000,147
"G1901610","1979","Iowa","19","Sac","161","Sac, IA",2944,27490000,429
"G1901630","1979","Iowa","19","Scott","163","Scott, IA",62684,882354000,3347
"G1901650","1979","Iowa","19","Shelby","165","Shelby, IA",2999,26603000,373
"G1901670","1979","Iowa","19","Sioux","167","Sioux, IA",8089,73951000,814
"G1901690","1979","Iowa","19","Story","169","Story, IA",18338,174912000,1438
"G1901710","1979","Iowa","19","Tama","171","Tama, IA",3254,31289000,441
"G1901730","1979","Iowa","19","Taylor","173","Taylor, IA",1229,8599000,173
"G1901750","1979","Iowa","19","Union","175","Union, IA",3342,27358000,383
"G1901770","1979","Iowa","19","Van Buren","177","Van Buren, IA",1042,8144000,171
"G1901790","1979","Iowa","19","Wapello","179","Wapello, IA",11286,145881000,785
"G1901810","1979","Iowa","19","Warren","181","Warren, IA",3912,39639000,484
"G1901830","1979","Iowa","19","Washington","183","Washington, IA",5472,53047000,554
"G1901850","1979","Iowa","19","Wayne","185","Wayne, IA",1368,12176000,199
"G1901870","1979","Iowa","19","Webster","187","Webster, IA",16388,184247000,1240
"G1901890","1979","Iowa","19","Winnebago","189","Winnebago, IA",6972,57279000,370
"G1901910","1979","Iowa","19","Winneshiek","191","Winneshiek, IA",4069,43173000,474
"G1901930","1979","Iowa","19","Woodbury","193","Woodbury, IA",38336,441393000,2590
"G1901950","1979","Iowa","19","Worth","195","Worth, IA",1124,8837000,176
"G1901970","1979","Iowa","19","Wright","197","Wright, IA",4222,42303000,458
"G1909990","1979","Iowa","19","Remainder of Iowa","999","Iowa Statewide No Fixed Loc",157,2364000,9
"G2000010","1979","Kansas","20","Allen","001","Allen, KS",4908,42754000,433
"G2000030","1979","Kansas","20","Anderson","003","Anderson, KS",1305,9044000,180
"G2000050","1979","Kansas","20","Atchison","005","Atchison, KS",5663,59062000,348
"G2000070","1979","Kansas","20","Barber","007","Barber, KS",1424,13852000,202
"G2000090","1979","Kansas","20","Barton","009","Barton, KS",11700,127625000,1086
"G2000110","1979","Kansas","20","Bourbon","011","Bourbon, KS",8001,65671000,987
"G2000130","1979","Kansas","20","Brown","013","Brown, KS",2693,23047000,280
"G2000150","1979","Kansas","20","Butler","015","Butler, KS",8603,96357000,803
"G2000170","1979","Kansas","20","Chase","017","Chase, KS",366,2558000,71
"G2000190","1979","Kansas","20","Chautauqua","019","Chautauqua, KS",667,5445000,98
"G2000210","1979","Kansas","20","Cherokee","021","Cherokee, KS",3678,41350000,333
"G2000230","1979","Kansas","20","Cheyenne","023","Cheyenne, KS",624,5811000,124
"G2000250","1979","Kansas","20","Clark","025","Clark, KS",373,3811000,82
"G2000270","1979","Kansas","20","Clay","027","Clay, KS",2410,20652000,256
"G2000290","1979","Kansas","20","Cloud","029","Cloud, KS",3219,29431000,358
"G2000310","1979","Kansas","20","Coffey","031","Coffey, KS",1333,12318000,185
"G2000330","1979","Kansas","20","Comanche","033","Comanche, KS",384,2597000,74
"G2000350","1979","Kansas","20","Cowley","035","Cowley, KS",8333,92367000,735
"G2000370","1979","Kansas","20","Crawford","037","Crawford, KS",10664,106779000,864
"G2000390","1979","Kansas","20","Decatur","039","Decatur, KS",957,7387000,151
"G2000410","1979","Kansas","20","Dickinson","041","Dickinson, KS",4018,34964000,499
"G2000430","1979","Kansas","20","Doniphan","043","Doniphan, KS",1158,10008000,167
"G2000450","1979","Kansas","20","Douglas","045","Douglas, KS",17191,171869000,1247
"G2000470","1979","Kansas","20","Edwards","047","Edwards, KS",921,7624000,103
"G2000490","1979","Kansas","20","Elk","049","Elk, KS",297,1893000,82
"G2000510","1979","Kansas","20","Ellis","051","Ellis, KS",8704,77918000,791
"G2000530","1979","Kansas","20","Ellsworth","053","Ellsworth, KS",1720,13336000,185
"G2000550","1979","Kansas","20","Finney","055","Finney, KS",7254,81163000,750
"G2000570","1979","Kansas","20","Ford","057","Ford, KS",7902,81934000,714
"G2000590","1979","Kansas","20","Franklin","059","Franklin, KS",5155,46826000,465
"G2000610","1979","Kansas","20","Geary","061","Geary, KS",5597,43701000,525
"G2000630","1979","Kansas","20","Gove","063","Gove, KS",662,5519000,90
"G2000650","1979","Kansas","20","Graham","065","Graham, KS",636,4884000,115
"G2000670","1979","Kansas","20","Grant","067","Grant, KS",1874,23845000,221
"G2000690","1979","Kansas","20","Gray","069","Gray, KS",1080,11389000,141
"G2000710","1979","Kansas","20","Greeley","071","Greeley, KS",342,2532000,55
"G2000730","1979","Kansas","20","Greenwood","073","Greenwood, KS",1431,11588000,258
"G2000750","1979","Kansas","20","Hamilton","075","Hamilton, KS",505,3355000,80
"G2000770","1979","Kansas","20","Harper","077","Harper, KS",1457,12012000,223
"G2000790","1979","Kansas","20","Harvey","079","Harvey, KS",10921,113042000,646
"G2000810","1979","Kansas","20","Haskell","081","Haskell, KS",544,5866000,75
"G2000830","1979","Kansas","20","Hodgeman","083","Hodgeman, KS",142,1058000,42
"G2000850","1979","Kansas","20","Jackson","085","Jackson, KS",1424,11439000,189
"G2000870","1979","Kansas","20","Jefferson","087","Jefferson, KS",1362,15247000,228
"G2000890","1979","Kansas","20","Jewell","089","Jewell, KS",624,6148000,107
"G2000910","1979","Kansas","20","Johnson","091","Johnson, KS",98033,1231185000,6364
"G2000930","1979","Kansas","20","Kearny","093","Kearny, KS",409,3794000,76
"G2000950","1979","Kansas","20","Kingman","095","Kingman, KS",1447,13293000,180
"G2000970","1979","Kansas","20","Kiowa","097","Kiowa, KS",638,5809000,103
"G2000990","1979","Kansas","20","Labette","099","Labette, KS",6699,64966000,557
"G2001010","1979","Kansas","20","Lane","101","Lane, KS",359,3564000,81
"G2001030","1979","Kansas","20","Leavenworth","103","Leavenworth, KS",8933,83677000,737
"G2001050","1979","Kansas","20","Lincoln","105","Lincoln, KS",605,4433000,105
"G2001070","1979","Kansas","20","Linn","107","Linn, KS",1325,17089000,138
"G2001090","1979","Kansas","20","Logan","109","Logan, KS",675,5047000,141
"G2001110","1979","Kansas","20","Lyon","111","Lyon, KS",11569,126570000,731
"G2001130","1979","Kansas","20","McPherson","113","McPherson, KS",10178,95578000,764
"G2001150","1979","Kansas","20","Marion","115","Marion, KS",2650,18696000,330
"G2001170","1979","Kansas","20","Marshall","117","Marshall, KS",2270,21752000,325
"G2001190","1979","Kansas","20","Meade","119","Meade, KS",638,5521000,115
"G2001210","1979","Kansas","20","Miami","121","Miami, KS",3770,35424000,417
"G2001230","1979","Kansas","20","Mitchell","123","Mitchell, KS",2200,19315000,247
"G2001250","1979","Kansas","20","Montgomery","125","Montgomery, KS",15160,159112000,960
"G2001270","1979","Kansas","20","Morris","127","Morris, KS",1317,14505000,149
"G2001290","1979","Kansas","20","Morton","129","Morton, KS",613,5655000,83
"G2001310","1979","Kansas","20","Nemaha","131","Nemaha, KS",2341,18649000,334
"G2001330","1979","Kansas","20","Neosho","133","Neosho, KS",6275,63427000,527
"G2001350","1979","Kansas","20","Ness","135","Ness, KS",747,7448000,138
"G2001370","1979","Kansas","20","Norton","137","Norton, KS",1269,10860000,193
"G2001390","1979","Kansas","20","Osage","139","Osage, KS",1715,13290000,227
"G2001410","1979","Kansas","20","Osborne","141","Osborne, KS",1331,11258000,184
"G2001430","1979","Kansas","20","Ottawa","143","Ottawa, KS",1150,8307000,135
"G2001450","1979","Kansas","20","Pawnee","145","Pawnee, KS",1533,12781000,198
"G2001470","1979","Kansas","20","Phillips","147","Phillips, KS",2326,25657000,201
"G2001490","1979","Kansas","20","Pottawatomie","149","Pottawatomie, KS",2459,23523000,298
"G2001510","1979","Kansas","20","Pratt","151","Pratt, KS",2663,25600000,341
"G2001530","1979","Kansas","20","Rawlins","153","Rawlins, KS",628,5039000,110
"G2001550","1979","Kansas","20","Reno","155","Reno, KS",23695,274002000,1535
"G2001570","1979","Kansas","20","Republic","157","Republic, KS",1488,13912000,215
"G2001590","1979","Kansas","20","Rice","159","Rice, KS",3103,31723000,290
"G2001610","1979","Kansas","20","Riley","161","Riley, KS",11131,91538000,981
"G2001630","1979","Kansas","20","Rooks","163","Rooks, KS",1290,12294000,229
"G2001650","1979","Kansas","20","Rush","165","Rush, KS",816,7139000,138
"G2001670","1979","Kansas","20","Russell","167","Russell, KS",2674,27085000,319
"G2001690","1979","Kansas","20","Saline","169","Saline, KS",19780,220226000,1462
"G2001710","1979","Kansas","20","Scott","171","Scott, KS",1183,11543000,184
"G2001730","1979","Kansas","20","Sedgwick","173","Sedgwick, KS",181407,2334519000,8894
"G2001750","1979","Kansas","20","Seward","175","Seward, KS",6685,86611000,579
"G2001770","1979","Kansas","20","Shawnee","177","Shawnee, KS",59100,697870000,3594
"G2001790","1979","Kansas","20","Sheridan","179","Sheridan, KS",450,3786000,84
"G2001810","1979","Kansas","20","Sherman","181","Sherman, KS",1827,16909000,252
"G2001830","1979","Kansas","20","Smith","183","Smith, KS",1159,9933000,168
"G2001850","1979","Kansas","20","Stafford","185","Stafford, KS",734,5985000,142
"G2001870","1979","Kansas","20","Stanton","187","Stanton, KS",279,2869000,49
"G2001890","1979","Kansas","20","Stevens","189","Stevens, KS",774,7035000,117
"G2001910","1979","Kansas","20","Sumner","191","Sumner, KS",4051,37627000,457
"G2001930","1979","Kansas","20","Thomas","193","Thomas, KS",2199,19320000,304
"G2001950","1979","Kansas","20","Trego","195","Trego, KS",830,6466000,128
"G2001970","1979","Kansas","20","Wabaunsee","197","Wabaunsee, KS",591,4118000,108
"G2001990","1979","Kansas","20","Wallace","199","Wallace, KS",312,2453000,57
"G2002010","1979","Kansas","20","Washington","201","Washington, KS",1260,8082000,214
"G2002030","1979","Kansas","20","Wichita","203","Wichita, KS",483,3867000,96
"G2002050","1979","Kansas","20","Wilson","205","Wilson, KS",2755,26667000,244
"G2002070","1979","Kansas","20","Woodson","207","Woodson, KS",613,4369000,104
"G2002090","1979","Kansas","20","Wyandotte","209","Wyandotte, KS",68709,998040000,3183
"G2009990","1979","Kansas","20","Remainder of Kansas","999","Kansas Statewide No Fixed Loc",3574,61467000,66
"G2100010","1979","Kentucky","21","Adair","001","Adair, KY",1719,12488000,228
"G2100030","1979","Kentucky","21","Allen","003","Allen, KY",2583,24463000,188
"G2100050","1979","Kentucky","21","Anderson","005","Anderson, KY",2048,22829000,198
"G2100070","1979","Kentucky","21","Ballard","007","Ballard, KY",1960,28701000,130
"G2100090","1979","Kentucky","21","Barren","009","Barren, KY",10860,110618000,689
"G2100110","1979","Kentucky","21","Bath","011","Bath, KY",522,4480000,106
"G2100130","1979","Kentucky","21","Bell","013","Bell, KY",8365,103395000,612
"G2100150","1979","Kentucky","21","Boone","015","Boone, KY",17657,199984000,893
"G2100170","1979","Kentucky","21","Bourbon","017","Bourbon, KY",4341,43520000,328
"G2100190","1979","Kentucky","21","Boyd","019","Boyd, KY",25727,389488000,1244
"G2100210","1979","Kentucky","21","Boyle","021","Boyle, KY",9554,98659000,536
"G2100230","1979","Kentucky","21","Bracken","023","Bracken, KY",624,6509000,74
"G2100250","1979","Kentucky","21","Breathitt","025","Breathitt, KY",2930,46233000,237
"G2100270","1979","Kentucky","21","Breckinridge","027","Breckinridge, KY",1523,13484000,245
"G2100290","1979","Kentucky","21","Bullitt","029","Bullitt, KY",2766,28070000,300
"G2100310","1979","Kentucky","21","Butler","031","Butler, KY",1384,11276000,126
"G2100330","1979","Kentucky","21","Caldwell","033","Caldwell, KY",3198,31138000,266
"G2100350","1979","Kentucky","21","Calloway","035","Calloway, KY",6006,52978000,601
"G2100370","1979","Kentucky","21","Campbell","037","Campbell, KY",13846,157743000,1119
"G2100390","1979","Kentucky","21","Carlisle","039","Carlisle, KY",465,3070000,70
"G2100410","1979","Kentucky","21","Carroll","041","Carroll, KY",2839,30706000,168
"G2100430","1979","Kentucky","21","Carter","043","Carter, KY",2887,25441000,256
"G2100450","1979","Kentucky","21","Casey","045","Casey, KY",1991,12411000,162
"G2100470","1979","Kentucky","21","Christian","047","Christian, KY",14117,131384000,1131
"G2100490","1979","Kentucky","21","Clark","049","Clark, KY",9520,117891000,518
"G2100510","1979","Kentucky","21","Clay","051","Clay, KY",2551,23918000,265
"G2100530","1979","Kentucky","21","Clinton","053","Clinton, KY",1325,8876000,122
"G2100550","1979","Kentucky","21","Crittenden","055","Crittenden, KY",1687,14980000,162
"G2100570","1979","Kentucky","21","Cumberland","057","Cumberland, KY",1037,6907000,108
"G2100590","1979","Kentucky","21","Daviess","059","Daviess, KY",27981,314144000,1919
"G2100610","1979","Kentucky","21","Edmonson","061","Edmonson, KY",496,3377000,65
"G2100630","1979","Kentucky","21","Elliott","063","Elliott, KY",256,2797000,41
"G2100650","1979","Kentucky","21","Estill","065","Estill, KY",1614,14653000,174
"G2100670","1979","Kentucky","21","Fayette","067","Fayette, KY",88394,1054213000,5071
"G2100690","1979","Kentucky","21","Fleming","069","Fleming, KY",1664,14133000,170
"G2100710","1979","Kentucky","21","Floyd","071","Floyd, KY",8762,106153000,667
"G2100730","1979","Kentucky","21","Franklin","073","Franklin, KY",11552,117260000,846
"G2100750","1979","Kentucky","21","Fulton","075","Fulton, KY",2443,21346000,206
"G2100770","1979","Kentucky","21","Gallatin","077","Gallatin, KY",299,2187000,64
"G2100790","1979","Kentucky","21","Garrard","079","Garrard, KY",1299,10697000,133
"G2100810","1979","Kentucky","21","Grant","081","Grant, KY",1635,13332000,206
"G2100830","1979","Kentucky","21","Graves","083","Graves, KY",8328,91885000,525
"G2100850","1979","Kentucky","21","Grayson","085","Grayson, KY",2940,27914000,302
"G2100870","1979","Kentucky","21","Green","087","Green, KY",1385,11932000,152
"G2100890","1979","Kentucky","21","Greenup","089","Greenup, KY",4613,71277000,332
"G2100910","1979","Kentucky","21","Hancock","091","Hancock, KY",3431,71249000,110
"G2100930","1979","Kentucky","21","Hardin","093","Hardin, KY",12987,127394000,1113
"G2100950","1979","Kentucky","21","Harlan","095","Harlan, KY",9235,143301000,563
"G2100970","1979","Kentucky","21","Harrison","097","Harrison, KY",4028,41129000,294
"G2100990","1979","Kentucky","21","Hart","099","Hart, KY",1943,15112000,240
"G2101010","1979","Kentucky","21","Henderson","101","Henderson, KY",12313,142614000,827
"G2101030","1979","Kentucky","21","Henry","103","Henry, KY",1292,10114000,154
"G2101050","1979","Kentucky","21","Hickman","105","Hickman, KY",904,6747000,88
"G2101070","1979","Kentucky","21","Hopkins","107","Hopkins, KY",15418,180505000,912
"G2101090","1979","Kentucky","21","Jackson","109","Jackson, KY",866,6955000,104
"G2101110","1979","Kentucky","21","Jefferson","111","Jefferson, KY",304068,3909382000,14548
"G2101130","1979","Kentucky","21","Jessamine","113","Jessamine, KY",4234,34793000,332
"G2101150","1979","Kentucky","21","Johnson","115","Johnson, KY",5370,63186000,415
"G2101170","1979","Kentucky","21","Kenton","117","Kenton, KY",26881,276744000,2026
"G2101190","1979","Kentucky","21","Knott","119","Knott, KY",1892,30387000,145
"G2101210","1979","Kentucky","21","Knox","121","Knox, KY",4403,45461000,338
"G2101230","1979","Kentucky","21","Larue","123","Larue, KY",1295,9683000,191
"G2101250","1979","Kentucky","21","Laurel","125","Laurel, KY",8263,90500000,534
"G2101270","1979","Kentucky","21","Lawrence","127","Lawrence, KY",1445,16989000,141
"G2101290","1979","Kentucky","21","Lee","129","Lee, KY",1037,7786000,105
"G2101310","1979","Kentucky","21","Leslie","131","Leslie, KY",1290,13878000,131
"G2101330","1979","Kentucky","21","Letcher","133","Letcher, KY",5039,67096000,378
"G2101350","1979","Kentucky","21","Lewis","135","Lewis, KY",1322,9438000,104
"G2101370","1979","Kentucky","21","Lincoln","137","Lincoln, KY",1465,10751000,208
"G2101390","1979","Kentucky","21","Livingston","139","Livingston, KY",1320,16681000,130
"G2101410","1979","Kentucky","21","Logan","141","Logan, KY",6197,55630000,407
"G2101430","1979","Kentucky","21","Lyon","143","Lyon, KY",626,5622000,86
"G2101450","1979","Kentucky","21","McCracken","145","McCracken, KY",22466,252704000,1487
"G2101470","1979","Kentucky","21","McCreary","147","McCreary, KY",1097,12646000,141
"G2101490","1979","Kentucky","21","McLean","149","McLean, KY",1317,12467000,158
"G2101510","1979","Kentucky","21","Madison","151","Madison, KY",12350,110262000,820
"G2101530","1979","Kentucky","21","Magoffin","153","Magoffin, KY",1120,15002000,120
"G2101550","1979","Kentucky","21","Marion","155","Marion, KY",2880,17129000,274
"G2101570","1979","Kentucky","21","Marshall","157","Marshall, KY",6133,100671000,426
"G2101590","1979","Kentucky","21","Martin","159","Martin, KY",3103,80056000,119
"G2101610","1979","Kentucky","21","Mason","161","Mason, KY",5925,63609000,364
"G2101630","1979","Kentucky","21","Meade","163","Meade, KY",1984,24568000,173
"G2101650","1979","Kentucky","21","Menifee","165","Menifee, KY",177,1376000,32
"G2101670","1979","Kentucky","21","Mercer","167","Mercer, KY",4275,40313000,318
"G2101690","1979","Kentucky","21","Metcalfe","169","Metcalfe, KY",845,5220000,112
"G2101710","1979","Kentucky","21","Monroe","171","Monroe, KY",2369,16697000,194
"G2101730","1979","Kentucky","21","Montgomery","173","Montgomery, KY",6203,55379000,397
"G2101750","1979","Kentucky","21","Morgan","175","Morgan, KY",1726,13543000,158
"G2101770","1979","Kentucky","21","Muhlenberg","177","Muhlenberg, KY",7057,106761000,485
"G2101790","1979","Kentucky","21","Nelson","179","Nelson, KY",5822,56291000,481
"G2101810","1979","Kentucky","21","Nicholas","181","Nicholas, KY",1069,11322000,92
"G2101830","1979","Kentucky","21","Ohio","183","Ohio, KY",5271,80865000,308
"G2101850","1979","Kentucky","21","Oldham","185","Oldham, KY",2767,28085000,294
"G2101870","1979","Kentucky","21","Owen","187","Owen, KY",739,7462000,100
"G2101890","1979","Kentucky","21","Owsley","189","Owsley, KY",291,2200000,47
"G2101910","1979","Kentucky","21","Pendleton","191","Pendleton, KY",1498,13365000,142
"G2101930","1979","Kentucky","21","Perry","193","Perry, KY",7524,103123000,559
"G2101950","1979","Kentucky","21","Pike","195","Pike, KY",17710,260107000,1135
"G2101970","1979","Kentucky","21","Powell","197","Powell, KY",694,6105000,109
"G2101990","1979","Kentucky","21","Pulaski","199","Pulaski, KY",12334,118555000,886
"G2102010","1979","Kentucky","21","Robertson","201","Robertson, KY",78,689000,24
"G2102030","1979","Kentucky","21","Rockcastle","203","Rockcastle, KY",979,7133000,170
"G2102050","1979","Kentucky","21","Rowan","205","Rowan, KY",3739,34105000,304
"G2102070","1979","Kentucky","21","Russell","207","Russell, KY",1824,12185000,187
"G2102090","1979","Kentucky","21","Scott","209","Scott, KY",5503,51959000,291
"G2102110","1979","Kentucky","21","Shelby","211","Shelby, KY",5171,42077000,394
"G2102130","1979","Kentucky","21","Simpson","213","Simpson, KY",4838,50084000,293
"G2102150","1979","Kentucky","21","Spencer","215","Spencer, KY",374,3076000,70
"G2102170","1979","Kentucky","21","Taylor","217","Taylor, KY",7347,62624000,433
"G2102190","1979","Kentucky","21","Todd","219","Todd, KY",1514,12668000,157
"G2102210","1979","Kentucky","21","Trigg","221","Trigg, KY",1782,15160000,163
"G2102230","1979","Kentucky","21","Trimble","223","Trimble, KY",233,1528000,42
"G2102250","1979","Kentucky","21","Union","225","Union, KY",6320,106582000,318
"G2102270","1979","Kentucky","21","Warren","227","Warren, KY",25717,251961000,1530
"G2102290","1979","Kentucky","21","Washington","229","Washington, KY",2067,15070000,177
"G2102310","1979","Kentucky","21","Wayne","231","Wayne, KY",2103,17506000,236
"G2102330","1979","Kentucky","21","Webster","233","Webster, KY",2831,36721000,227
"G2102350","1979","Kentucky","21","Whitley","235","Whitley, KY",9784,95435000,616
"G2102370","1979","Kentucky","21","Wolfe","237","Wolfe, KY",714,6243000,72
"G2102390","1979","Kentucky","21","Woodford","239","Woodford, KY",4491,48105000,255
"G2109990","1979","Kentucky","21","Remainder of Kentucky","999","Kentucky Statewide No Fixed Loc",723,10151000,26
"G2200010","1979","Louisiana","22","Acadia","001","Acadia, LA",9659,89292000,937
"G2200030","1979","Louisiana","22","Allen","003","Allen, LA",3033,28959000,343
"G2200050","1979","Louisiana","22","Ascension","005","Ascension, LA",13955,210559000,777
"G2200070","1979","Louisiana","22","Assumption","007","Assumption, LA",1952,21684000,228
"G2200090","1979","Louisiana","22","Avoyelles","009","Avoyelles, LA",5615,44532000,590
"G2200110","1979","Louisiana","22","Beauregard","011","Beauregard, LA",4585,52872000,450
"G2200130","1979","Louisiana","22","Bienville","013","Bienville, LA",2138,18937000,208
"G2200150","1979","Louisiana","22","Bossier","015","Bossier, LA",16739,197199000,1151
"G2200170","1979","Louisiana","22","Caddo","017","Caddo, LA",97725,1118371000,5736
"G2200190","1979","Louisiana","22","Calcasieu","019","Calcasieu, LA",51831,673687000,3228
"G2200210","1979","Louisiana","22","Caldwell","021","Caldwell, LA",1044,8421000,143
"G2200230","1979","Louisiana","22","Cameron","023","Cameron, LA",2799,36502000,178
"G2200250","1979","Louisiana","22","Catahoula","025","Catahoula, LA",1396,11358000,169
"G2200270","1979","Louisiana","22","Claiborne","027","Claiborne, LA",2991,31385000,297
"G2200290","1979","Louisiana","22","Concordia","029","Concordia, LA",3546,31968000,322
