GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
"G1800390","1977","Indiana","18","Elkhart","039","Elkhart, IN",69331,776464000,3295
"G1800410","1977","Indiana","18","Fayette","041","Fayette, IN",10806,126584000,456
"G1800430","1977","Indiana","18","Floyd","043","Floyd, IN",10273,94993000,1018
"G1800450","1977","Indiana","18","Fountain","045","Fountain, IN",4670,42869000,373
"G1800470","1977","Indiana","18","Franklin","047","Franklin, IN",1967,14427000,251
"G1800490","1977","Indiana","18","Fulton","049","Fulton, IN",4817,50981000,414
"G1800510","1977","Indiana","18","Gibson","051","Gibson, IN",7454,75804000,633
"G1800530","1977","Indiana","18","Grant","053","Grant, IN",26690,341711000,1409
"G1800550","1977","Indiana","18","Greene","055","Greene, IN",4147,34510000,521
"G1800570","1977","Indiana","18","Hamilton","057","Hamilton, IN",13721,143227000,1317
"G1800590","1977","Indiana","18","Hancock","059","Hancock, IN",5464,63566000,618
"G1800610","1977","Indiana","18","Harrison","061","Harrison, IN",3428,27943000,343
"G1800630","1977","Indiana","18","Hendricks","063","Hendricks, IN",6688,62416000,779
"G1800650","1977","Indiana","18","Henry","065","Henry, IN",11426,137118000,813
"G1800670","1977","Indiana","18","Howard","067","Howard, IN",38489,550779000,1547
"G1800690","1977","Indiana","18","Huntington","069","Huntington, IN",11796,103485000,686
"G1800710","1977","Indiana","18","Jackson","071","Jackson, IN",9111,79391000,683
"G1800730","1977","Indiana","18","Jasper","073","Jasper, IN",4503,41163000,520
"G1800750","1977","Indiana","18","Jay","075","Jay, IN",6369,63209000,384
"G1800770","1977","Indiana","18","Jefferson","077","Jefferson, IN",7224,65260000,561
"G1800790","1977","Indiana","18","Jennings","079","Jennings, IN",3049,26992000,250
"G1800810","1977","Indiana","18","Johnson","081","Johnson, IN",13033,113830000,1097
"G1800830","1977","Indiana","18","Knox","083","Knox, IN",9565,93341000,959
"G1800850","1977","Indiana","18","Kosciusko","085","Kosciusko, IN",18509,189472000,1231
"G1800870","1977","Indiana","18","Lagrange","087","Lagrange, IN",5022,48648000,344
"G1800890","1977","Indiana","18","Lake","089","Lake, IN",180503,2724070000,7580
"G1800910","1977","Indiana","18","LaPorte","091","La Porte, IN",32137,351996000,1859
"G1800930","1977","Indiana","18","Lawrence","093","Lawrence, IN",8227,99408000,660
"G1800950","1977","Indiana","18","Madison","095","Madison, IN",46108,640261000,2346
"G1800970","1977","Indiana","18","Marion","097","Marion, IN",342508,4313058000,16403
"G1800990","1977","Indiana","18","Marshall","099","Marshall, IN",10665,101694000,852
"G1801010","1977","Indiana","18","Martin","101","Martin, IN",1574,15958000,190
"G1801030","1977","Indiana","18","Miami","103","Miami, IN",6758,59862000,593
"G1801050","1977","Indiana","18","Monroe","105","Monroe, IN",24177,224330000,1622
"G1801070","1977","Indiana","18","Montgomery","107","Montgomery, IN",9710,110818000,759
"G1801090","1977","Indiana","18","Morgan","109","Morgan, IN",5218,42865000,614
"G1801110","1977","Indiana","18","Newton","111","Newton, IN",2856,23538000,266
"G1801130","1977","Indiana","18","Noble","113","Noble, IN",9374,85950000,634
"G1801150","1977","Indiana","18","Ohio","115","Ohio, IN",215,1609000,61
"G1801170","1977","Indiana","18","Orange","117","Orange, IN",3755,31881000,315
"G1801190","1977","Indiana","18","Owen","119","Owen, IN",991,7381000,159
"G1801210","1977","Indiana","18","Parke","121","Parke, IN",1832,14993000,262
"G1801230","1977","Indiana","18","Perry","123","Perry, IN",4760,47173000,348
"G1801250","1977","Indiana","18","Pike","125","Pike, IN",2246,29207000,193
"G1801270","1977","Indiana","18","Porter","127","Porter, IN",28367,401965000,1521
"G1801290","1977","Indiana","18","Posey","129","Posey, IN",5595,69680000,446
"G1801310","1977","Indiana","18","Pulaski","131","Pulaski, IN",2102,21765000,265
"G1801330","1977","Indiana","18","Putnam","133","Putnam, IN",5583,56710000,474
"G1801350","1977","Indiana","18","Randolph","135","Randolph, IN",8156,95008000,539
"G1801370","1977","Indiana","18","Ripley","137","Ripley, IN",5647,63621000,436
"G1801390","1977","Indiana","18","Rush","139","Rush, IN",3196,29846000,359
"G1801410","1977","Indiana","18","St Joseph","141","St. Joseph, IN",85233,941074000,4891
"G1801430","1977","Indiana","18","Scott","143","Scott, IN",2748,26721000,283
"G1801450","1977","Indiana","18","Shelby","145","Shelby, IN",8605,81720000,671
"G1801470","1977","Indiana","18","Spencer","147","Spencer, IN",3091,28317000,313
"G1801490","1977","Indiana","18","Starke","149","Starke, IN",2427,21562000,298
"G1801510","1977","Indiana","18","Steuben","151","Steuben, IN",5527,49000000,528
"G1801530","1977","Indiana","18","Sullivan","153","Sullivan, IN",2924,30731000,336
"G1801550","1977","Indiana","18","Switzerland","155","Switzerland, IN",923,6542000,85
"G1801570","1977","Indiana","18","Tippecanoe","157","Tippecanoe, IN",32701,365544000,1993
"G1801590","1977","Indiana","18","Tipton","159","Tipton, IN",2332,23684000,282
"G1801610","1977","Indiana","18","Union","161","Union, IN",470,4077000,97
"G1801630","1977","Indiana","18","Vanderburgh","163","Vanderburgh, IN",72215,777441000,3943
"G1801650","1977","Indiana","18","Vermillion","165","Vermillion, IN",2819,36381000,249
"G1801670","1977","Indiana","18","Vigo","167","Vigo, IN",37963,386824000,2166
"G1801690","1977","Indiana","18","Wabash","169","Wabash, IN",11589,118423000,685
"G1801710","1977","Indiana","18","Warren","171","Warren, IN",635,5528000,95
"G1801730","1977","Indiana","18","Warrick","173","Warrick, IN",8860,141230000,587
"G1801750","1977","Indiana","18","Washington","175","Washington, IN",3809,30961000,310
"G1801770","1977","Indiana","18","Wayne","177","Wayne, IN",24681,272232000,1485
"G1801790","1977","Indiana","18","Wells","179","Wells, IN",6335,65943000,415
"G1801810","1977","Indiana","18","White","181","White, IN",5193,49863000,523
"G1801830","1977","Indiana","18","Whitley","183","Whitley, IN",6162,59496000,438
"G1809990","1977","Indiana","18","Remainder of Indiana","999","Indiana Statewide No Fixed Loc",461,5992000,62
"G1900010","1977","Iowa","19","Adair","001","Adair, IA",1461,11476000,240
"G1900030","1977","Iowa","19","Adams","003","Adams, IA",1694,13225000,121
"G1900050","1977","Iowa","19","Allamakee","005","Allamakee, IA",3019,23333000,405
"G1900070","1977","Iowa","19","Appanoose","007","Appanoose, IA",3337,28199000,345
"G1900090","1977","Iowa","19","Audubon","009","Audubon, IA",1345,9189000,232
"G1900110","1977","Iowa","19","Benton","011","Benton, IA",3119,27785000,508
"G1900130","1977","Iowa","19","Black Hawk","013","Black Hawk, IA",49386,609307000,2878
"G1900150","1977","Iowa","19","Boone","015","Boone, IA",4483,38952000,518
"G1900170","1977","Iowa","19","Bremer","017","Bremer, IA",5148,50567000,548
"G1900190","1977","Iowa","19","Buchanan","019","Buchanan, IA",2681,22584000,447
"G1900210","1977","Iowa","19","Buena Vista","021","Buena Vista, IA",5100,44554000,579
"G1900230","1977","Iowa","19","Butler","023","Butler, IA",2054,17560000,404
"G1900250","1977","Iowa","19","Calhoun","025","Calhoun, IA",2044,15728000,359
"G1900270","1977","Iowa","19","Carroll","027","Carroll, IA",5713,52119000,653
"G1900290","1977","Iowa","19","Cass","029","Cass, IA",4003,34644000,550
"G1900310","1977","Iowa","19","Cedar","031","Cedar, IA",2690,23124000,416
"G1900330","1977","Iowa","19","Cerro Gordo","033","Cerro Gordo, IA",15633,144293000,1411
"G1900350","1977","Iowa","19","Cherokee","035","Cherokee, IA",3943,38057000,386
"G1900370","1977","Iowa","19","Chickasaw","037","Chickasaw, IA",3141,29691000,369
"G1900390","1977","Iowa","19","Clarke","039","Clarke, IA",1515,11332000,193
"G1900410","1977","Iowa","19","Clay","041","Clay, IA",5993,57518000,584
"G1900430","1977","Iowa","19","Clayton","043","Clayton, IA",3234,26806000,457
"G1900450","1977","Iowa","19","Clinton","045","Clinton, IA",17624,183271000,1162
"G1900470","1977","Iowa","19","Crawford","047","Crawford, IA",4370,43041000,453
"G1900490","1977","Iowa","19","Dallas","049","Dallas, IA",5051,46501000,599
"G1900510","1977","Iowa","19","Davis","051","Davis, IA",1046,8389000,167
"G1900530","1977","Iowa","19","Decatur","053","Decatur, IA",1466,11366000,184
"G1900550","1977","Iowa","19","Delaware","055","Delaware, IA",2798,24084000,414
"G1900570","1977","Iowa","19","Des Moines","057","Des Moines, IA",17192,191246000,1086
"G1900590","1977","Iowa","19","Dickinson","059","Dickinson, IA",3714,30729000,457
"G1900610","1977","Iowa","19","Dubuque","061","Dubuque, IA",36832,462316000,1974
"G1900630","1977","Iowa","19","Emmet","063","Emmet, IA",3533,36259000,330
"G1900650","1977","Iowa","19","Fayette","065","Fayette, IA",4722,39838000,646
"G1900670","1977","Iowa","19","Floyd","067","Floyd, IA",6107,70592000,468
"G1900690","1977","Iowa","19","Franklin","069","Franklin, IA",2696,25853000,367
"G1900710","1977","Iowa","19","Fremont","071","Fremont, IA",1156,8993000,199
"G1900730","1977","Iowa","19","Greene","073","Greene, IA",2158,18631000,302
"G1900750","1977","Iowa","19","Grundy","075","Grundy, IA",2123,19170000,322
"G1900770","1977","Iowa","19","Guthrie","077","Guthrie, IA",1462,9559000,275
"G1900790","1977","Iowa","19","Hamilton","079","Hamilton, IA",4174,32701000,474
"G1900810","1977","Iowa","19","Hancock","081","Hancock, IA",2149,18879000,347
"G1900830","1977","Iowa","19","Hardin","083","Hardin, IA",5078,43468000,681
"G1900850","1977","Iowa","19","Harrison","085","Harrison, IA",1963,14848000,332
"G1900870","1977","Iowa","19","Henry","087","Henry, IA",4758,43953000,470
"G1900890","1977","Iowa","19","Howard","089","Howard, IA",1691,12833000,283
"G1900910","1977","Iowa","19","Humboldt","091","Humboldt, IA",2282,20584000,344
"G1900930","1977","Iowa","19","Ida","093","Ida, IA",1692,14585000,247
"G1900950","1977","Iowa","19","Iowa","095","Iowa, IA",5973,51586000,410
"G1900970","1977","Iowa","19","Jackson","097","Jackson, IA",3610,27890000,484
"G1900990","1977","Iowa","19","Jasper","099","Jasper, IA",10118,114646000,739
"G1901010","1977","Iowa","19","Jefferson","101","Jefferson, IA",3968,36068000,347
"G1901030","1977","Iowa","19","Johnson","103","Johnson, IA",16749,152424000,1474
"G1901050","1977","Iowa","19","Jones","105","Jones, IA",3119,25497000,460
"G1901070","1977","Iowa","19","Keokuk","107","Keokuk, IA",1719,13881000,302
"G1901090","1977","Iowa","19","Kossuth","109","Kossuth, IA",4648,40325000,560
"G1901110","1977","Iowa","19","Lee","111","Lee, IA",14580,162807000,1028
"G1901130","1977","Iowa","19","Linn","113","Linn, IA",68361,798071000,3535
"G1901150","1977","Iowa","19","Louisa","115","Louisa, IA",1565,14304000,209
"G1901170","1977","Iowa","19","Lucas","117","Lucas, IA",2078,19178000,221
"G1901190","1977","Iowa","19","Lyon","119","Lyon, IA",1558,12664000,281
"G1901210","1977","Iowa","19","Madison","121","Madison, IA",1570,11927000,272
"G1901230","1977","Iowa","19","Mahaska","123","Mahaska, IA",5215,41610000,574
"G1901250","1977","Iowa","19","Marion","125","Marion, IA",7656,74211000,588
"G1901270","1977","Iowa","19","Marshall","127","Marshall, IA",16436,175333000,961
"G1901290","1977","Iowa","19","Mills","129","Mills, IA",1852,16101000,263
"G1901310","1977","Iowa","19","Mitchell","131","Mitchell, IA",1778,13300000,314
"G1901330","1977","Iowa","19","Monona","133","Monona, IA",1774,12912000,323
"G1901350","1977","Iowa","19","Monroe","135","Monroe, IA",1509,14652000,178
"G1901370","1977","Iowa","19","Montgomery","137","Montgomery, IA",3353,29744000,362
"G1901390","1977","Iowa","19","Muscatine","139","Muscatine, IA",15731,166929000,909
"G1901410","1977","Iowa","19","O Brien","141","OBrien, IA",3597,28581000,534
"G1901430","1977","Iowa","19","Osceola","143","Osceola, IA",1388,10584000,212
"G1901450","1977","Iowa","19","Page","145","Page, IA",5115,43085000,512
"G1901470","1977","Iowa","19","Palo Alto","147","Palo Alto, IA",1974,14129000,317
"G1901490","1977","Iowa","19","Plymouth","149","Plymouth, IA",4877,40784000,590
"G1901510","1977","Iowa","19","Pocahontas","151","Pocahontas, IA",1986,16096000,329
"G1901530","1977","Iowa","19","Polk","153","Polk, IA",140735,1591411000,7854
"G1901550","1977","Iowa","19","Pottawattamie","155","Pottawattamie, IA",16553,147472000,1520
"G1901570","1977","Iowa","19","Poweshiek","157","Poweshiek, IA",5320,47157000,475
"G1901590","1977","Iowa","19","Ringgold","159","Ringgold, IA",792,5062000,146
"G1901610","1977","Iowa","19","Sac","161","Sac, IA",2784,22932000,441
"G1901630","1977","Iowa","19","Scott","163","Scott, IA",53654,659051000,3308
"G1901650","1977","Iowa","19","Shelby","165","Shelby, IA",2552,21022000,369
"G1901670","1977","Iowa","19","Sioux","167","Sioux, IA",6895,55613000,803
"G1901690","1977","Iowa","19","Story","169","Story, IA",15226,131848000,1397
"G1901710","1977","Iowa","19","Tama","171","Tama, IA",2963,24948000,446
"G1901730","1977","Iowa","19","Taylor","173","Taylor, IA",1234,7377000,176
"G1901750","1977","Iowa","19","Union","175","Union, IA",2802,22167000,373
"G1901770","1977","Iowa","19","Van Buren","177","Van Buren, IA",926,6316000,172
"G1901790","1977","Iowa","19","Wapello","179","Wapello, IA",10564,112657000,817
"G1901810","1977","Iowa","19","Warren","181","Warren, IA",3395,29750000,456
"G1901830","1977","Iowa","19","Washington","183","Washington, IA",4468,41604000,563
"G1901850","1977","Iowa","19","Wayne","185","Wayne, IA",1122,7982000,187
"G1901870","1977","Iowa","19","Webster","187","Webster, IA",14432,147917000,1211
"G1901890","1977","Iowa","19","Winnebago","189","Winnebago, IA",6717,55284000,361
"G1901910","1977","Iowa","19","Winneshiek","191","Winneshiek, IA",3637,34039000,457
"G1901930","1977","Iowa","19","Woodbury","193","Woodbury, IA",36602,368294000,2621
"G1901950","1977","Iowa","19","Worth","195","Worth, IA",1030,7360000,190
"G1901970","1977","Iowa","19","Wright","197","Wright, IA",3720,34033000,479
"G1909990","1977","Iowa","19","Remainder of Iowa","999","Iowa Statewide No Fixed Loc",135,1817000,47
"G2000010","1977","Kansas","20","Allen","001","Allen, KS",4364,31786000,411
"G2000030","1977","Kansas","20","Anderson","003","Anderson, KS",1076,6817000,179
"G2000050","1977","Kansas","20","Atchison","005","Atchison, KS",4929,41989000,352
"G2000070","1977","Kansas","20","Barber","007","Barber, KS",1275,9888000,197
"G2000090","1977","Kansas","20","Barton","009","Barton, KS",10403,99100000,1039
"G2000110","1977","Kansas","20","Bourbon","011","Bourbon, KS",5993,48153000,879
"G2000130","1977","Kansas","20","Brown","013","Brown, KS",2406,17951000,285
"G2000150","1977","Kansas","20","Butler","015","Butler, KS",8184,76317000,792
"G2000170","1977","Kansas","20","Chase","017","Chase, KS",357,2028000,72
"G2000190","1977","Kansas","20","Chautauqua","019","Chautauqua, KS",605,4202000,96
"G2000210","1977","Kansas","20","Cherokee","021","Cherokee, KS",3174,30213000,346
"G2000230","1977","Kansas","20","Cheyenne","023","Cheyenne, KS",551,3966000,116
"G2000250","1977","Kansas","20","Clark","025","Clark, KS",344,3016000,82
"G2000270","1977","Kansas","20","Clay","027","Clay, KS",2245,16682000,264
"G2000290","1977","Kansas","20","Cloud","029","Cloud, KS",3139,25367000,386
"G2000310","1977","Kansas","20","Coffey","031","Coffey, KS",909,6529000,191
"G2000330","1977","Kansas","20","Comanche","033","Comanche, KS",378,2269000,90
"G2000350","1977","Kansas","20","Cowley","035","Cowley, KS",7963,76904000,754
"G2000370","1977","Kansas","20","Crawford","037","Crawford, KS",9467,86827000,848
"G2000390","1977","Kansas","20","Decatur","039","Decatur, KS",843,5798000,144
"G2000410","1977","Kansas","20","Dickinson","041","Dickinson, KS",3749,28656000,526
"G2000430","1977","Kansas","20","Doniphan","043","Doniphan, KS",1041,9515000,170
"G2000450","1977","Kansas","20","Douglas","045","Douglas, KS",14308,129294000,1191
"G2000470","1977","Kansas","20","Edwards","047","Edwards, KS",906,6691000,121
"G2000490","1977","Kansas","20","Elk","049","Elk, KS",234,1596000,89
"G2000510","1977","Kansas","20","Ellis","051","Ellis, KS",7624,59809000,777
"G2000530","1977","Kansas","20","Ellsworth","053","Ellsworth, KS",1501,10148000,192
"G2000550","1977","Kansas","20","Finney","055","Finney, KS",6876,66532000,718
"G2000570","1977","Kansas","20","Ford","057","Ford, KS",7414,64132000,722
"G2000590","1977","Kansas","20","Franklin","059","Franklin, KS",4463,33079000,455
"G2000610","1977","Kansas","20","Geary","061","Geary, KS",4770,32364000,524
"G2000630","1977","Kansas","20","Gove","063","Gove, KS",644,4449000,107
"G2000650","1977","Kansas","20","Graham","065","Graham, KS",568,3628000,121
"G2000670","1977","Kansas","20","Grant","067","Grant, KS",1992,19144000,212
"G2000690","1977","Kansas","20","Gray","069","Gray, KS",1053,9316000,134
"G2000710","1977","Kansas","20","Greeley","071","Greeley, KS",253,1973000,52
"G2000730","1977","Kansas","20","Greenwood","073","Greenwood, KS",1500,13135000,253
"G2000750","1977","Kansas","20","Hamilton","075","Hamilton, KS",429,2828000,82
"G2000770","1977","Kansas","20","Harper","077","Harper, KS",1389,10313000,228
"G2000790","1977","Kansas","20","Harvey","079","Harvey, KS",9603,85844000,643
"G2000810","1977","Kansas","20","Haskell","081","Haskell, KS",572,5611000,85
"G2000830","1977","Kansas","20","Hodgeman","083","Hodgeman, KS",197,1141000,43
"G2000850","1977","Kansas","20","Jackson","085","Jackson, KS",1375,9936000,199
"G2000870","1977","Kansas","20","Jefferson","087","Jefferson, KS",1342,10988000,218
"G2000890","1977","Kansas","20","Jewell","089","Jewell, KS",595,5062000,107
"G2000910","1977","Kansas","20","Johnson","091","Johnson, KS",78275,848916000,5693
"G2000930","1977","Kansas","20","Kearny","093","Kearny, KS",281,2209000,71
"G2000950","1977","Kansas","20","Kingman","095","Kingman, KS",1250,9984000,175
"G2000970","1977","Kansas","20","Kiowa","097","Kiowa, KS",659,4386000,107
"G2000990","1977","Kansas","20","Labette","099","Labette, KS",6317,53668000,549
"G2001010","1977","Kansas","20","Lane","101","Lane, KS",329,2506000,71
"G2001030","1977","Kansas","20","Leavenworth","103","Leavenworth, KS",8277,65691000,717
"G2001050","1977","Kansas","20","Lincoln","105","Lincoln, KS",597,3826000,112
"G2001070","1977","Kansas","20","Linn","107","Linn, KS",1333,14718000,135
"G2001090","1977","Kansas","20","Logan","109","Logan, KS",608,3935000,124
"G2001110","1977","Kansas","20","Lyon","111","Lyon, KS",10121,102814000,693
"G2001130","1977","Kansas","20","McPherson","113","McPherson, KS",8274,72842000,757
"G2001150","1977","Kansas","20","Marion","115","Marion, KS",2267,15186000,321
"G2001170","1977","Kansas","20","Marshall","117","Marshall, KS",2271,17470000,341
"G2001190","1977","Kansas","20","Meade","119","Meade, KS",629,4482000,108
"G2001210","1977","Kansas","20","Miami","121","Miami, KS",3146,27311000,413
"G2001230","1977","Kansas","20","Mitchell","123","Mitchell, KS",1930,14660000,239
"G2001250","1977","Kansas","20","Montgomery","125","Montgomery, KS",12696,117072000,955
"G2001270","1977","Kansas","20","Morris","127","Morris, KS",943,9555000,149
"G2001290","1977","Kansas","20","Morton","129","Morton, KS",545,4198000,83
"G2001310","1977","Kansas","20","Nemaha","131","Nemaha, KS",1941,13779000,316
"G2001330","1977","Kansas","20","Neosho","133","Neosho, KS",5470,46511000,523
"G2001350","1977","Kansas","20","Ness","135","Ness, KS",577,4989000,138
"G2001370","1977","Kansas","20","Norton","137","Norton, KS",1126,8624000,199
"G2001390","1977","Kansas","20","Osage","139","Osage, KS",1531,10098000,246
"G2001410","1977","Kansas","20","Osborne","141","Osborne, KS",1208,8479000,178
"G2001430","1977","Kansas","20","Ottawa","143","Ottawa, KS",1193,8347000,126
"G2001450","1977","Kansas","20","Pawnee","145","Pawnee, KS",1489,11095000,215
"G2001470","1977","Kansas","20","Phillips","147","Phillips, KS",1714,14721000,204
"G2001490","1977","Kansas","20","Pottawatomie","149","Pottawatomie, KS",2061,14910000,296
"G2001510","1977","Kansas","20","Pratt","151","Pratt, KS",2226,17428000,320
"G2001530","1977","Kansas","20","Rawlins","153","Rawlins, KS",596,3530000,117
"G2001550","1977","Kansas","20","Reno","155","Reno, KS",22974,232213000,1540
"G2001570","1977","Kansas","20","Republic","157","Republic, KS",1369,10094000,224
"G2001590","1977","Kansas","20","Rice","159","Rice, KS",2452,20602000,293
"G2001610","1977","Kansas","20","Riley","161","Riley, KS",9784,72176000,947
"G2001630","1977","Kansas","20","Rooks","163","Rooks, KS",1147,9325000,225
"G2001650","1977","Kansas","20","Rush","165","Rush, KS",644,5172000,126
"G2001670","1977","Kansas","20","Russell","167","Russell, KS",2216,19878000,313
"G2001690","1977","Kansas","20","Saline","169","Saline, KS",19253,179798000,1432
"G2001710","1977","Kansas","20","Scott","171","Scott, KS",1172,9131000,188
"G2001730","1977","Kansas","20","Sedgwick","173","Sedgwick, KS",151244,1647012000,8609
"G2001750","1977","Kansas","20","Seward","175","Seward, KS",6978,75054000,570
"G2001770","1977","Kansas","20","Shawnee","177","Shawnee, KS",52614,544650000,3425
"G2001790","1977","Kansas","20","Sheridan","179","Sheridan, KS",540,3527000,94
"G2001810","1977","Kansas","20","Sherman","181","Sherman, KS",1847,15749000,252
"G2001830","1977","Kansas","20","Smith","183","Smith, KS",1094,8323000,174
"G2001850","1977","Kansas","20","Stafford","185","Stafford, KS",701,5388000,149
"G2001870","1977","Kansas","20","Stanton","187","Stanton, KS",246,2226000,49
"G2001890","1977","Kansas","20","Stevens","189","Stevens, KS",730,5442000,117
"G2001910","1977","Kansas","20","Sumner","191","Sumner, KS",3533,28284000,473
"G2001930","1977","Kansas","20","Thomas","193","Thomas, KS",2114,16656000,308
"G2001950","1977","Kansas","20","Trego","195","Trego, KS",747,4803000,128
"G2001970","1977","Kansas","20","Wabaunsee","197","Wabaunsee, KS",532,3135000,99
"G2001990","1977","Kansas","20","Wallace","199","Wallace, KS",279,1980000,55
"G2002010","1977","Kansas","20","Washington","201","Washington, KS",1080,6333000,217
"G2002030","1977","Kansas","20","Wichita","203","Wichita, KS",471,3194000,104
"G2002050","1977","Kansas","20","Wilson","205","Wilson, KS",2417,21612000,251
"G2002070","1977","Kansas","20","Woodson","207","Woodson, KS",563,3369000,107
"G2002090","1977","Kansas","20","Wyandotte","209","Wyandotte, KS",59758,771566000,3101
"G2009990","1977","Kansas","20","Remainder of Kansas","999","Kansas Statewide No Fixed Loc",2955,44688000,128
"G2100010","1977","Kentucky","21","Adair","001","Adair, KY",1522,9152000,226
"G2100030","1977","Kentucky","21","Allen","003","Allen, KY",2419,19074000,186
"G2100050","1977","Kentucky","21","Anderson","005","Anderson, KY",1953,18318000,189
"G2100070","1977","Kentucky","21","Ballard","007","Ballard, KY",1500,19743000,143
"G2100090","1977","Kentucky","21","Barren","009","Barren, KY",9721,86237000,688
"G2100110","1977","Kentucky","21","Bath","011","Bath, KY",392,3350000,97
"G2100130","1977","Kentucky","21","Bell","013","Bell, KY",7197,73241000,582
"G2100150","1977","Kentucky","21","Boone","015","Boone, KY",12808,126350000,764
"G2100170","1977","Kentucky","21","Bourbon","017","Bourbon, KY",3710,30706000,324
"G2100190","1977","Kentucky","21","Boyd","019","Boyd, KY",23054,298890000,1206
"G2100210","1977","Kentucky","21","Boyle","021","Boyle, KY",8434,77543000,519
"G2100230","1977","Kentucky","21","Bracken","023","Bracken, KY",615,5888000,78
"G2100250","1977","Kentucky","21","Breathitt","025","Breathitt, KY",2399,30047000,245
"G2100270","1977","Kentucky","21","Breckinridge","027","Breckinridge, KY",1452,10614000,238
"G2100290","1977","Kentucky","21","Bullitt","029","Bullitt, KY",2219,19700000,281
"G2100310","1977","Kentucky","21","Butler","031","Butler, KY",1594,12256000,125
"G2100330","1977","Kentucky","21","Caldwell","033","Caldwell, KY",3049,23402000,277
"G2100350","1977","Kentucky","21","Calloway","035","Calloway, KY",4867,37762000,578
"G2100370","1977","Kentucky","21","Campbell","037","Campbell, KY",12261,124702000,1121
"G2100390","1977","Kentucky","21","Carlisle","039","Carlisle, KY",424,2796000,69
"G2100410","1977","Kentucky","21","Carroll","041","Carroll, KY",2674,25296000,179
"G2100430","1977","Kentucky","21","Carter","043","Carter, KY",2645,20822000,277
"G2100450","1977","Kentucky","21","Casey","045","Casey, KY",1722,9636000,141
"G2100470","1977","Kentucky","21","Christian","047","Christian, KY",12362,102756000,1115
"G2100490","1977","Kentucky","21","Clark","049","Clark, KY",8354,90870000,508
"G2100510","1977","Kentucky","21","Clay","051","Clay, KY",2373,22176000,250
"G2100530","1977","Kentucky","21","Clinton","053","Clinton, KY",1255,7218000,125
"G2100550","1977","Kentucky","21","Crittenden","055","Crittenden, KY",1501,12424000,158
"G2100570","1977","Kentucky","21","Cumberland","057","Cumberland, KY",1021,5856000,98
"G2100590","1977","Kentucky","21","Daviess","059","Daviess, KY",23559,233998000,1878
"G2100610","1977","Kentucky","21","Edmonson","061","Edmonson, KY",688,4015000,65
"G2100630","1977","Kentucky","21","Elliott","063","Elliott, KY",165,1987000,36
"G2100650","1977","Kentucky","21","Estill","065","Estill, KY",1342,13467000,167
"G2100670","1977","Kentucky","21","Fayette","067","Fayette, KY",75442,800310000,4766
"G2100690","1977","Kentucky","21","Fleming","069","Fleming, KY",1584,11870000,166
"G2100710","1977","Kentucky","21","Floyd","071","Floyd, KY",7816,81657000,668
"G2100730","1977","Kentucky","21","Franklin","073","Franklin, KY",9131,88562000,839
"G2100750","1977","Kentucky","21","Fulton","075","Fulton, KY",1986,15385000,234
"G2100770","1977","Kentucky","21","Gallatin","077","Gallatin, KY",254,1576000,63
"G2100790","1977","Kentucky","21","Garrard","079","Garrard, KY",1279,8832000,136
"G2100810","1977","Kentucky","21","Grant","081","Grant, KY",1189,9078000,207
"G2100830","1977","Kentucky","21","Graves","083","Graves, KY",7728,78864000,540
"G2100850","1977","Kentucky","21","Grayson","085","Grayson, KY",2933,21444000,305
"G2100870","1977","Kentucky","21","Green","087","Green, KY",1280,9206000,147
"G2100890","1977","Kentucky","21","Greenup","089","Greenup, KY",3563,42984000,331
"G2100910","1977","Kentucky","21","Hancock","091","Hancock, KY",3183,51271000,99
"G2100930","1977","Kentucky","21","Hardin","093","Hardin, KY",11333,99864000,1103
"G2100950","1977","Kentucky","21","Harlan","095","Harlan, KY",8382,114718000,549
"G2100970","1977","Kentucky","21","Harrison","097","Harrison, KY",3619,31422000,302
"G2100990","1977","Kentucky","21","Hart","099","Hart, KY",1826,12645000,251
"G2101010","1977","Kentucky","21","Henderson","101","Henderson, KY",10839,108752000,814
"G2101030","1977","Kentucky","21","Henry","103","Henry, KY",1102,8235000,179
"G2101050","1977","Kentucky","21","Hickman","105","Hickman, KY",937,6199000,87
"G2101070","1977","Kentucky","21","Hopkins","107","Hopkins, KY",14068,156798000,890
"G2101090","1977","Kentucky","21","Jackson","109","Jackson, KY",817,7411000,111
"G2101110","1977","Kentucky","21","Jefferson","111","Jefferson, KY",271958,3167005000,14029
"G2101130","1977","Kentucky","21","Jessamine","113","Jessamine, KY",3037,26664000,306
"G2101150","1977","Kentucky","21","Johnson","115","Johnson, KY",4693,46870000,411
"G2101170","1977","Kentucky","21","Kenton","117","Kenton, KY",22939,214026000,1963
"G2101190","1977","Kentucky","21","Knott","119","Knott, KY",1840,23227000,139
"G2101210","1977","Kentucky","21","Knox","121","Knox, KY",3600,32651000,343
"G2101230","1977","Kentucky","21","Larue","123","Larue, KY",1198,7289000,189
"G2101250","1977","Kentucky","21","Laurel","125","Laurel, KY",6728,64489000,494
"G2101270","1977","Kentucky","21","Lawrence","127","Lawrence, KY",1413,13660000,152
"G2101290","1977","Kentucky","21","Lee","129","Lee, KY",759,4979000,101
"G2101310","1977","Kentucky","21","Leslie","131","Leslie, KY",848,8227000,112
