GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,FIG001,FII001,FIJ001
"G2800630","1999","Mississippi","28","Jefferson","063","Jefferson, MS",795,15053000,80
"G2800650","1999","Mississippi","28","Jefferson Davis","065","Jefferson Davis, MS",1928,33332000,187
"G2800670","1999","Mississippi","28","Jones","067","Jones, MS",22871,512161000,1466
"G2800690","1999","Mississippi","28","Kemper","069","Kemper, MS",946,16369000,113
"G2800710","1999","Mississippi","28","Lafayette","071","Lafayette, MS",11557,225996000,887
"G2800730","1999","Mississippi","28","Lamar","073","Lamar, MS",7750,154030000,735
"G2800750","1999","Mississippi","28","Lauderdale","075","Lauderdale, MS",32883,774878000,2110
"G2800770","1999","Mississippi","28","Lawrence","077","Lawrence, MS",2628,68807000,223
"G2800790","1999","Mississippi","28","Leake","079","Leake, MS",6175,99221000,345
"G2800810","1999","Mississippi","28","Lee","081","Lee, MS",46924,1240376000,2308
"G2800830","1999","Mississippi","28","Leflore","083","Leflore, MS",13556,283545000,875
"G2800850","1999","Mississippi","28","Lincoln","085","Lincoln, MS",10557,238754000,778
"G2800870","1999","Mississippi","28","Lowndes","087","Lowndes, MS",24313,580199000,1649
"G2800890","1999","Mississippi","28","Madison","089","Madison, MS",25050,597696000,1879
"G2800910","1999","Mississippi","28","Marion","091","Marion, MS",6764,125988000,581
"G2800930","1999","Mississippi","28","Marshall","093","Marshall, MS",7101,125990000,442
"G2800950","1999","Mississippi","28","Monroe","095","Monroe, MS",10767,262225000,731
"G2800970","1999","Mississippi","28","Montgomery","097","Montgomery, MS",3177,52511000,245
"G2800990","1999","Mississippi","28","Neshoba","099","Neshoba, MS",9470,207720000,549
"G2801010","1999","Mississippi","28","Newton","101","Newton, MS",4839,94349000,379
"G2801030","1999","Mississippi","28","Noxubee","103","Noxubee, MS",2615,47952000,241
"G2801050","1999","Mississippi","28","Oktibbeha","105","Oktibbeha, MS",9602,181054000,791
"G2801070","1999","Mississippi","28","Panola","107","Panola, MS",8954,190643000,651
"G2801090","1999","Mississippi","28","Pearl River","109","Pearl River, MS",7937,138404000,776
"G2801110","1999","Mississippi","28","Perry","111","Perry, MS",2104,56882000,154
"G2801130","1999","Mississippi","28","Pike","113","Pike, MS",13827,263606000,995
"G2801150","1999","Mississippi","28","Pontotoc","115","Pontotoc, MS",9420,203801000,469
"G2801170","1999","Mississippi","28","Prentiss","117","Prentiss, MS",7278,153011000,528
"G2801190","1999","Mississippi","28","Quitman","119","Quitman, MS",1235,20875000,143
"G2801210","1999","Mississippi","28","Rankin","121","Rankin, MS",40400,1011954000,2541
"G2801230","1999","Mississippi","28","Scott","123","Scott, MS",9750,175108000,525
"G2801250","1999","Mississippi","28","Sharkey","125","Sharkey, MS",823,14270000,130
"G2801270","1999","Mississippi","28","Simpson","127","Simpson, MS",4415,69543000,432
"G2801290","1999","Mississippi","28","Smith","129","Smith, MS",3042,72056000,205
"G2801310","1999","Mississippi","28","Stone","131","Stone, MS",2613,52449000,289
"G2801330","1999","Mississippi","28","Sunflower","133","Sunflower, MS",7556,142920000,486
"G2801350","1999","Mississippi","28","Tallahatchie","135","Tallahatchie, MS",1549,29294000,193
"G2801370","1999","Mississippi","28","Tate","137","Tate, MS",5517,107805000,414
"G2801390","1999","Mississippi","28","Tippah","139","Tippah, MS",6771,140711000,394
"G2801410","1999","Mississippi","28","Tishomingo","141","Tishomingo, MS",5132,112147000,411
"G2801430","1999","Mississippi","28","Tunica","143","Tunica, MS",18356,396035000,188
"G2801450","1999","Mississippi","28","Union","145","Union, MS",9145,219689000,464
"G2801470","1999","Mississippi","28","Walthall","147","Walthall, MS",2575,46041000,220
"G2801490","1999","Mississippi","28","Warren","149","Warren, MS",20850,499933000,1194
"G2801510","1999","Mississippi","28","Washington","151","Washington, MS",20694,461939000,1499
"G2801530","1999","Mississippi","28","Wayne","153","Wayne, MS",4916,99976000,394
"G2801550","1999","Mississippi","28","Webster","155","Webster, MS",2932,53490000,192
"G2801570","1999","Mississippi","28","Wilkinson","157","Wilkinson, MS",1673,31713000,171
"G2801590","1999","Mississippi","28","Winston","159","Winston, MS",5303,121694000,399
"G2801610","1999","Mississippi","28","Yalobusha","161","Yalobusha, MS",2579,58776000,254
"G2801630","1999","Mississippi","28","Yazoo","163","Yazoo, MS",5493,113676000,452
"G2809990","1999","Mississippi","28","Remainder of Mississippi","999","Mississippi Statewide No Fixed Loc",1509,66098000,40
"G2900010","1999","Missouri","29","Adair","001","Adair, MO",8721,178451000,625
"G2900030","1999","Missouri","29","Andrew","003","Andrew, MO",2297,41526000,250
"G2900050","1999","Missouri","29","Atchison","005","Atchison, MO",1666,25293000,212
"G2900070","1999","Missouri","29","Audrain","007","Audrain, MO",8653,219131000,648
"G2900090","1999","Missouri","29","Barry","009","Barry, MO",13081,292038000,807
"G2900110","1999","Missouri","29","Barton","011","Barton, MO",4934,101549000,288
"G2900130","1999","Missouri","29","Bates","013","Bates, MO",2983,51347000,395
"G2900150","1999","Missouri","29","Benton","015","Benton, MO",2431,36538000,395
"G2900170","1999","Missouri","29","Bollinger","017","Bollinger, MO",1381,21390000,206
"G2900190","1999","Missouri","29","Boone","019","Boone, MO",60320,1428061000,3775
"G2900210","1999","Missouri","29","Buchanan","021","Buchanan, MO",35768,922276000,2369
"G2900230","1999","Missouri","29","Butler","023","Butler, MO",15016,321195000,1050
"G2900250","1999","Missouri","29","Caldwell","025","Caldwell, MO",986,19711000,186
"G2900270","1999","Missouri","29","Callaway","027","Callaway, MO",10134,268242000,703
"G2900290","1999","Missouri","29","Camden","029","Camden, MO",12543,256570000,1603
"G2900310","1999","Missouri","29","Cape Girardeau","031","Cape Girardeau, MO",37097,875590000,2321
"G2900330","1999","Missouri","29","Carroll","033","Carroll, MO",1855,33073000,247
"G2900350","1999","Missouri","29","Carter","035","Carter, MO",718,10438000,140
"G2900370","1999","Missouri","29","Cass","037","Cass, MO",14305,296912000,1697
"G2900390","1999","Missouri","29","Cedar","039","Cedar, MO",2556,45054000,311
"G2900410","1999","Missouri","29","Chariton","041","Chariton, MO",1327,23291000,203
"G2900430","1999","Missouri","29","Christian","043","Christian, MO",10506,204664000,1147
"G2900450","1999","Missouri","29","Clark","045","Clark, MO",844,13636000,151
"G2900470","1999","Missouri","29","Clay","047","Clay, MO",83071,2513563000,4613
"G2900490","1999","Missouri","29","Clinton","049","Clinton, MO",3243,59720000,437
"G2900510","1999","Missouri","29","Cole","051","Cole, MO",35904,879453000,2144
"G2900530","1999","Missouri","29","Cooper","053","Cooper, MO",3936,68966000,410
"G2900550","1999","Missouri","29","Crawford","055","Crawford, MO",4912,97800000,479
"G2900570","1999","Missouri","29","Dade","057","Dade, MO",1146,21159000,158
"G2900590","1999","Missouri","29","Dallas","059","Dallas, MO",2779,34864000,264
"G2900610","1999","Missouri","29","Daviess","061","Daviess, MO",1286,19005000,178
"G2900630","1999","Missouri","29","DeKalb","063","De Kalb, MO",1650,28245000,201
"G2900650","1999","Missouri","29","Dent","065","Dent, MO",3806,77503000,348
"G2900670","1999","Missouri","29","Douglas","067","Douglas, MO",1976,30592000,206
"G2900690","1999","Missouri","29","Dunklin","069","Dunklin, MO",7670,138881000,760
"G2900710","1999","Missouri","29","Franklin","071","Franklin, MO",31717,766748000,2393
"G2900730","1999","Missouri","29","Gasconade","073","Gasconade, MO",4466,101132000,432
"G2900750","1999","Missouri","29","Gentry","075","Gentry, MO",1755,30243000,207
"G2900770","1999","Missouri","29","Greene","077","Greene, MO",131014,3255922000,7598
"G2900790","1999","Missouri","29","Grundy","079","Grundy, MO",3251,70272000,273
"G2900810","1999","Missouri","29","Harrison","081","Harrison, MO",2275,35592000,250
"G2900830","1999","Missouri","29","Henry","083","Henry, MO",6956,145159000,640
"G2900850","1999","Missouri","29","Hickory","085","Hickory, MO",846,11146000,153
"G2900870","1999","Missouri","29","Holt","087","Holt, MO",935,18367000,134
"G2900890","1999","Missouri","29","Howard","089","Howard, MO",1896,35081000,213
"G2900910","1999","Missouri","29","Howell","091","Howell, MO",12656,240646000,1024
"G2900930","1999","Missouri","29","Iron","093","Iron, MO",2395,58209000,254
"G2900950","1999","Missouri","29","Jackson","095","Jackson, MO",366617,12091787000,18084
"G2900970","1999","Missouri","29","Jasper","097","Jasper, MO",53906,1260454000,3042
"G2900990","1999","Missouri","29","Jefferson","099","Jefferson, MO",34709,821047000,3458
"G2901010","1999","Missouri","29","Johnson","101","Johnson, MO",9578,185489000,841
"G2901030","1999","Missouri","29","Knox","103","Knox, MO",585,10631000,112
"G2901050","1999","Missouri","29","Laclede","105","Laclede, MO",11710,234270000,814
"G2901070","1999","Missouri","29","Lafayette","107","Lafayette, MO",7147,121938000,845
"G2901090","1999","Missouri","29","Lawrence","109","Lawrence, MO",6831,146572000,649
"G2901110","1999","Missouri","29","Lewis","111","Lewis, MO",1974,39234000,238
"G2901130","1999","Missouri","29","Lincoln","113","Lincoln, MO",6589,152766000,739
"G2901150","1999","Missouri","29","Linn","115","Linn, MO",4419,91153000,340
"G2901170","1999","Missouri","29","Livingston","117","Livingston, MO",5028,103226000,460
"G2901190","1999","Missouri","29","McDonald","119","McDonald, MO",4730,93371000,340
"G2901210","1999","Missouri","29","Macon","121","Macon, MO",3844,67429000,374
"G2901230","1999","Missouri","29","Madison","123","Madison, MO",2426,39446000,274
"G2901250","1999","Missouri","29","Maries","125","Maries, MO",961,20697000,136
"G2901270","1999","Missouri","29","Marion","127","Marion, MO",11716,266144000,811
"G2901290","1999","Missouri","29","Mercer","129","Mercer, MO",412,7709000,78
"G2901310","1999","Missouri","29","Miller","131","Miller, MO",6084,133097000,593
"G2901330","1999","Missouri","29","Mississippi","133","Mississippi, MO",2825,49654000,291
"G2901350","1999","Missouri","29","Moniteau","135","Moniteau, MO",3068,57963000,339
"G2901370","1999","Missouri","29","Monroe","137","Monroe, MO",2205,52833000,219
"G2901390","1999","Missouri","29","Montgomery","139","Montgomery, MO",2826,55935000,360
"G2901410","1999","Missouri","29","Morgan","141","Morgan, MO",3244,54894000,489
"G2901430","1999","Missouri","29","New Madrid","143","New Madrid, MO",6261,150393000,366
"G2901450","1999","Missouri","29","Newton","145","Newton, MO",15557,339426000,1018
"G2901470","1999","Missouri","29","Nodaway","147","Nodaway, MO",6618,137714000,533
"G2901490","1999","Missouri","29","Oregon","149","Oregon, MO",1675,26157000,212
"G2901510","1999","Missouri","29","Osage","151","Osage, MO",2770,59950000,257
"G2901530","1999","Missouri","29","Ozark","153","Ozark, MO",927,15739000,175
"G2901550","1999","Missouri","29","Pemiscot","155","Pemiscot, MO",4360,85881000,357
"G2901570","1999","Missouri","29","Perry","157","Perry, MO",7916,172564000,478
"G2901590","1999","Missouri","29","Pettis","159","Pettis, MO",16797,378186000,1053
"G2901610","1999","Missouri","29","Phelps","161","Phelps, MO",12274,232036000,1079
"G2901630","1999","Missouri","29","Pike","163","Pike, MO",3580,81239000,419
"G2901650","1999","Missouri","29","Platte","165","Platte, MO",34324,934163000,1807
"G2901670","1999","Missouri","29","Polk","167","Polk, MO",7269,122388000,575
"G2901690","1999","Missouri","29","Pulaski","169","Pulaski, MO",5692,100637000,680
"G2901710","1999","Missouri","29","Putnam","171","Putnam, MO",652,9637000,101
"G2901730","1999","Missouri","29","Ralls","173","Ralls, MO",2086,46288000,165
"G2901750","1999","Missouri","29","Randolph","175","Randolph, MO",7307,160127000,579
"G2901770","1999","Missouri","29","Ray","177","Ray, MO",3525,73608000,404
"G2901790","1999","Missouri","29","Reynolds","179","Reynolds, MO",1781,44716000,168
"G2901810","1999","Missouri","29","Ripley","181","Ripley, MO",1975,31487000,240
"G2901830","1999","Missouri","29","St Charles","183","St. Charles, MO",88613,2411758000,6128
"G2901850","1999","Missouri","29","St Clair","185","St. Clair, MO",1478,20431000,184
"G2901860","1999","Missouri","29","Ste Genevieve","186","Ste. Genevieve, MO",4913,117666000,371
"G2901870","1999","Missouri","29","St Francois","187","St. Francois, MO",16593,324774000,1285
"G2901890","1999","Missouri","29","St Louis","189","St. Louis, MO",582084,20157775000,30348
"G2901950","1999","Missouri","29","Saline","195","Saline, MO",7604,162421000,568
"G2901970","1999","Missouri","29","Schuyler","197","Schuyler, MO",359,5203000,85
"G2901990","1999","Missouri","29","Scotland","199","Scotland, MO",871,13613000,138
"G2902010","1999","Missouri","29","Scott","201","Scott, MO",13011,281101000,1135
"G2902030","1999","Missouri","29","Shannon","203","Shannon, MO",1252,17934000,147
"G2902050","1999","Missouri","29","Shelby","205","Shelby, MO",1492,30626000,194
"G2902070","1999","Missouri","29","Stoddard","207","Stoddard, MO",8074,153305000,734
"G2902090","1999","Missouri","29","Stone","209","Stone, MO",4613,106581000,631
"G2902110","1999","Missouri","29","Sullivan","211","Sullivan, MO",2450,50336000,118
"G2902130","1999","Missouri","29","Taney","213","Taney, MO",18989,409708000,1765
"G2902150","1999","Missouri","29","Texas","215","Texas, MO",4958,97174000,482
"G2902170","1999","Missouri","29","Vernon","217","Vernon, MO",5911,121290000,513
"G2902190","1999","Missouri","29","Warren","219","Warren, MO",5662,123103000,548
"G2902210","1999","Missouri","29","Washington","221","Washington, MO",2925,52168000,340
"G2902230","1999","Missouri","29","Wayne","223","Wayne, MO",1941,30173000,243
"G2902250","1999","Missouri","29","Webster","225","Webster, MO",5332,99493000,616
"G2902270","1999","Missouri","29","Worth","227","Worth, MO",312,3808000,67
"G2902290","1999","Missouri","29","Wright","229","Wright, MO",3753,70929000,393
"G2905100","1999","Missouri","29","St Louis City","510","St. Louis city, MO",268736,9869887000,9729
"G2909990","1999","Missouri","29","Remainder of Missouri","999","Missouri Statewide No Fixed Loc",596,20449000,22
"G3000010","1999","Montana","30","Beaverhead","001","Beaverhead, MT",2180,38989000,367
"G3000030","1999","Montana","30","Big Horn","003","Big Horn, MT",2154,57470000,209
"G3000050","1999","Montana","30","Blaine","005","Blaine, MT",1023,21446000,167
"G3000070","1999","Montana","30","Broadwater","007","Broadwater, MT",770,15601000,105
"G3000090","1999","Montana","30","Carbon","009","Carbon, MT",1881,31040000,316
"G3000110","1999","Montana","30","Carter","011","Carter, MT",111,1851000,23
"G3000130","1999","Montana","30","Cascade","013","Cascade, MT",27093,572738000,2534
"G3000150","1999","Montana","30","Chouteau","015","Chouteau, MT",761,11176000,154
"G3000170","1999","Montana","30","Custer","017","Custer, MT",3858,78048000,399
"G3000190","1999","Montana","30","Daniels","019","Daniels, MT",524,11244000,80
"G3000210","1999","Montana","30","Dawson","021","Dawson, MT",2382,39480000,314
"G3000230","1999","Montana","30","Deer Lodge","023","Deer Lodge, MT",2431,47757000,250
"G3000250","1999","Montana","30","Fallon","025","Fallon, MT",705,14926000,115
"G3000270","1999","Montana","30","Fergus","027","Fergus, MT",2998,59911000,434
"G3000290","1999","Montana","30","Flathead","029","Flathead, MT",26606,621810000,3081
"G3000310","1999","Montana","30","Gallatin","031","Gallatin, MT",26758,569286000,3291
"G3000330","1999","Montana","30","Garfield","033","Garfield, MT",138,1826000,23
"G3000350","1999","Montana","30","Glacier","035","Glacier, MT",2046,44994000,275
"G3000370","1999","Montana","30","Golden Valley","037","Golden Valley, MT",63,536000,15
"G3000390","1999","Montana","30","Granite","039","Granite, MT",489,8736000,89
"G3000410","1999","Montana","30","Hill","041","Hill, MT",4772,86801000,518
"G3000430","1999","Montana","30","Jefferson","043","Jefferson, MT",1453,37848000,194
"G3000450","1999","Montana","30","Judith Basin","045","Judith Basin, MT",146,2173000,54
"G3000470","1999","Montana","30","Lake","047","Lake, MT",5512,110450000,692
"G3000490","1999","Montana","30","Lewis And Clark","049","Lewis and Clark, MT",20861,473322000,1943
"G3000510","1999","Montana","30","Liberty","051","Liberty, MT",537,9884000,74
"G3000530","1999","Montana","30","Lincoln","053","Lincoln, MT",3944,77659000,581
"G3000550","1999","Montana","30","McCone","055","McCone, MT",336,6887000,46
"G3000570","1999","Montana","30","Madison","057","Madison, MT",1091,23424000,255
"G3000590","1999","Montana","30","Meagher","059","Meagher, MT",273,3887000,63
"G3000610","1999","Montana","30","Mineral","061","Mineral, MT",703,11262000,109
"G3000630","1999","Montana","30","Missoula","063","Missoula, MT",39548,905009000,3576
"G3000650","1999","Montana","30","Musselshell","065","Musselshell, MT",572,9029000,134
"G3000670","1999","Montana","30","Park","067","Park, MT",4379,81033000,706
"G3000690","1999","Montana","30","Petroleum","069","Petroleum, MT",11,80000,7
"G3000710","1999","Montana","30","Phillips","071","Phillips, MT",840,13030000,144
"G3000730","1999","Montana","30","Pondera","073","Pondera, MT",1383,25970000,204
"G3000750","1999","Montana","30","Powder River","075","Powder River, MT",224,2263000,71
"G3000770","1999","Montana","30","Powell","077","Powell, MT",1160,23076000,142
"G3000790","1999","Montana","30","Prairie","079","Prairie, MT",182,2452000,34
"G3000810","1999","Montana","30","Ravalli","081","Ravalli, MT",7817,161493000,1130
"G3000830","1999","Montana","30","Richland","083","Richland, MT",2925,60402000,388
"G3000850","1999","Montana","30","Roosevelt","085","Roosevelt, MT",1800,27953000,237
"G3000870","1999","Montana","30","Rosebud","087","Rosebud, MT",2672,83121000,192
"G3000890","1999","Montana","30","Sanders","089","Sanders, MT",1761,32673000,343
"G3000910","1999","Montana","30","Sheridan","091","Sheridan, MT",919,13417000,159
"G3000930","1999","Montana","30","Silver Bow","093","Silver Bow, MT",12470,298146000,1151
"G3000950","1999","Montana","30","Stillwater","095","Stillwater, MT",2381,79629000,212
"G3000970","1999","Montana","30","Sweet Grass","097","Sweet Grass, MT",644,11374000,122
"G3000990","1999","Montana","30","Teton","099","Teton, MT",1041,19321000,187
"G3001010","1999","Montana","30","Toole","101","Toole, MT",1253,27639000,207
"G3001030","1999","Montana","30","Treasure","103","Treasure, MT",97,1409000,26
"G3001050","1999","Montana","30","Valley","105","Valley, MT",1880,31716000,258
"G3001070","1999","Montana","30","Wheatland","107","Wheatland, MT",304,4038000,61
"G3001090","1999","Montana","30","Wibaux","109","Wibaux, MT",164,1958000,25
"G3001110","1999","Montana","30","Yellowstone","111","Yellowstone, MT",56986,1418395000,4857
"G3009990","1999","Montana","30","Remainder of Montana","999","Montana Statewide No Fixed Loc",346,14274000,22
"G3100010","1999","Nebraska","31","Adams","001","Adams, NE",14192,306701000,977
"G3100030","1999","Nebraska","31","Antelope","003","Antelope, NE",1441,24663000,244
"G3100050","1999","Nebraska","31","Arthur","005","Arthur, NE",40,580000,12
"G3100070","1999","Nebraska","31","Banner","007","Banner, NE",0,0,5
"G3100090","1999","Nebraska","31","Blaine","009","Blaine, NE",0,0,12
"G3100110","1999","Nebraska","31","Boone","011","Boone, NE",1475,26553000,202
"G3100130","1999","Nebraska","31","Box Butte","013","Box Butte, NE",3440,63249000,365
"G3100150","1999","Nebraska","31","Boyd","015","Boyd, NE",406,6104000,80
"G3100170","1999","Nebraska","31","Brown","017","Brown, NE",848,12289000,150
"G3100190","1999","Nebraska","31","Buffalo","019","Buffalo, NE",19513,434293000,1286
"G3100210","1999","Nebraska","31","Burt","021","Burt, NE",1240,22936000,227
"G3100230","1999","Nebraska","31","Butler","023","Butler, NE",1678,32762000,174
"G3100250","1999","Nebraska","31","Cass","025","Cass, NE",3821,80376000,502
"G3100270","1999","Nebraska","31","Cedar","027","Cedar, NE",1763,31992000,281
"G3100290","1999","Nebraska","31","Chase","029","Chase, NE",996,18702000,136
"G3100310","1999","Nebraska","31","Cherry","031","Cherry, NE",1552,25182000,231
"G3100330","1999","Nebraska","31","Cheyenne","033","Cheyenne, NE",4025,96463000,321
"G3100350","1999","Nebraska","31","Clay","035","Clay, NE",1208,24580000,198
"G3100370","1999","Nebraska","31","Colfax","037","Colfax, NE",3862,79505000,266
"G3100390","1999","Nebraska","31","Cuming","039","Cuming, NE",3199,60951000,356
"G3100410","1999","Nebraska","31","Custer","041","Custer, NE",2538,45105000,365
"G3100430","1999","Nebraska","31","Dakota","043","Dakota, NE",12248,334155000,443
"G3100450","1999","Nebraska","31","Dawes","045","Dawes, NE",2246,32260000,300
"G3100470","1999","Nebraska","31","Dawson","047","Dawson, NE",9694,209775000,712
"G3100490","1999","Nebraska","31","Deuel","049","Deuel, NE",480,7976000,76
"G3100510","1999","Nebraska","31","Dixon","051","Dixon, NE",637,9743000,132
"G3100530","1999","Nebraska","31","Dodge","053","Dodge, NE",14182,306279000,1086
"G3100550","1999","Nebraska","31","Douglas","055","Douglas, NE",298720,9510201000,13867
"G3100570","1999","Nebraska","31","Dundy","057","Dundy, NE",445,8174000,75
"G3100590","1999","Nebraska","31","Fillmore","059","Fillmore, NE",1750,36459000,240
"G3100610","1999","Nebraska","31","Franklin","061","Franklin, NE",566,8609000,106
"G3100630","1999","Nebraska","31","Frontier","063","Frontier, NE",498,8909000,82
"G3100650","1999","Nebraska","31","Furnas","065","Furnas, NE",1304,25743000,179
"G3100670","1999","Nebraska","31","Gage","067","Gage, NE",7608,143733000,684
"G3100690","1999","Nebraska","31","Garden","069","Garden, NE",368,5661000,64
"G3100710","1999","Nebraska","31","Garfield","071","Garfield, NE",508,7630000,90
"G3100730","1999","Nebraska","31","Gosper","073","Gosper, NE",166,2658000,53
"G3100750","1999","Nebraska","31","Grant","075","Grant, NE",91,1348000,23
"G3100770","1999","Nebraska","31","Greeley","077","Greeley, NE",438,6854000,84
"G3100790","1999","Nebraska","31","Hall","079","Hall, NE",27037,626424000,1836
"G3100810","1999","Nebraska","31","Hamilton","081","Hamilton, NE",2515,58654000,274
"G3100830","1999","Nebraska","31","Harlan","083","Harlan, NE",577,8105000,93
"G3100850","1999","Nebraska","31","Hayes","085","Hayes, NE",75,1120000,21
"G3100870","1999","Nebraska","31","Hitchcock","087","Hitchcock, NE",294,5309000,64
"G3100890","1999","Nebraska","31","Holt","089","Holt, NE",2875,46983000,424
"G3100910","1999","Nebraska","31","Hooker","091","Hooker, NE",176,2531000,33
"G3100930","1999","Nebraska","31","Howard","093","Howard, NE",790,13188000,154
"G3100950","1999","Nebraska","31","Jefferson","095","Jefferson, NE",2688,49078000,243
"G3100970","1999","Nebraska","31","Johnson","097","Johnson, NE",1032,17391000,137
"G3100990","1999","Nebraska","31","Kearney","099","Kearney, NE",1615,30254000,187
"G3101010","1999","Nebraska","31","Keith","101","Keith, NE",2975,54877000,377
"G3101030","1999","Nebraska","31","Keya Paha","103","Keya Paha, NE",41,510000,19
"G3101050","1999","Nebraska","31","Kimball","105","Kimball, NE",1461,24587000,154
"G3101070","1999","Nebraska","31","Knox","107","Knox, NE",1471,19914000,284
"G3101090","1999","Nebraska","31","Lancaster","109","Lancaster, NE",122307,3188326000,6894
"G3101110","1999","Nebraska","31","Lincoln","111","Lincoln, NE",9902,191246000,981
"G3101130","1999","Nebraska","31","Logan","113","Logan, NE",58,877000,16
"G3101150","1999","Nebraska","31","Loup","115","Loup, NE",12,170000,8
"G3101170","1999","Nebraska","31","McPherson","117","McPherson, NE",14,144000,7
"G3101190","1999","Nebraska","31","Madison","119","Madison, NE",18495,428733000,1298
"G3101210","1999","Nebraska","31","Merrick","121","Merrick, NE",1883,36798000,226
"G3101230","1999","Nebraska","31","Morrill","123","Morrill, NE",737,12880000,122
"G3101250","1999","Nebraska","31","Nance","125","Nance, NE",480,6791000,115
"G3101270","1999","Nebraska","31","Nemaha","127","Nemaha, NE",1652,31130000,202
"G3101290","1999","Nebraska","31","Nuckolls","129","Nuckolls, NE",1280,19661000,192
"G3101310","1999","Nebraska","31","Otoe","131","Otoe, NE",4640,93433000,445
"G3101330","1999","Nebraska","31","Pawnee","133","Pawnee, NE",446,7298000,79
"G3101350","1999","Nebraska","31","Perkins","135","Perkins, NE",773,15078000,108
"G3101370","1999","Nebraska","31","Phelps","137","Phelps, NE",3792,86512000,325
"G3101390","1999","Nebraska","31","Pierce","139","Pierce, NE",1491,25563000,220
"G3101410","1999","Nebraska","31","Platte","141","Platte, NE",15297,360007000,998
"G3101430","1999","Nebraska","31","Polk","143","Polk, NE",946,17037000,145
"G3101450","1999","Nebraska","31","Red Willow","145","Red Willow, NE",4244,73796000,426
"G3101470","1999","Nebraska","31","Richardson","147","Richardson, NE",2125,36379000,286
"G3101490","1999","Nebraska","31","Rock","149","Rock, NE",432,5509000,63
"G3101510","1999","Nebraska","31","Saline","151","Saline, NE",5084,117980000,319
"G3101530","1999","Nebraska","31","Sarpy","153","Sarpy, NE",27401,701635000,2129
"G3101550","1999","Nebraska","31","Saunders","155","Saunders, NE",3220,62406000,454
"G3101570","1999","Nebraska","31","Scotts Bluff","157","Scotts Bluff, NE",12925,285439000,1213
"G3101590","1999","Nebraska","31","Seward","159","Seward, NE",5576,112297000,411
"G3101610","1999","Nebraska","31","Sheridan","161","Sheridan, NE",1156,17727000,195
"G3101630","1999","Nebraska","31","Sherman","163","Sherman, NE",429,6111000,84
"G3101650","1999","Nebraska","31","Sioux","165","Sioux, NE",34,404000,16
"G3101670","1999","Nebraska","31","Stanton","167","Stanton, NE",476,8106000,79
"G3101690","1999","Nebraska","31","Thayer","169","Thayer, NE",1799,35794000,214
"G3101710","1999","Nebraska","31","Thomas","171","Thomas, NE",189,3470000,41
"G3101730","1999","Nebraska","31","Thurston","173","Thurston, NE",1460,30044000,131
"G3101750","1999","Nebraska","31","Valley","175","Valley, NE",1152,19547000,176
"G3101770","1999","Nebraska","31","Washington","177","Washington, NE",5728,145403000,472
"G3101790","1999","Nebraska","31","Wayne","179","Wayne, NE",3796,76136000,253
"G3101810","1999","Nebraska","31","Webster","181","Webster, NE",622,10129000,100
"G3101830","1999","Nebraska","31","Wheeler","183","Wheeler, NE",98,807000,19
"G3101850","1999","Nebraska","31","York","185","York, NE",6727,141899000,501
"G3109990","1999","Nebraska","31","Remainder of Nebraska","999","Nebraska Statewide No Fixed Loc",155,4150000,19
"G3200010","1999","Nevada","32","Churchill","001","Churchill, NV",4855,108967000,504
"G3200030","1999","Nevada","32","Clark","003","Clark, NV",597099,17018870000,28523
"G3200050","1999","Nevada","32","Douglas","005","Douglas, NV",17228,476996000,1346
"G3200070","1999","Nevada","32","Elko","007","Elko, NV",16484,447399000,1011
"G3200090","1999","Nevada","32","Esmeralda","009","Esmeralda, NV",190,7935000,15
"G3200110","1999","Nevada","32","Eureka","011","Eureka, NV",2559,125630000,45
"G3200130","1999","Nevada","32","Humboldt","013","Humboldt, NV",6255,190943000,408
"G3200150","1999","Nevada","32","Lander","015","Lander, NV",1269,38924000,95
"G3200170","1999","Nevada","32","Lincoln","017","Lincoln, NV",534,7945000,83
"G3200190","1999","Nevada","32","Lyon","019","Lyon, NV",6091,146168000,529
"G3200210","1999","Nevada","32","Mineral","021","Mineral, NV",1368,31832000,91
"G3200230","1999","Nevada","32","Nye","023","Nye, NV",5400,133227000,566
"G3200270","1999","Nevada","32","Pershing","027","Pershing, NV",1578,44662000,94
"G3200290","1999","Nevada","32","Storey","029","Storey, NV",335,5759000,79
"G3200310","1999","Nevada","32","Washoe","031","Washoe, NV",167777,4916459000,10958
"G3200330","1999","Nevada","32","White Pine","033","White Pine, NV",2331,64442000,215
"G3205100","1999","Nevada","32","Carson City","510","Carson City city, NV",22846,619157000,2311
"G3209990","1999","Nevada","32","Remainder of Nevada","999","Nevada Statewide No Fixed Loc",159,6068000,17
"G3300010","1999","New Hampshire","33","Belknap","001","Belknap, NH",21347,546276000,1858
"G3300030","1999","New Hampshire","33","Carroll","003","Carroll, NH",18168,368129000,1866
"G3300050","1999","New Hampshire","33","Cheshire","005","Cheshire, NH",28017,756701000,1973
"G3300070","1999","New Hampshire","33","Coos","007","Coos, NH",11562,267041000,983
"G3300090","1999","New Hampshire","33","Grafton","009","Grafton, NH",48004,1431648000,2918
"G3300110","1999","New Hampshire","33","Hillsborough","011","Hillsborough, NH",180068,5987200000,10870
