GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
"G1701570","1984","Illinois","17","Randolph","157","Randolph, IL",8368,131737000,736
"G1701590","1984","Illinois","17","Richland","159","Richland, IL",5056,69086000,504
"G1701610","1984","Illinois","17","Rock Island","161","Rock Island, IL",61252,1165703000,3546
"G1701630","1984","Illinois","17","St Clair","163","St. Clair, IL",52281,831956000,4636
"G1701650","1984","Illinois","17","Saline","165","Saline, IL",7445,108078000,695
"G1701670","1984","Illinois","17","Sangamon","167","Sangamon, IL",57304,911204000,4254
"G1701690","1984","Illinois","17","Schuyler","169","Schuyler, IL",991,10491000,191
"G1701710","1984","Illinois","17","Scott","171","Scott, IL",793,21296000,124
"G1701730","1984","Illinois","17","Shelby","173","Shelby, IL",2787,34108000,427
"G1701750","1984","Illinois","17","Stark","175","Stark, IL",797,10001000,135
"G1701770","1984","Illinois","17","Stephenson","177","Stephenson, IL",18830,318198000,1027
"G1701790","1984","Illinois","17","Tazewell","179","Tazewell, IL",31158,626245000,2359
"G1701810","1984","Illinois","17","Union","181","Union, IL",2888,36423000,359
"G1701830","1984","Illinois","17","Vermilion","183","Vermilion, IL",28409,525717000,1931
"G1701850","1984","Illinois","17","Wabash","185","Wabash, IL",5453,108471000,390
"G1701870","1984","Illinois","17","Warren","187","Warren, IL",4095,57654000,452
"G1701890","1984","Illinois","17","Washington","189","Washington, IL",2863,53812000,322
"G1701910","1984","Illinois","17","Wayne","191","Wayne, IL",3994,57133000,436
"G1701930","1984","Illinois","17","White","193","White, IL",3440,53844000,473
"G1701950","1984","Illinois","17","Whiteside","195","Whiteside, IL",16554,282830000,1255
"G1701970","1984","Illinois","17","Will","197","Will, IL",68632,1288252000,5167
"G1701990","1984","Illinois","17","Williamson","199","Williamson, IL",12907,210822000,1230
"G1702010","1984","Illinois","17","Winnebago","201","Winnebago, IL",98824,1813694000,5960
"G1702030","1984","Illinois","17","Woodford","203","Woodford, IL",4570,60510000,555
"G1709990","1984","Illinois","17","Remainder of Illinois","999","Illinois Statewide No Fixed Loc",2773,76845000,87
"G1800010","1984","Indiana","18","Adams","001","Adams, IN",9384,152674000,637
"G1800030","1984","Indiana","18","Allen","003","Allen, IN",126103,2296541000,6964
"G1800050","1984","Indiana","18","Bartholomew","005","Bartholomew, IN",27201,665439000,1461
"G1800070","1984","Indiana","18","Benton","007","Benton, IN",1771,23991000,250
"G1800090","1984","Indiana","18","Blackford","009","Blackford, IN",3880,57144000,289
"G1800110","1984","Indiana","18","Boone","011","Boone, IN",7159,94648000,845
"G1800130","1984","Indiana","18","Brown","013","Brown, IN",1018,8868000,216
"G1800150","1984","Indiana","18","Carroll","015","Carroll, IN",3290,42699000,372
"G1800170","1984","Indiana","18","Cass","017","Cass, IN",11099,168258000,902
"G1800190","1984","Indiana","18","Clark","019","Clark, IN",24247,391966000,1726
"G1800210","1984","Indiana","18","Clay","021","Clay, IN",3562,55243000,436
"G1800230","1984","Indiana","18","Clinton","023","Clinton, IN",6859,97320000,651
"G1800250","1984","Indiana","18","Crawford","025","Crawford, IN",810,9592000,139
"G1800270","1984","Indiana","18","Daviess","027","Daviess, IN",5630,80799000,621
"G1800290","1984","Indiana","18","Dearborn","029","Dearborn, IN",7512,139377000,617
"G1800310","1984","Indiana","18","Decatur","031","Decatur, IN",5737,91659000,479
"G1800330","1984","Indiana","18","DeKalb","033","De Kalb, IN",9565,151451000,715
"G1800350","1984","Indiana","18","Delaware","035","Delaware, IN",36788,637678000,2574
"G1800370","1984","Indiana","18","Dubois","037","Dubois, IN",15734,253869000,963
"G1800390","1984","Indiana","18","Elkhart","039","Elkhart, IN",81505,1407748000,4037
"G1800410","1984","Indiana","18","Fayette","041","Fayette, IN",9206,185755000,476
"G1800430","1984","Indiana","18","Floyd","043","Floyd, IN",13041,181412000,1183
"G1800450","1984","Indiana","18","Fountain","045","Fountain, IN",4240,57330000,382
"G1800470","1984","Indiana","18","Franklin","047","Franklin, IN",1949,25119000,264
"G1800490","1984","Indiana","18","Fulton","049","Fulton, IN",5248,74706000,443
"G1800510","1984","Indiana","18","Gibson","051","Gibson, IN",7520,109752000,713
"G1800530","1984","Indiana","18","Grant","053","Grant, IN",26358,489993000,1574
"G1800550","1984","Indiana","18","Greene","055","Greene, IN",4056,45011000,598
"G1800570","1984","Indiana","18","Hamilton","057","Hamilton, IN",22010,364976000,2065
"G1800590","1984","Indiana","18","Hancock","059","Hancock, IN",6420,101547000,760
"G1800610","1984","Indiana","18","Harrison","061","Harrison, IN",3661,43654000,414
"G1800630","1984","Indiana","18","Hendricks","063","Hendricks, IN",8574,119588000,998
"G1800650","1984","Indiana","18","Henry","065","Henry, IN",9157,146600000,890
"G1800670","1984","Indiana","18","Howard","067","Howard, IN",35220,851704000,1723
"G1800690","1984","Indiana","18","Huntington","069","Huntington, IN",10325,144221000,731
"G1800710","1984","Indiana","18","Jackson","071","Jackson, IN",10797,139007000,783
"G1800730","1984","Indiana","18","Jasper","073","Jasper, IN",5045,68493000,546
"G1800750","1984","Indiana","18","Jay","075","Jay, IN",5555,74441000,390
"G1800770","1984","Indiana","18","Jefferson","077","Jefferson, IN",7402,114444000,616
"G1800790","1984","Indiana","18","Jennings","079","Jennings, IN",2895,40752000,303
"G1800810","1984","Indiana","18","Johnson","081","Johnson, IN",17737,242999000,1516
"G1800830","1984","Indiana","18","Knox","083","Knox, IN",10582,147278000,1087
"G1800850","1984","Indiana","18","Kosciusko","085","Kosciusko, IN",20155,358107000,1432
"G1800870","1984","Indiana","18","Lagrange","087","Lagrange, IN",6999,104721000,453
"G1800890","1984","Indiana","18","Lake","089","Lake, IN",155271,3121242000,8522
"G1800910","1984","Indiana","18","LaPorte","091","La Porte, IN",30534,493084000,2111
"G1800930","1984","Indiana","18","Lawrence","093","Lawrence, IN",9117,167630000,719
"G1800950","1984","Indiana","18","Madison","095","Madison, IN",41302,882968000,2516
"G1800970","1984","Indiana","18","Marion","097","Marion, IN",366050,7196151000,19443
"G1800990","1984","Indiana","18","Marshall","099","Marshall, IN",11305,169666000,935
"G1801010","1984","Indiana","18","Martin","101","Martin, IN",1436,20942000,193
"G1801030","1984","Indiana","18","Miami","103","Miami, IN",6291,92180000,613
"G1801050","1984","Indiana","18","Monroe","105","Monroe, IN",29237,428536000,2104
"G1801070","1984","Indiana","18","Montgomery","107","Montgomery, IN",10612,188706000,767
"G1801090","1984","Indiana","18","Morgan","109","Morgan, IN",7618,96843000,793
"G1801110","1984","Indiana","18","Newton","111","Newton, IN",2712,36564000,260
"G1801130","1984","Indiana","18","Noble","113","Noble, IN",10321,155689000,729
"G1801150","1984","Indiana","18","Ohio","115","Ohio, IN",324,3196000,66
"G1801170","1984","Indiana","18","Orange","117","Orange, IN",4946,61487000,328
"G1801190","1984","Indiana","18","Owen","119","Owen, IN",1509,19743000,195
"G1801210","1984","Indiana","18","Parke","121","Parke, IN",1767,20783000,284
"G1801230","1984","Indiana","18","Perry","123","Perry, IN",4213,60661000,363
"G1801250","1984","Indiana","18","Pike","125","Pike, IN",1931,41322000,198
"G1801270","1984","Indiana","18","Porter","127","Porter, IN",30010,567104000,2013
"G1801290","1984","Indiana","18","Posey","129","Posey, IN",4967,104210000,504
"G1801310","1984","Indiana","18","Pulaski","131","Pulaski, IN",2249,33505000,285
"G1801330","1984","Indiana","18","Putnam","133","Putnam, IN",6482,96088000,522
"G1801350","1984","Indiana","18","Randolph","135","Randolph, IN",7005,122947000,599
"G1801370","1984","Indiana","18","Ripley","137","Ripley, IN",7295,134465000,482
"G1801390","1984","Indiana","18","Rush","139","Rush, IN",3384,43461000,352
"G1801410","1984","Indiana","18","St Joseph","141","St. Joseph, IN",91734,1543012000,5832
"G1801430","1984","Indiana","18","Scott","143","Scott, IN",3257,44570000,323
"G1801450","1984","Indiana","18","Shelby","145","Shelby, IN",9427,128392000,735
"G1801470","1984","Indiana","18","Spencer","147","Spencer, IN",3984,66970000,351
"G1801490","1984","Indiana","18","Starke","149","Starke, IN",2505,29021000,302
"G1801510","1984","Indiana","18","Steuben","151","Steuben, IN",8405,133774000,636
"G1801530","1984","Indiana","18","Sullivan","153","Sullivan, IN",2729,50108000,370
"G1801550","1984","Indiana","18","Switzerland","155","Switzerland, IN",840,10208000,80
"G1801570","1984","Indiana","18","Tippecanoe","157","Tippecanoe, IN",38289,626591000,2460
"G1801590","1984","Indiana","18","Tipton","159","Tipton, IN",2236,33167000,294
"G1801610","1984","Indiana","18","Union","161","Union, IN",570,6521000,128
"G1801630","1984","Indiana","18","Vanderburgh","163","Vanderburgh, IN",80918,1362272000,4679
"G1801650","1984","Indiana","18","Vermillion","165","Vermillion, IN",3391,76845000,267
"G1801670","1984","Indiana","18","Vigo","167","Vigo, IN",35972,564045000,2354
"G1801690","1984","Indiana","18","Wabash","169","Wabash, IN",11227,178877000,802
"G1801710","1984","Indiana","18","Warren","171","Warren, IN",577,7736000,116
"G1801730","1984","Indiana","18","Warrick","173","Warrick, IN",10565,261702000,747
"G1801750","1984","Indiana","18","Washington","175","Washington, IN",3775,50961000,359
"G1801770","1984","Indiana","18","Wayne","177","Wayne, IN",23543,387796000,1588
"G1801790","1984","Indiana","18","Wells","179","Wells, IN",5967,92036000,522
"G1801810","1984","Indiana","18","White","181","White, IN",6147,89354000,593
"G1801830","1984","Indiana","18","Whitley","183","Whitley, IN",6134,98682000,546
"G1809990","1984","Indiana","18","Remainder of Indiana","999","Indiana Statewide No Fixed Loc",1085,23778000,61
"G1900010","1984","Iowa","19","Adair","001","Adair, IA",1555,18988000,250
"G1900030","1984","Iowa","19","Adams","003","Adams, IA",1336,15553000,133
"G1900050","1984","Iowa","19","Allamakee","005","Allamakee, IA",3075,32466000,397
"G1900070","1984","Iowa","19","Appanoose","007","Appanoose, IA",2631,33791000,335
"G1900090","1984","Iowa","19","Audubon","009","Audubon, IA",1285,12174000,230
"G1900110","1984","Iowa","19","Benton","011","Benton, IA",2995,36270000,557
"G1900130","1984","Iowa","19","Black Hawk","013","Black Hawk, IA",43221,777115000,3106
"G1900150","1984","Iowa","19","Boone","015","Boone, IA",4677,62250000,581
"G1900170","1984","Iowa","19","Bremer","017","Bremer, IA",5879,86172000,596
"G1900190","1984","Iowa","19","Buchanan","019","Buchanan, IA",2960,33446000,466
"G1900210","1984","Iowa","19","Buena Vista","021","Buena Vista, IA",5932,69183000,647
"G1900230","1984","Iowa","19","Butler","023","Butler, IA",1844,18881000,397
"G1900250","1984","Iowa","19","Calhoun","025","Calhoun, IA",2048,23065000,366
"G1900270","1984","Iowa","19","Carroll","027","Carroll, IA",6570,87832000,736
"G1900290","1984","Iowa","19","Cass","029","Cass, IA",3991,45957000,550
"G1900310","1984","Iowa","19","Cedar","031","Cedar, IA",2669,30449000,456
"G1900330","1984","Iowa","19","Cerro Gordo","033","Cerro Gordo, IA",16389,224615000,1468
"G1900350","1984","Iowa","19","Cherokee","035","Cherokee, IA",3868,50047000,418
"G1900370","1984","Iowa","19","Chickasaw","037","Chickasaw, IA",3108,42092000,381
"G1900390","1984","Iowa","19","Clarke","039","Clarke, IA",1887,21032000,223
"G1900410","1984","Iowa","19","Clay","041","Clay, IA",6052,72576000,670
"G1900430","1984","Iowa","19","Clayton","043","Clayton, IA",3577,39140000,544
"G1900450","1984","Iowa","19","Clinton","045","Clinton, IA",15709,238945000,1241
"G1900470","1984","Iowa","19","Crawford","047","Crawford, IA",5099,72256000,504
"G1900490","1984","Iowa","19","Dallas","049","Dallas, IA",4790,62575000,617
"G1900510","1984","Iowa","19","Davis","051","Davis, IA",1024,11719000,182
"G1900530","1984","Iowa","19","Decatur","053","Decatur, IA",1989,17133000,183
"G1900550","1984","Iowa","19","Delaware","055","Delaware, IA",2797,36666000,450
"G1900570","1984","Iowa","19","Des Moines","057","Des Moines, IA",15858,260596000,1225
"G1900590","1984","Iowa","19","Dickinson","059","Dickinson, IA",3765,50474000,547
"G1900610","1984","Iowa","19","Dubuque","061","Dubuque, IA",35316,595778000,2249
"G1900630","1984","Iowa","19","Emmet","063","Emmet, IA",2789,34555000,315
"G1900650","1984","Iowa","19","Fayette","065","Fayette, IA",4764,55109000,673
"G1900670","1984","Iowa","19","Floyd","067","Floyd, IA",4129,56765000,477
"G1900690","1984","Iowa","19","Franklin","069","Franklin, IA",2574,34729000,358
"G1900710","1984","Iowa","19","Fremont","071","Fremont, IA",1180,13843000,209
"G1900730","1984","Iowa","19","Greene","073","Greene, IA",2051,24795000,317
"G1900750","1984","Iowa","19","Grundy","075","Grundy, IA",2296,29287000,357
"G1900770","1984","Iowa","19","Guthrie","077","Guthrie, IA",1551,16172000,280
"G1900790","1984","Iowa","19","Hamilton","079","Hamilton, IA",4821,60893000,477
"G1900810","1984","Iowa","19","Hancock","081","Hancock, IA",2718,33609000,356
"G1900830","1984","Iowa","19","Hardin","083","Hardin, IA",5171,64790000,690
"G1900850","1984","Iowa","19","Harrison","085","Harrison, IA",2143,22845000,350
"G1900870","1984","Iowa","19","Henry","087","Henry, IA",5249,66294000,469
"G1900890","1984","Iowa","19","Howard","089","Howard, IA",1766,20348000,277
"G1900910","1984","Iowa","19","Humboldt","091","Humboldt, IA",2401,28701000,342
"G1900930","1984","Iowa","19","Ida","093","Ida, IA",1947,27301000,252
"G1900950","1984","Iowa","19","Iowa","095","Iowa, IA",6157,87017000,438
"G1900970","1984","Iowa","19","Jackson","097","Jackson, IA",3525,36826000,498
"G1900990","1984","Iowa","19","Jasper","099","Jasper, IA",9171,160708000,793
"G1901010","1984","Iowa","19","Jefferson","101","Jefferson, IA",4839,61148000,460
"G1901030","1984","Iowa","19","Johnson","103","Johnson, IA",22045,301499000,1934
"G1901050","1984","Iowa","19","Jones","105","Jones, IA",3341,39602000,489
"G1901070","1984","Iowa","19","Keokuk","107","Keokuk, IA",1502,17263000,309
"G1901090","1984","Iowa","19","Kossuth","109","Kossuth, IA",4723,61940000,595
"G1901110","1984","Iowa","19","Lee","111","Lee, IA",13451,230142000,1061
"G1901130","1984","Iowa","19","Linn","113","Linn, IA",69363,1250643000,4292
"G1901150","1984","Iowa","19","Louisa","115","Louisa, IA",1309,15556000,219
"G1901170","1984","Iowa","19","Lucas","117","Lucas, IA",2217,35263000,205
"G1901190","1984","Iowa","19","Lyon","119","Lyon, IA",1601,17356000,302
"G1901210","1984","Iowa","19","Madison","121","Madison, IA",1554,16743000,259
"G1901230","1984","Iowa","19","Mahaska","123","Mahaska, IA",4800,59566000,568
"G1901250","1984","Iowa","19","Marion","125","Marion, IA",8809,135969000,655
"G1901270","1984","Iowa","19","Marshall","127","Marshall, IA",13751,235706000,991
"G1901290","1984","Iowa","19","Mills","129","Mills, IA",1987,23737000,241
"G1901310","1984","Iowa","19","Mitchell","131","Mitchell, IA",1960,20830000,321
"G1901330","1984","Iowa","19","Monona","133","Monona, IA",1988,20847000,307
"G1901350","1984","Iowa","19","Monroe","135","Monroe, IA",1356,16437000,193
"G1901370","1984","Iowa","19","Montgomery","137","Montgomery, IA",3625,48617000,359
"G1901390","1984","Iowa","19","Muscatine","139","Muscatine, IA",15682,295464000,992
"G1901410","1984","Iowa","19","O Brien","141","OBrien, IA",3802,41108000,544
"G1901430","1984","Iowa","19","Osceola","143","Osceola, IA",1460,16049000,217
"G1901450","1984","Iowa","19","Page","145","Page, IA",5308,66366000,558
"G1901470","1984","Iowa","19","Palo Alto","147","Palo Alto, IA",1983,20422000,321
"G1901490","1984","Iowa","19","Plymouth","149","Plymouth, IA",5062,66333000,617
"G1901510","1984","Iowa","19","Pocahontas","151","Pocahontas, IA",2328,26942000,378
"G1901530","1984","Iowa","19","Polk","153","Polk, IA",156470,2774107000,9284
"G1901550","1984","Iowa","19","Pottawattamie","155","Pottawattamie, IA",19214,238344000,1728
"G1901570","1984","Iowa","19","Poweshiek","157","Poweshiek, IA",5623,88363000,497
"G1901590","1984","Iowa","19","Ringgold","159","Ringgold, IA",803,7552000,141
"G1901610","1984","Iowa","19","Sac","161","Sac, IA",2028,23472000,416
"G1901630","1984","Iowa","19","Scott","163","Scott, IA",56714,1021614000,3906
"G1901650","1984","Iowa","19","Shelby","165","Shelby, IA",3099,33256000,388
"G1901670","1984","Iowa","19","Sioux","167","Sioux, IA",8227,95200000,851
"G1901690","1984","Iowa","19","Story","169","Story, IA",17182,205840000,1577
"G1901710","1984","Iowa","19","Tama","171","Tama, IA",2929,35618000,423
"G1901730","1984","Iowa","19","Taylor","173","Taylor, IA",1027,8986000,187
"G1901750","1984","Iowa","19","Union","175","Union, IA",3114,36163000,371
"G1901770","1984","Iowa","19","Van Buren","177","Van Buren, IA",929,9466000,191
"G1901790","1984","Iowa","19","Wapello","179","Wapello, IA",10107,166174000,859
"G1901810","1984","Iowa","19","Warren","181","Warren, IA",4161,45102000,559
"G1901830","1984","Iowa","19","Washington","183","Washington, IA",4458,57141000,606
"G1901850","1984","Iowa","19","Wayne","185","Wayne, IA",1244,12715000,180
"G1901870","1984","Iowa","19","Webster","187","Webster, IA",13779,184791000,1267
"G1901890","1984","Iowa","19","Winnebago","189","Winnebago, IA",5350,78478000,348
"G1901910","1984","Iowa","19","Winneshiek","191","Winneshiek, IA",5386,64359000,546
"G1901930","1984","Iowa","19","Woodbury","193","Woodbury, IA",35100,527149000,2799
"G1901950","1984","Iowa","19","Worth","195","Worth, IA",1148,11734000,198
"G1901970","1984","Iowa","19","Wright","197","Wright, IA",3430,45751000,478
"G1909990","1984","Iowa","19","Remainder of Iowa","999","Iowa Statewide No Fixed Loc",405,8957000,27
"G2000010","1984","Kansas","20","Allen","001","Allen, KS",4213,54469000,442
"G2000030","1984","Kansas","20","Anderson","003","Anderson, KS",1210,12758000,190
"G2000050","1984","Kansas","20","Atchison","005","Atchison, KS",4319,63279000,374
"G2000070","1984","Kansas","20","Barber","007","Barber, KS",1910,23459000,227
"G2000090","1984","Kansas","20","Barton","009","Barton, KS",12726,204316000,1248
"G2000110","1984","Kansas","20","Bourbon","011","Bourbon, KS",6961,91325000,1589
"G2000130","1984","Kansas","20","Brown","013","Brown, KS",2389,28920000,307
"G2000150","1984","Kansas","20","Butler","015","Butler, KS",8064,126107000,990
"G2000170","1984","Kansas","20","Chase","017","Chase, KS",420,4493000,78
"G2000190","1984","Kansas","20","Chautauqua","019","Chautauqua, KS",642,8060000,119
"G2000210","1984","Kansas","20","Cherokee","021","Cherokee, KS",3718,52984000,382
"G2000230","1984","Kansas","20","Cheyenne","023","Cheyenne, KS",593,6679000,128
"G2000250","1984","Kansas","20","Clark","025","Clark, KS",396,5421000,90
"G2000270","1984","Kansas","20","Clay","027","Clay, KS",1918,21927000,279
"G2000290","1984","Kansas","20","Cloud","029","Cloud, KS",2881,35700000,368
"G2000310","1984","Kansas","20","Coffey","031","Coffey, KS",1598,31372000,222
"G2000330","1984","Kansas","20","Comanche","033","Comanche, KS",395,3838000,90
"G2000350","1984","Kansas","20","Cowley","035","Cowley, KS",9052,135219000,839
"G2000370","1984","Kansas","20","Crawford","037","Crawford, KS",9893,136665000,907
"G2000390","1984","Kansas","20","Decatur","039","Decatur, KS",1061,11408000,181
"G2000410","1984","Kansas","20","Dickinson","041","Dickinson, KS",4039,48243000,533
"G2000430","1984","Kansas","20","Doniphan","043","Doniphan, KS",1394,24513000,174
"G2000450","1984","Kansas","20","Douglas","045","Douglas, KS",17269,232411000,1574
"G2000470","1984","Kansas","20","Edwards","047","Edwards, KS",809,9760000,121
"G2000490","1984","Kansas","20","Elk","049","Elk, KS",333,3148000,93
"G2000510","1984","Kansas","20","Ellis","051","Ellis, KS",9459,119594000,970
"G2000530","1984","Kansas","20","Ellsworth","053","Ellsworth, KS",1436,16298000,201
"G2000550","1984","Kansas","20","Finney","055","Finney, KS",10397,159693000,900
"G2000570","1984","Kansas","20","Ford","057","Ford, KS",9157,128360000,794
"G2000590","1984","Kansas","20","Franklin","059","Franklin, KS",4098,52548000,490
"G2000610","1984","Kansas","20","Geary","061","Geary, KS",5761,70921000,643
"G2000630","1984","Kansas","20","Gove","063","Gove, KS",452,4896000,98
"G2000650","1984","Kansas","20","Graham","065","Graham, KS",651,8496000,141
"G2000670","1984","Kansas","20","Grant","067","Grant, KS",1950,30076000,250
"G2000690","1984","Kansas","20","Gray","069","Gray, KS",1083,16365000,155
"G2000710","1984","Kansas","20","Greeley","071","Greeley, KS",330,3480000,63
"G2000730","1984","Kansas","20","Greenwood","073","Greenwood, KS",1396,17574000,262
"G2000750","1984","Kansas","20","Hamilton","075","Hamilton, KS",434,4304000,76
"G2000770","1984","Kansas","20","Harper","077","Harper, KS",1323,16573000,257
"G2000790","1984","Kansas","20","Harvey","079","Harvey, KS",10048,140616000,777
"G2000810","1984","Kansas","20","Haskell","081","Haskell, KS",445,7225000,96
"G2000830","1984","Kansas","20","Hodgeman","083","Hodgeman, KS",156,1667000,40
"G2000850","1984","Kansas","20","Jackson","085","Jackson, KS",1289,12690000,231
"G2000870","1984","Kansas","20","Jefferson","087","Jefferson, KS",1281,15673000,258
"G2000890","1984","Kansas","20","Jewell","089","Jewell, KS",669,8133000,111
"G2000910","1984","Kansas","20","Johnson","091","Johnson, KS",119534,2140348000,8980
"G2000930","1984","Kansas","20","Kearny","093","Kearny, KS",322,3402000,73
"G2000950","1984","Kansas","20","Kingman","095","Kingman, KS",1289,17680000,202
"G2000970","1984","Kansas","20","Kiowa","097","Kiowa, KS",563,6966000,104
"G2000990","1984","Kansas","20","Labette","099","Labette, KS",6366,95123000,607
"G2001010","1984","Kansas","20","Lane","101","Lane, KS",298,3875000,75
"G2001030","1984","Kansas","20","Leavenworth","103","Leavenworth, KS",9615,121647000,821
"G2001050","1984","Kansas","20","Lincoln","105","Lincoln, KS",514,4940000,109
"G2001070","1984","Kansas","20","Linn","107","Linn, KS",1407,21120000,160
"G2001090","1984","Kansas","20","Logan","109","Logan, KS",638,6755000,152
"G2001110","1984","Kansas","20","Lyon","111","Lyon, KS",11333,175599000,901
"G2001130","1984","Kansas","20","McPherson","113","McPherson, KS",10736,140974000,825
"G2001150","1984","Kansas","20","Marion","115","Marion, KS",2810,26878000,383
"G2001170","1984","Kansas","20","Marshall","117","Marshall, KS",2475,30266000,350
"G2001190","1984","Kansas","20","Meade","119","Meade, KS",618,7114000,129
"G2001210","1984","Kansas","20","Miami","121","Miami, KS",3064,36340000,467
"G2001230","1984","Kansas","20","Mitchell","123","Mitchell, KS",1958,23788000,242
"G2001250","1984","Kansas","20","Montgomery","125","Montgomery, KS",12406,179121000,1069
"G2001270","1984","Kansas","20","Morris","127","Morris, KS",1326,15074000,162
"G2001290","1984","Kansas","20","Morton","129","Morton, KS",554,7320000,111
"G2001310","1984","Kansas","20","Nemaha","131","Nemaha, KS",2444,26978000,348
"G2001330","1984","Kansas","20","Neosho","133","Neosho, KS",5635,76775000,589
"G2001350","1984","Kansas","20","Ness","135","Ness, KS",1065,15249000,157
"G2001370","1984","Kansas","20","Norton","137","Norton, KS",1283,15453000,212
"G2001390","1984","Kansas","20","Osage","139","Osage, KS",1608,18253000,256
"G2001410","1984","Kansas","20","Osborne","141","Osborne, KS",1132,11564000,186
"G2001430","1984","Kansas","20","Ottawa","143","Ottawa, KS",1223,14605000,119
"G2001450","1984","Kansas","20","Pawnee","145","Pawnee, KS",1260,15487000,219
"G2001470","1984","Kansas","20","Phillips","147","Phillips, KS",1750,28719000,212
"G2001490","1984","Kansas","20","Pottawatomie","149","Pottawatomie, KS",2565,38355000,314
"G2001510","1984","Kansas","20","Pratt","151","Pratt, KS",2791,40225000,406
"G2001530","1984","Kansas","20","Rawlins","153","Rawlins, KS",572,5805000,113
"G2001550","1984","Kansas","20","Reno","155","Reno, KS",21090,330731000,1736
"G2001570","1984","Kansas","20","Republic","157","Republic, KS",1551,17402000,218
"G2001590","1984","Kansas","20","Rice","159","Rice, KS",2491,33696000,321
"G2001610","1984","Kansas","20","Riley","161","Riley, KS",12282,136762000,1156
"G2001630","1984","Kansas","20","Rooks","163","Rooks, KS",1350,19123000,259
"G2001650","1984","Kansas","20","Rush","165","Rush, KS",790,10565000,134
"G2001670","1984","Kansas","20","Russell","167","Russell, KS",2918,43777000,352
"G2001690","1984","Kansas","20","Saline","169","Saline, KS",19235,277959000,1618
"G2001710","1984","Kansas","20","Scott","171","Scott, KS",1262,16394000,202
"G2001730","1984","Kansas","20","Sedgwick","173","Sedgwick, KS",180246,3532847000,10514
"G2001750","1984","Kansas","20","Seward","175","Seward, KS",7386,130913000,667
"G2001770","1984","Kansas","20","Shawnee","177","Shawnee, KS",59472,973257000,4097
"G2001790","1984","Kansas","20","Sheridan","179","Sheridan, KS",497,6464000,94
"G2001810","1984","Kansas","20","Sherman","181","Sherman, KS",1749,21406000,269
"G2001830","1984","Kansas","20","Smith","183","Smith, KS",948,9949000,187
"G2001850","1984","Kansas","20","Stafford","185","Stafford, KS",787,9493000,160
"G2001870","1984","Kansas","20","Stanton","187","Stanton, KS",281,4368000,54
"G2001890","1984","Kansas","20","Stevens","189","Stevens, KS",768,9923000,139
"G2001910","1984","Kansas","20","Sumner","191","Sumner, KS",3702,46434000,543
"G2001930","1984","Kansas","20","Thomas","193","Thomas, KS",2219,24034000,337
"G2001950","1984","Kansas","20","Trego","195","Trego, KS",811,7986000,138
"G2001970","1984","Kansas","20","Wabaunsee","197","Wabaunsee, KS",534,5299000,129
"G2001990","1984","Kansas","20","Wallace","199","Wallace, KS",254,2796000,54
"G2002010","1984","Kansas","20","Washington","201","Washington, KS",1097,9846000,224
"G2002030","1984","Kansas","20","Wichita","203","Wichita, KS",418,5357000,86
"G2002050","1984","Kansas","20","Wilson","205","Wilson, KS",2656,36390000,281
"G2002070","1984","Kansas","20","Woodson","207","Woodson, KS",681,6169000,123
"G2002090","1984","Kansas","20","Wyandotte","209","Wyandotte, KS",59979,1212674000,3384
"G2009990","1984","Kansas","20","Remainder of Kansas","999","Kansas Statewide No Fixed Loc",4481,126660000,128
"G2100010","1984","Kentucky","21","Adair","001","Adair, KY",2097,19405000,287
"G2100030","1984","Kentucky","21","Allen","003","Allen, KY",2799,36791000,199
"G2100050","1984","Kentucky","21","Anderson","005","Anderson, KY",2046,29770000,206
"G2100070","1984","Kentucky","21","Ballard","007","Ballard, KY",1693,34127000,157
"G2100090","1984","Kentucky","21","Barren","009","Barren, KY",10113,149798000,726
"G2100110","1984","Kentucky","21","Bath","011","Bath, KY",497,5895000,110
"G2100130","1984","Kentucky","21","Bell","013","Bell, KY",8258,132238000,719
"G2100150","1984","Kentucky","21","Boone","015","Boone, KY",18643,291073000,1126
"G2100170","1984","Kentucky","21","Bourbon","017","Bourbon, KY",3766,53600000,371
"G2100190","1984","Kentucky","21","Boyd","019","Boyd, KY",21235,427126000,1319
"G2100210","1984","Kentucky","21","Boyle","021","Boyle, KY",9370,140838000,597
"G2100230","1984","Kentucky","21","Bracken","023","Bracken, KY",538,7037000,91
"G2100250","1984","Kentucky","21","Breathitt","025","Breathitt, KY",2469,56807000,285
"G2100270","1984","Kentucky","21","Breckinridge","027","Breckinridge, KY",1499,16932000,270
"G2100290","1984","Kentucky","21","Bullitt","029","Bullitt, KY",3424,50675000,414
"G2100310","1984","Kentucky","21","Butler","031","Butler, KY",1356,14886000,153
"G2100330","1984","Kentucky","21","Caldwell","033","Caldwell, KY",2891,36612000,290
"G2100350","1984","Kentucky","21","Calloway","035","Calloway, KY",5617,67048000,684
"G2100370","1984","Kentucky","21","Campbell","037","Campbell, KY",13380,187094000,1305
"G2100390","1984","Kentucky","21","Carlisle","039","Carlisle, KY",437,4038000,82
"G2100410","1984","Kentucky","21","Carroll","041","Carroll, KY",2966,51198000,191
"G2100430","1984","Kentucky","21","Carter","043","Carter, KY",2974,35615000,352
