GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
"G1700410","1982","Illinois","17","Douglas","041","Douglas, IL",5575,87393000,449
"G1700430","1982","Illinois","17","Dupage","043","Du Page, IL",278893,5036924000,15622
"G1700450","1982","Illinois","17","Edgar","045","Edgar, IL",4670,60652000,401
"G1700470","1982","Illinois","17","Edwards","047","Edwards, IL",2677,34737000,189
"G1700490","1982","Illinois","17","Effingham","049","Effingham, IL",10281,139437000,732
"G1700510","1982","Illinois","17","Fayette","051","Fayette, IL",3881,44638000,397
"G1700530","1982","Illinois","17","Ford","053","Ford, IL",3638,47389000,371
"G1700550","1982","Illinois","17","Franklin","055","Franklin, IL",8555,140370000,730
"G1700570","1982","Illinois","17","Fulton","057","Fulton, IL",7396,104872000,664
"G1700590","1982","Illinois","17","Gallatin","059","Gallatin, IL",1523,29291000,141
"G1700610","1982","Illinois","17","Greene","061","Greene, IL",1843,19435000,252
"G1700630","1982","Illinois","17","Grundy","063","Grundy, IL",8350,156144000,593
"G1700650","1982","Illinois","17","Hamilton","065","Hamilton, IL",1325,20843000,147
"G1700670","1982","Illinois","17","Hancock","067","Hancock, IL",3105,37374000,439
"G1700690","1982","Illinois","17","Hardin","069","Hardin, IL",761,10119000,85
"G1700710","1982","Illinois","17","Henderson","071","Henderson, IL",532,5367000,124
"G1700730","1982","Illinois","17","Henry","073","Henry, IL",9829,135410000,992
"G1700750","1982","Illinois","17","Iroquois","075","Iroquois, IL",6461,77705000,649
"G1700770","1982","Illinois","17","Jackson","077","Jackson, IL",13249,156449000,1101
"G1700790","1982","Illinois","17","Jasper","079","Jasper, IL",2169,33432000,194
"G1700810","1982","Illinois","17","Jefferson","081","Jefferson, IL",11984,182014000,804
"G1700830","1982","Illinois","17","Jersey","083","Jersey, IL",2574,28139000,276
"G1700850","1982","Illinois","17","Jo Daviess","085","Jo Daviess, IL",3937,43804000,437
"G1700870","1982","Illinois","17","Johnson","087","Johnson, IL",643,6214000,128
"G1700890","1982","Illinois","17","Kane","089","Kane, IL",102998,1643959000,5423
"G1700910","1982","Illinois","17","Kankakee","091","Kankakee, IL",28394,410363000,1732
"G1700930","1982","Illinois","17","Kendall","093","Kendall, IL",4185,49241000,434
"G1700950","1982","Illinois","17","Knox","095","Knox, IL",17423,247657000,1150
"G1700970","1982","Illinois","17","Lake","097","Lake, IL",134614,2362130000,8114
"G1700990","1982","Illinois","17","La Salle","099","La Salle, IL",31166,483768000,2408
"G1701010","1982","Illinois","17","Lawrence","101","Lawrence, IL",3964,61352000,311
"G1701030","1982","Illinois","17","Lee","103","Lee, IL",8294,111204000,661
"G1701050","1982","Illinois","17","Livingston","105","Livingston, IL",9830,140167000,844
"G1701070","1982","Illinois","17","Logan","107","Logan, IL",7265,97789000,610
"G1701090","1982","Illinois","17","McDonough","109","McDonough, IL",7584,81701000,707
"G1701110","1982","Illinois","17","McHenry","111","McHenry, IL",40044,607485000,2725
"G1701130","1982","Illinois","17","McLean","113","McLean, IL",41911,655818000,2314
"G1701150","1982","Illinois","17","Macon","115","Macon, IL",47390,790341000,2423
"G1701170","1982","Illinois","17","Macoupin","117","Macoupin, IL",8624,123002000,833
"G1701190","1982","Illinois","17","Madison","119","Madison, IL",68188,1104444000,4311
"G1701210","1982","Illinois","17","Marion","121","Marion, IL",12810,185710000,1036
"G1701230","1982","Illinois","17","Marshall","123","Marshall, IL",2280,31504000,253
"G1701250","1982","Illinois","17","Mason","125","Mason, IL",2057,27208000,312
"G1701270","1982","Illinois","17","Massac","127","Massac, IL",2696,44409000,224
"G1701290","1982","Illinois","17","Menard","129","Menard, IL",1108,14849000,164
"G1701310","1982","Illinois","17","Mercer","131","Mercer, IL",1785,20823000,269
"G1701330","1982","Illinois","17","Monroe","133","Monroe, IL",2691,35964000,345
"G1701350","1982","Illinois","17","Montgomery","135","Montgomery, IL",7214,99008000,680
"G1701370","1982","Illinois","17","Morgan","137","Morgan, IL",11584,151859000,790
"G1701390","1982","Illinois","17","Moultrie","139","Moultrie, IL",2244,26830000,272
"G1701410","1982","Illinois","17","Ogle","141","Ogle, IL",10442,149534000,776
"G1701430","1982","Illinois","17","Peoria","143","Peoria, IL",86800,1699965000,4081
"G1701450","1982","Illinois","17","Perry","145","Perry, IL",5872,124243000,395
"G1701470","1982","Illinois","17","Piatt","147","Piatt, IL",3371,41418000,312
"G1701490","1982","Illinois","17","Pike","149","Pike, IL",2768,29844000,375
"G1701510","1982","Illinois","17","Pope","151","Pope, IL",287,3985000,40
"G1701530","1982","Illinois","17","Pulaski","153","Pulaski, IL",744,6878000,105
"G1701550","1982","Illinois","17","Putnam","155","Putnam, IL",1514,33965000,115
"G1701570","1982","Illinois","17","Randolph","157","Randolph, IL",9279,145743000,660
"G1701590","1982","Illinois","17","Richland","159","Richland, IL",5532,78999000,456
"G1701610","1982","Illinois","17","Rock Island","161","Rock Island, IL",64986,1168708000,3181
"G1701630","1982","Illinois","17","St Clair","163","St. Clair, IL",51703,761937000,4067
"G1701650","1982","Illinois","17","Saline","165","Saline, IL",7231,89568000,596
"G1701670","1982","Illinois","17","Sangamon","167","Sangamon, IL",56401,841986000,3724
"G1701690","1982","Illinois","17","Schuyler","169","Schuyler, IL",981,10879000,162
"G1701710","1982","Illinois","17","Scott","171","Scott, IL",987,21810000,106
"G1701730","1982","Illinois","17","Shelby","173","Shelby, IL",2639,29840000,371
"G1701750","1982","Illinois","17","Stark","175","Stark, IL",878,9328000,119
"G1701770","1982","Illinois","17","Stephenson","177","Stephenson, IL",17938,269585000,886
"G1701790","1982","Illinois","17","Tazewell","179","Tazewell, IL",36418,615989000,2005
"G1701810","1982","Illinois","17","Union","181","Union, IL",2839,33331000,307
"G1701830","1982","Illinois","17","Vermilion","183","Vermilion, IL",27430,452225000,1704
"G1701850","1982","Illinois","17","Wabash","185","Wabash, IL",5360,99680000,350
"G1701870","1982","Illinois","17","Warren","187","Warren, IL",4023,57446000,409
"G1701890","1982","Illinois","17","Washington","189","Washington, IL",2809,41314000,295
"G1701910","1982","Illinois","17","Wayne","191","Wayne, IL",4357,59290000,396
"G1701930","1982","Illinois","17","White","193","White, IL",3439,47979000,420
"G1701950","1982","Illinois","17","Whiteside","195","Whiteside, IL",17090,275432000,1081
"G1701970","1982","Illinois","17","Will","197","Will, IL",71028,1145766000,4361
"G1701990","1982","Illinois","17","Williamson","199","Williamson, IL",12224,175433000,1035
"G1702010","1982","Illinois","17","Winnebago","201","Winnebago, IL",96911,1581997000,5212
"G1702030","1982","Illinois","17","Woodford","203","Woodford, IL",4599,58103000,478
"G1709990","1982","Illinois","17","Remainder of Illinois","999","Illinois Statewide No Fixed Loc",3413,84976000,81
"G1800010","1982","Indiana","18","Adams","001","Adams, IN",8364,118901000,554
"G1800030","1982","Indiana","18","Allen","003","Allen, IN",122725,1972574000,6009
"G1800050","1982","Indiana","18","Bartholomew","005","Bartholomew, IN",25415,508842000,1228
"G1800070","1982","Indiana","18","Benton","007","Benton, IN",1711,21269000,217
"G1800090","1982","Indiana","18","Blackford","009","Blackford, IN",3361,45945000,261
"G1800110","1982","Indiana","18","Boone","011","Boone, IN",6826,81435000,731
"G1800130","1982","Indiana","18","Brown","013","Brown, IN",1000,7836000,192
"G1800150","1982","Indiana","18","Carroll","015","Carroll, IN",3374,38593000,313
"G1800170","1982","Indiana","18","Cass","017","Cass, IN",10626,154346000,787
"G1800190","1982","Indiana","18","Clark","019","Clark, IN",23715,377800000,1443
"G1800210","1982","Indiana","18","Clay","021","Clay, IN",3618,50737000,379
"G1800230","1982","Indiana","18","Clinton","023","Clinton, IN",6608,82123000,564
"G1800250","1982","Indiana","18","Crawford","025","Crawford, IN",713,7634000,106
"G1800270","1982","Indiana","18","Daviess","027","Daviess, IN",5316,53305000,554
"G1800290","1982","Indiana","18","Dearborn","029","Dearborn, IN",7350,117269000,497
"G1800310","1982","Indiana","18","Decatur","031","Decatur, IN",5540,73787000,439
"G1800330","1982","Indiana","18","DeKalb","033","De Kalb, IN",8027,113136000,606
"G1800350","1982","Indiana","18","Delaware","035","Delaware, IN",35666,533939000,2253
"G1800370","1982","Indiana","18","Dubois","037","Dubois, IN",14719,201358000,866
"G1800390","1982","Indiana","18","Elkhart","039","Elkhart, IN",63132,1001377000,3312
"G1800410","1982","Indiana","18","Fayette","041","Fayette, IN",9438,162842000,413
"G1800430","1982","Indiana","18","Floyd","043","Floyd, IN",12012,149839000,1046
"G1800450","1982","Indiana","18","Fountain","045","Fountain, IN",4415,52153000,343
"G1800470","1982","Indiana","18","Franklin","047","Franklin, IN",1753,20657000,223
"G1800490","1982","Indiana","18","Fulton","049","Fulton, IN",4928,62246000,395
"G1800510","1982","Indiana","18","Gibson","051","Gibson, IN",8237,119993000,604
"G1800530","1982","Indiana","18","Grant","053","Grant, IN",24825,405362000,1358
"G1800550","1982","Indiana","18","Greene","055","Greene, IN",3969,42550000,505
"G1800570","1982","Indiana","18","Hamilton","057","Hamilton, IN",17770,257192000,1577
"G1800590","1982","Indiana","18","Hancock","059","Hancock, IN",6406,88235000,627
"G1800610","1982","Indiana","18","Harrison","061","Harrison, IN",3389,35857000,347
"G1800630","1982","Indiana","18","Hendricks","063","Hendricks, IN",8057,110969000,828
"G1800650","1982","Indiana","18","Henry","065","Henry, IN",8489,111659000,774
"G1800670","1982","Indiana","18","Howard","067","Howard, IN",33126,621649000,1498
"G1800690","1982","Indiana","18","Huntington","069","Huntington, IN",10359,123511000,629
"G1800710","1982","Indiana","18","Jackson","071","Jackson, IN",10145,117534000,688
"G1800730","1982","Indiana","18","Jasper","073","Jasper, IN",4810,60354000,473
"G1800750","1982","Indiana","18","Jay","075","Jay, IN",5516,74135000,344
"G1800770","1982","Indiana","18","Jefferson","077","Jefferson, IN",7391,94163000,530
"G1800790","1982","Indiana","18","Jennings","079","Jennings, IN",2834,34058000,243
"G1800810","1982","Indiana","18","Johnson","081","Johnson, IN",15680,189750000,1235
"G1800830","1982","Indiana","18","Knox","083","Knox, IN",10098,131489000,948
"G1800850","1982","Indiana","18","Kosciusko","085","Kosciusko, IN",19579,296988000,1206
"G1800870","1982","Indiana","18","Lagrange","087","Lagrange, IN",5461,74893000,373
"G1800890","1982","Indiana","18","Lake","089","Lake, IN",171297,3297779000,7489
"G1800910","1982","Indiana","18","LaPorte","091","La Porte, IN",31272,470567000,1841
"G1800930","1982","Indiana","18","Lawrence","093","Lawrence, IN",8948,144325000,643
"G1800950","1982","Indiana","18","Madison","095","Madison, IN",37005,662639000,2188
"G1800970","1982","Indiana","18","Marion","097","Marion, IN",347301,6087936000,16654
"G1800990","1982","Indiana","18","Marshall","099","Marshall, IN",10654,136862000,814
"G1801010","1982","Indiana","18","Martin","101","Martin, IN",1390,18635000,161
"G1801030","1982","Indiana","18","Miami","103","Miami, IN",6266,76702000,522
"G1801050","1982","Indiana","18","Monroe","105","Monroe, IN",27097,378643000,1728
"G1801070","1982","Indiana","18","Montgomery","107","Montgomery, IN",9599,146780000,685
"G1801090","1982","Indiana","18","Morgan","109","Morgan, IN",6619,76398000,654
"G1801110","1982","Indiana","18","Newton","111","Newton, IN",2581,31580000,238
"G1801130","1982","Indiana","18","Noble","113","Noble, IN",9042,118334000,631
"G1801150","1982","Indiana","18","Ohio","115","Ohio, IN",268,2359000,60
"G1801170","1982","Indiana","18","Orange","117","Orange, IN",4308,46190000,273
"G1801190","1982","Indiana","18","Owen","119","Owen, IN",1358,13266000,166
"G1801210","1982","Indiana","18","Parke","121","Parke, IN",1740,18819000,243
"G1801230","1982","Indiana","18","Perry","123","Perry, IN",4394,51827000,318
"G1801250","1982","Indiana","18","Pike","125","Pike, IN",1654,29824000,169
"G1801270","1982","Indiana","18","Porter","127","Porter, IN",30319,545747000,1685
"G1801290","1982","Indiana","18","Posey","129","Posey, IN",4676,82478000,431
"G1801310","1982","Indiana","18","Pulaski","131","Pulaski, IN",1952,26921000,260
"G1801330","1982","Indiana","18","Putnam","133","Putnam, IN",6205,82228000,446
"G1801350","1982","Indiana","18","Randolph","135","Randolph, IN",6808,97332000,531
"G1801370","1982","Indiana","18","Ripley","137","Ripley, IN",6078,87459000,412
"G1801390","1982","Indiana","18","Rush","139","Rush, IN",3238,43130000,322
"G1801410","1982","Indiana","18","St Joseph","141","St. Joseph, IN",85064,1297580000,4948
"G1801430","1982","Indiana","18","Scott","143","Scott, IN",3017,37490000,277
"G1801450","1982","Indiana","18","Shelby","145","Shelby, IN",8919,116060000,623
"G1801470","1982","Indiana","18","Spencer","147","Spencer, IN",3772,50411000,315
"G1801490","1982","Indiana","18","Starke","149","Starke, IN",2433,27102000,261
"G1801510","1982","Indiana","18","Steuben","151","Steuben, IN",6905,94831000,528
"G1801530","1982","Indiana","18","Sullivan","153","Sullivan, IN",2986,49267000,305
"G1801550","1982","Indiana","18","Switzerland","155","Switzerland, IN",809,8295000,73
"G1801570","1982","Indiana","18","Tippecanoe","157","Tippecanoe, IN",37509,549697000,2124
"G1801590","1982","Indiana","18","Tipton","159","Tipton, IN",2289,31621000,270
"G1801610","1982","Indiana","18","Union","161","Union, IN",526,6315000,103
"G1801630","1982","Indiana","18","Vanderburgh","163","Vanderburgh, IN",79505,1231777000,4128
"G1801650","1982","Indiana","18","Vermillion","165","Vermillion, IN",3391,70040000,226
"G1801670","1982","Indiana","18","Vigo","167","Vigo, IN",36851,518019000,2187
"G1801690","1982","Indiana","18","Wabash","169","Wabash, IN",10541,156442000,687
"G1801710","1982","Indiana","18","Warren","171","Warren, IN",678,7536000,93
"G1801730","1982","Indiana","18","Warrick","173","Warrick, IN",9848,226250000,618
"G1801750","1982","Indiana","18","Washington","175","Washington, IN",3253,37416000,294
"G1801770","1982","Indiana","18","Wayne","177","Wayne, IN",24096,344789000,1406
"G1801790","1982","Indiana","18","Wells","179","Wells, IN",6096,85713000,430
"G1801810","1982","Indiana","18","White","181","White, IN",5727,74264000,481
"G1801830","1982","Indiana","18","Whitley","183","Whitley, IN",5554,75132000,423
"G1809990","1982","Indiana","18","Remainder of Indiana","999","Indiana Statewide No Fixed Loc",1064,21037000,54
"G1900010","1982","Iowa","19","Adair","001","Adair, IA",1558,17845000,223
"G1900030","1982","Iowa","19","Adams","003","Adams, IA",1192,13650000,111
"G1900050","1982","Iowa","19","Allamakee","005","Allamakee, IA",3104,31852000,356
"G1900070","1982","Iowa","19","Appanoose","007","Appanoose, IA",2746,33104000,302
"G1900090","1982","Iowa","19","Audubon","009","Audubon, IA",1343,12338000,208
"G1900110","1982","Iowa","19","Benton","011","Benton, IA",2989,34838000,493
"G1900130","1982","Iowa","19","Black Hawk","013","Black Hawk, IA",46858,854321000,2781
"G1900150","1982","Iowa","19","Boone","015","Boone, IA",4546,55732000,524
"G1900170","1982","Iowa","19","Bremer","017","Bremer, IA",5390,70519000,509
"G1900190","1982","Iowa","19","Buchanan","019","Buchanan, IA",2934,33325000,432
"G1900210","1982","Iowa","19","Buena Vista","021","Buena Vista, IA",5229,63394000,567
"G1900230","1982","Iowa","19","Butler","023","Butler, IA",1784,17326000,359
"G1900250","1982","Iowa","19","Calhoun","025","Calhoun, IA",2027,20824000,322
"G1900270","1982","Iowa","19","Carroll","027","Carroll, IA",6303,78587000,677
"G1900290","1982","Iowa","19","Cass","029","Cass, IA",4011,43631000,487
"G1900310","1982","Iowa","19","Cedar","031","Cedar, IA",2842,32595000,415
"G1900330","1982","Iowa","19","Cerro Gordo","033","Cerro Gordo, IA",17160,221605000,1358
"G1900350","1982","Iowa","19","Cherokee","035","Cherokee, IA",3636,51662000,374
"G1900370","1982","Iowa","19","Chickasaw","037","Chickasaw, IA",3106,41405000,356
"G1900390","1982","Iowa","19","Clarke","039","Clarke, IA",1880,22363000,191
"G1900410","1982","Iowa","19","Clay","041","Clay, IA",6010,73486000,606
"G1900430","1982","Iowa","19","Clayton","043","Clayton, IA",3436,35956000,483
"G1900450","1982","Iowa","19","Clinton","045","Clinton, IA",16943,232503000,1096
"G1900470","1982","Iowa","19","Crawford","047","Crawford, IA",4811,66482000,446
"G1900490","1982","Iowa","19","Dallas","049","Dallas, IA",4760,65349000,569
"G1900510","1982","Iowa","19","Davis","051","Davis, IA",1071,11337000,161
"G1900530","1982","Iowa","19","Decatur","053","Decatur, IA",2128,16067000,181
"G1900550","1982","Iowa","19","Delaware","055","Delaware, IA",2857,34638000,380
"G1900570","1982","Iowa","19","Des Moines","057","Des Moines, IA",17072,255515000,1102
"G1900590","1982","Iowa","19","Dickinson","059","Dickinson, IA",3575,41008000,428
"G1900610","1982","Iowa","19","Dubuque","061","Dubuque, IA",37004,600672000,1993
"G1900630","1982","Iowa","19","Emmet","063","Emmet, IA",2949,36611000,281
"G1900650","1982","Iowa","19","Fayette","065","Fayette, IA",4884,54331000,617
"G1900670","1982","Iowa","19","Floyd","067","Floyd, IA",4645,65229000,430
"G1900690","1982","Iowa","19","Franklin","069","Franklin, IA",2663,34642000,331
"G1900710","1982","Iowa","19","Fremont","071","Fremont, IA",1223,13724000,184
"G1900730","1982","Iowa","19","Greene","073","Greene, IA",2017,23682000,279
"G1900750","1982","Iowa","19","Grundy","075","Grundy, IA",2349,26959000,317
"G1900770","1982","Iowa","19","Guthrie","077","Guthrie, IA",1396,12428000,231
"G1900790","1982","Iowa","19","Hamilton","079","Hamilton, IA",4462,52551000,444
"G1900810","1982","Iowa","19","Hancock","081","Hancock, IA",2381,29230000,318
"G1900830","1982","Iowa","19","Hardin","083","Hardin, IA",5217,64365000,607
"G1900850","1982","Iowa","19","Harrison","085","Harrison, IA",2205,21889000,299
"G1900870","1982","Iowa","19","Henry","087","Henry, IA",4658,57793000,448
"G1900890","1982","Iowa","19","Howard","089","Howard, IA",1754,19608000,271
"G1900910","1982","Iowa","19","Humboldt","091","Humboldt, IA",2393,27429000,320
"G1900930","1982","Iowa","19","Ida","093","Ida, IA",1762,22547000,225
"G1900950","1982","Iowa","19","Iowa","095","Iowa, IA",4710,64887000,375
"G1900970","1982","Iowa","19","Jackson","097","Jackson, IA",3448,32941000,451
"G1900990","1982","Iowa","19","Jasper","099","Jasper, IA",9151,140724000,706
"G1901010","1982","Iowa","19","Jefferson","101","Jefferson, IA",4157,50134000,359
"G1901030","1982","Iowa","19","Johnson","103","Johnson, IA",19952,251183000,1625
"G1901050","1982","Iowa","19","Jones","105","Jones, IA",3367,36255000,434
"G1901070","1982","Iowa","19","Keokuk","107","Keokuk, IA",1590,17216000,270
"G1901090","1982","Iowa","19","Kossuth","109","Kossuth, IA",4763,56757000,553
"G1901110","1982","Iowa","19","Lee","111","Lee, IA",14088,206123000,982
"G1901130","1982","Iowa","19","Linn","113","Linn, IA",70878,1157203000,3741
"G1901150","1982","Iowa","19","Louisa","115","Louisa, IA",1683,19238000,204
"G1901170","1982","Iowa","19","Lucas","117","Lucas, IA",2222,31278000,197
"G1901190","1982","Iowa","19","Lyon","119","Lyon, IA",1603,17529000,280
"G1901210","1982","Iowa","19","Madison","121","Madison, IA",1609,16285000,240
"G1901230","1982","Iowa","19","Mahaska","123","Mahaska, IA",4633,51260000,512
"G1901250","1982","Iowa","19","Marion","125","Marion, IA",8260,109455000,580
"G1901270","1982","Iowa","19","Marshall","127","Marshall, IA",14286,224802000,886
"G1901290","1982","Iowa","19","Mills","129","Mills, IA",2015,22628000,219
"G1901310","1982","Iowa","19","Mitchell","131","Mitchell, IA",1969,20551000,288
"G1901330","1982","Iowa","19","Monona","133","Monona, IA",2008,19753000,295
"G1901350","1982","Iowa","19","Monroe","135","Monroe, IA",1657,19434000,178
"G1901370","1982","Iowa","19","Montgomery","137","Montgomery, IA",3418,40939000,343
"G1901390","1982","Iowa","19","Muscatine","139","Muscatine, IA",15694,270323000,863
"G1901410","1982","Iowa","19","O Brien","141","OBrien, IA",3804,38997000,507
"G1901430","1982","Iowa","19","Osceola","143","Osceola, IA",1392,15387000,207
"G1901450","1982","Iowa","19","Page","145","Page, IA",4948,58336000,509
"G1901470","1982","Iowa","19","Palo Alto","147","Palo Alto, IA",1914,20980000,298
"G1901490","1982","Iowa","19","Plymouth","149","Plymouth, IA",5015,60519000,538
"G1901510","1982","Iowa","19","Pocahontas","151","Pocahontas, IA",2349,24140000,331
"G1901530","1982","Iowa","19","Polk","153","Polk, IA",148184,2391502000,8089
"G1901550","1982","Iowa","19","Pottawattamie","155","Pottawattamie, IA",18111,218339000,1503
"G1901570","1982","Iowa","19","Poweshiek","157","Poweshiek, IA",5764,76186000,445
"G1901590","1982","Iowa","19","Ringgold","159","Ringgold, IA",947,8600000,124
"G1901610","1982","Iowa","19","Sac","161","Sac, IA",2282,26479000,399
"G1901630","1982","Iowa","19","Scott","163","Scott, IA",56392,936028000,3399
"G1901650","1982","Iowa","19","Shelby","165","Shelby, IA",3027,29141000,345
"G1901670","1982","Iowa","19","Sioux","167","Sioux, IA",7923,85431000,781
"G1901690","1982","Iowa","19","Story","169","Story, IA",16211,182107000,1395
"G1901710","1982","Iowa","19","Tama","171","Tama, IA",2812,32435000,384
"G1901730","1982","Iowa","19","Taylor","173","Taylor, IA",1182,10101000,161
"G1901750","1982","Iowa","19","Union","175","Union, IA",3245,34869000,346
"G1901770","1982","Iowa","19","Van Buren","177","Van Buren, IA",992,9215000,161
"G1901790","1982","Iowa","19","Wapello","179","Wapello, IA",10739,172320000,739
"G1901810","1982","Iowa","19","Warren","181","Warren, IA",3916,38553000,463
"G1901830","1982","Iowa","19","Washington","183","Washington, IA",4342,51253000,522
"G1901850","1982","Iowa","19","Wayne","185","Wayne, IA",1251,13554000,176
"G1901870","1982","Iowa","19","Webster","187","Webster, IA",14916,191654000,1148
"G1901890","1982","Iowa","19","Winnebago","189","Winnebago, IA",4316,53034000,321
"G1901910","1982","Iowa","19","Winneshiek","191","Winneshiek, IA",4623,56706000,493
"G1901930","1982","Iowa","19","Woodbury","193","Woodbury, IA",34718,496448000,2459
"G1901950","1982","Iowa","19","Worth","195","Worth, IA",1006,10336000,166
"G1901970","1982","Iowa","19","Wright","197","Wright, IA",3736,45977000,439
"G1909990","1982","Iowa","19","Remainder of Iowa","999","Iowa Statewide No Fixed Loc",485,8585000,25
"G2000010","1982","Kansas","20","Allen","001","Allen, KS",4069,47565000,374
"G2000030","1982","Kansas","20","Anderson","003","Anderson, KS",1131,10624000,161
"G2000050","1982","Kansas","20","Atchison","005","Atchison, KS",5074,60448000,338
"G2000070","1982","Kansas","20","Barber","007","Barber, KS",1655,19594000,215
"G2000090","1982","Kansas","20","Barton","009","Barton, KS",12635,174004000,1117
"G2000110","1982","Kansas","20","Bourbon","011","Bourbon, KS",7450,75326000,980
"G2000130","1982","Kansas","20","Brown","013","Brown, KS",2566,26375000,270
"G2000150","1982","Kansas","20","Butler","015","Butler, KS",8668,127378000,798
"G2000170","1982","Kansas","20","Chase","017","Chase, KS",470,4277000,71
"G2000190","1982","Kansas","20","Chautauqua","019","Chautauqua, KS",712,7890000,104
"G2000210","1982","Kansas","20","Cherokee","021","Cherokee, KS",3667,46363000,312
"G2000230","1982","Kansas","20","Cheyenne","023","Cheyenne, KS",632,6290000,109
"G2000250","1982","Kansas","20","Clark","025","Clark, KS",390,4831000,80
"G2000270","1982","Kansas","20","Clay","027","Clay, KS",2035,20084000,238
"G2000290","1982","Kansas","20","Cloud","029","Cloud, KS",2911,32120000,330
"G2000310","1982","Kansas","20","Coffey","031","Coffey, KS",1280,16358000,166
"G2000330","1982","Kansas","20","Comanche","033","Comanche, KS",422,3882000,78
"G2000350","1982","Kansas","20","Cowley","035","Cowley, KS",9374,129889000,740
"G2000370","1982","Kansas","20","Crawford","037","Crawford, KS",9869,125019000,801
"G2000390","1982","Kansas","20","Decatur","039","Decatur, KS",1130,11069000,162
"G2000410","1982","Kansas","20","Dickinson","041","Dickinson, KS",3923,42678000,480
"G2000430","1982","Kansas","20","Doniphan","043","Doniphan, KS",1356,17845000,164
"G2000450","1982","Kansas","20","Douglas","045","Douglas, KS",16923,205026000,1283
"G2000470","1982","Kansas","20","Edwards","047","Edwards, KS",736,7794000,100
"G2000490","1982","Kansas","20","Elk","049","Elk, KS",308,2821000,80
"G2000510","1982","Kansas","20","Ellis","051","Ellis, KS",8903,108896000,822
"G2000530","1982","Kansas","20","Ellsworth","053","Ellsworth, KS",1509,15954000,181
"G2000550","1982","Kansas","20","Finney","055","Finney, KS",8831,135888000,751
"G2000570","1982","Kansas","20","Ford","057","Ford, KS",8199,105973000,686
"G2000590","1982","Kansas","20","Franklin","059","Franklin, KS",4078,44110000,426
"G2000610","1982","Kansas","20","Geary","061","Geary, KS",5566,55786000,553
"G2000630","1982","Kansas","20","Gove","063","Gove, KS",453,4476000,84
"G2000650","1982","Kansas","20","Graham","065","Graham, KS",627,7498000,122
"G2000670","1982","Kansas","20","Grant","067","Grant, KS",1883,25404000,211
"G2000690","1982","Kansas","20","Gray","069","Gray, KS",1133,14296000,131
"G2000710","1982","Kansas","20","Greeley","071","Greeley, KS",278,2878000,53
"G2000730","1982","Kansas","20","Greenwood","073","Greenwood, KS",1531,15955000,237
"G2000750","1982","Kansas","20","Hamilton","075","Hamilton, KS",410,3602000,70
"G2000770","1982","Kansas","20","Harper","077","Harper, KS",1438,15844000,225
"G2000790","1982","Kansas","20","Harvey","079","Harvey, KS",9979,134120000,659
"G2000810","1982","Kansas","20","Haskell","081","Haskell, KS",542,6668000,79
"G2000830","1982","Kansas","20","Hodgeman","083","Hodgeman, KS",130,1470000,39
"G2000850","1982","Kansas","20","Jackson","085","Jackson, KS",1286,11990000,193
"G2000870","1982","Kansas","20","Jefferson","087","Jefferson, KS",1416,17211000,220
"G2000890","1982","Kansas","20","Jewell","089","Jewell, KS",551,7542000,103
"G2000910","1982","Kansas","20","Johnson","091","Johnson, KS",108511,1685835000,7244
"G2000930","1982","Kansas","20","Kearny","093","Kearny, KS",338,3411000,71
"G2000950","1982","Kansas","20","Kingman","095","Kingman, KS",1402,16854000,185
"G2000970","1982","Kansas","20","Kiowa","097","Kiowa, KS",660,7031000,97
"G2000990","1982","Kansas","20","Labette","099","Labette, KS",6391,82605000,525
"G2001010","1982","Kansas","20","Lane","101","Lane, KS",333,3679000,68
"G2001030","1982","Kansas","20","Leavenworth","103","Leavenworth, KS",9144,105135000,703
"G2001050","1982","Kansas","20","Lincoln","105","Lincoln, KS",446,4256000,95
"G2001070","1982","Kansas","20","Linn","107","Linn, KS",1374,20661000,140
"G2001090","1982","Kansas","20","Logan","109","Logan, KS",626,6169000,128
"G2001110","1982","Kansas","20","Lyon","111","Lyon, KS",10985,158358000,731
"G2001130","1982","Kansas","20","McPherson","113","McPherson, KS",9919,115362000,716
"G2001150","1982","Kansas","20","Marion","115","Marion, KS",2614,24394000,327
"G2001170","1982","Kansas","20","Marshall","117","Marshall, KS",2444,26724000,311
"G2001190","1982","Kansas","20","Meade","119","Meade, KS",738,7559000,108
"G2001210","1982","Kansas","20","Miami","121","Miami, KS",3440,37709000,412
"G2001230","1982","Kansas","20","Mitchell","123","Mitchell, KS",2005,22125000,236
"G2001250","1982","Kansas","20","Montgomery","125","Montgomery, KS",14056,174170000,953
"G2001270","1982","Kansas","20","Morris","127","Morris, KS",925,12256000,140
"G2001290","1982","Kansas","20","Morton","129","Morton, KS",526,7403000,94
"G2001310","1982","Kansas","20","Nemaha","131","Nemaha, KS",2313,22482000,307
"G2001330","1982","Kansas","20","Neosho","133","Neosho, KS",6219,83607000,528
"G2001350","1982","Kansas","20","Ness","135","Ness, KS",811,12272000,137
"G2001370","1982","Kansas","20","Norton","137","Norton, KS",1225,14607000,186
"G2001390","1982","Kansas","20","Osage","139","Osage, KS",1727,17401000,223
"G2001410","1982","Kansas","20","Osborne","141","Osborne, KS",1165,11150000,164
